"","a1","g6","rho","beta2","Ze_1.0","Ze_2.0","Ze_3.0","P1","P2","P3","P4","P1_1.0","P2_1.0","P3_1.0","P4_1.0","P1_2.0","P2_2.0","P3_2.0","P4_2.0","P1_3.0","P2_3.0","P3_3.0","P4_3.0"
"83",-0.5,-1.5,-0.75,1,-0.0669248999999996,-0.020856937332725,0.00211626069717719,4,1,3,2,4,2,1,3,4,2,1,3,4,1,3,2
"84",-0.5,-1.5,-0.75,1.5,-0.0780790499999999,0.0931171876672763,0.00234816069717647,4,1,3,2,4,3,1,2,4,2,1,3,4,1,3,2
"85",-0.5,-1.5,-0.2,-1.5,-0.0112108500000003,-0.590996412332724,0.000240487321959915,4,1,2,3,4,2,1,3,4,2,1,3,4,1,2,3
"86",-0.5,-1.5,-0.2,-1,-0.0224217000000002,-0.477291137332724,0.000269187321958686,4,1,3,2,4,2,1,3,4,2,1,3,4,1,3,2
"87",-0.5,-1.5,-0.2,1,-0.0672651000000002,-0.0224700373327233,0.000383987321960877,4,1,3,2,4,2,1,3,4,2,1,3,4,1,3,2
"88",-0.5,-1.5,-0.2,1.5,-0.0784759500000001,0.0912352376672767,0.00041268732195876,4,1,3,2,4,3,1,2,4,2,1,3,4,1,3,2
"89",-0.5,-1.5,0.2,-1.5,-0.0111414000000001,-0.590665987332724,0.000992854108234464,4,1,2,3,4,2,1,3,4,2,1,3,4,1,2,3
"90",-0.5,-1.5,0.2,-1,-0.0222827999999997,-0.476630287332724,0.00123355410823356,4,1,2,3,4,2,1,3,4,2,1,3,4,1,3,2
"91",-0.5,-1.5,0.2,1,-0.0668483999999996,-0.0204874873327241,0.00219635410823438,4,1,3,2,4,2,1,3,4,2,1,3,4,1,3,2
"92",-0.5,-1.5,0.2,1.5,-0.0779897999999997,0.0935482126672773,0.00243705410823347,4,1,3,2,4,3,1,2,4,2,1,3,4,1,3,2
"93",-0.5,-1.5,0.75,-1.5,-0.0111981000000005,-0.590934837332723,0.000276580733016285,4,1,2,3,4,2,1,3,4,2,1,3,4,1,2,3
"94",-0.5,-1.5,0.75,-1,-0.0223962000000002,-0.477167987332724,0.000314080733015754,4,1,2,3,4,2,1,3,4,2,1,3,4,1,3,2
"95",-0.5,-1.5,0.75,1,-0.0671885999999997,-0.0221005873327242,0.000464080733016292,4,1,2,3,4,2,1,3,4,2,1,3,4,1,3,2
"96",-0.5,-1.5,0.75,1.5,-0.0783866999999998,0.091666262667276,0.000501580733015761,4,1,2,3,4,3,1,2,4,2,1,3,4,1,3,2
"97",-0.5,-1,-0.75,-1.5,-0.00743609999999961,-0.351947149888483,0.000943300111517775,4,1,2,3,4,2,1,3,4,2,1,3,4,1,2,3
"98",-0.5,-1,-0.75,-1,-0.0148722000000001,-0.234177974888482,0.00127557511151766,4,1,2,3,4,2,1,3,4,2,1,3,4,1,2,3
"99",-0.5,-1,-0.75,1,-0.0446165999999995,0.236898725111518,0.00260467511151763,4,1,2,3,4,2,1,3,4,2,1,3,4,1,2,3
"100",-0.5,-1,-0.75,1.5,-0.0520527,0.354667900111517,0.00293695011151751,4,1,3,2,4,2,1,3,4,2,1,3,4,1,2,3
"101",-0.5,-1,-0.2,-1.5,-0.00747389999999948,-0.352201149888483,0.000181300111517846,4,1,2,3,4,2,1,3,4,2,1,3,4,1,2,3
"102",-0.5,-1,-0.2,-1,-0.0149478000000003,-0.234685974888482,0.000259575111517751,4,1,2,3,4,2,1,3,4,2,1,3,4,1,2,3
"103",-0.5,-1,-0.2,1,-0.0448433999999995,0.235374725111518,0.000572675111517817,4,1,2,3,4,2,1,3,4,2,1,3,4,1,2,3
