"","X","a1","g6","rho","beta2","Ys0","Ys1","Ys2","Ys3","Ys4","Ys0.prime","Ys1.prime","Ys2.prime","Ys2.dprime","Ys3.dprime","Ys4.dprime","Ys0.star","Ys1.star","Ys2.star","Ys3.star","Ys4.star","P1","P2","P3","P4","P1_1.0","P2_1.0","P3_1.0","P4_1.0","Ze_1.0","diff_P2_1.0","diff_PZ_1.0","uppb_P2_z_1.0","uppb_P2_1_1.0","uppb_P2_bo_1.0","uppb_P2_bn_1.0","uppb_P3_z_1.0","uppb_P3_1_1.0","uppb_P3_bo_1.0","uppb_P3_bn_1.0","P1_2.0","P2_2.0","P3_2.0","P4_2.0","Ze_2.0","diff_P2_2.0","P1_3.0","P2_3.0","P3_3.0","P4_3.0","Ze_3.0","diff_P2_3.0"
"21","Ys0...21",-1.5,-0.5,-0.2,-1.5,0.988277,0.9324049,0.9542187,0.9538889,0.9382191,0.9888971,0.9342427,0.9539255,0.9538584,0.9559961,0.9296022,0.9882684,0.9325732,0.9538634,0.9538159,0.9382194,0.0558721,-0.0218138,0.000329799999999936,0.0156698000000001,0.0558721,-0.0196828,-0.00213770000000002,0.0156698000000001,0.000336499999999962,-0.00213099999999999,0.000269399999999975,0.9981988,0.9520877,0.2236636,0.2236636,0.9978623,0.9517512,0.1802605,0.18023,0.0546544,-0.0196828,-0.00213770000000002,0.0263939,-0.00923699999999994,-0.00213099999999999,0.0556952000000001,-0.0212902,4.74999999999781e-05,0.0155965,8.89999999997837e-06,-0.000523599999999957
"22","Ys0...22",-1.5,-0.5,-0.2,-1,0.9883427,0.9329053,0.9556823,0.9550395,0.9401986,0.9894504,0.9360486,0.9551124,0.9550438,0.9587241,0.9342956,0.9883287,0.933062,0.9550372,0.9549733,0.940209,0.0554374,-0.0227769999999999,0.000642799999999943,0.0148409,0.0554374,-0.0190638,-0.00368029999999997,0.0148409,0.000609899999999941,-0.00371319999999997,0.000541299999999967,0.9969296,0.9519691,0.217678,0.217678,0.9963197,0.9513592,0.1724642,0.1724642,0.0534017999999999,-0.0190638,-0.00368029999999997,0.0244285,-0.00701069999999993,-0.00371319999999997,0.0552667,-0.0219752000000001,6.39000000000056e-05,0.0147643000000001,2.44000000000355e-05,-0.000801799999999853
"23","Ys0...23",-1.5,-0.5,-0.2,1,0.9884513,0.9337068,0.9580256,0.9568922,0.9483217,0.9903501,0.9389447,0.9570033,0.9569253,0.9630849,0.9533139,0.9884384,0.9338658,0.9569235,0.9568276,0.9483381,0.0547445000000001,-0.0243188000000001,0.00113340000000006,0.00857049999999993,0.0547445000000001,-0.0180586,-0.00615960000000004,0.00857049999999993,0.00103280000000006,-0.00626020000000005,0.000954800000000033,0.9948732,0.9517654,0.208104,0.208104,0.9938404,0.9507326,0.1599796,0.1599796,0.0514054,-0.0180586,-0.00615960000000004,0.00977099999999997,0.00309340000000002,-0.00626020000000005,0.0545726000000001,-0.0230577000000001,9.59000000000376e-05,0.00848950000000004,2.92999999998989e-05,-0.00126110000000001
"24","Ys0...24",-1.5,-0.5,-0.2,1.5,0.9884594,0.9337615,0.9581944,0.9570189,0.9494613,0.9904117,0.9391469,0.9571391,0.9570592,0.963386,0.9560247,0.9884451,0.9339219,0.9570486,0.9569544,0.9494824,0.0546979,-0.0244329,0.0011755,0.00755760000000005,0.0546979,-0.0179922,-0.00632679999999997,0.00755760000000005,0.0010616,-0.00644069999999997,0.000981699999999974,0.9947348,0.9517537,0.207428,0.207428,0.9936732,0.9506921,0.1591096,0.1591096,0.0512648,-0.0179922,-0.00632679999999997,0.00736130000000002,0.00461109999999998,-0.00644069999999997,0.0545232,-0.0231267000000001,9.42000000000442e-05,0.00747200000000003,3.54000000000187e-05,-0.00130619999999992
"25","Ys0...25",-1.5,-0.5,0.2,-1.5,0.9883124,0.932414,0.9534343,0.9538889,0.9382191,0.988897,0.9342447,0.9539255,0.9538657,0.9559961,0.9296022,0.9882684,0.9325732,0.9538634,0.9538159,0.9382194,0.0558984,-0.0210203,-0.000454600000000083,0.0156698000000001,0.0558984,-0.0196807999999999,-0.00213039999999998,0.0156698000000001,0.000336299999999845,-0.00133950000000005,0.000276499999999902,0.9982059,0.9520948,0.2236596,0.2236596,0.9978696,0.9517585,0.1802532,0.18023,0.0546523,-0.0196807999999999,-0.00213039999999998,0.0263939,-0.00920149999999997,-0.00133950000000005,0.0556952000000001,-0.0212902,4.74999999999781e-05,0.0155965,4.42999999999971e-05,0.000269900000000045
"26","Ys0...26",-1.5,-0.5,0.2,-1,0.9883804,0.9329135,0.9543206,0.9550395,0.9401986,0.9894525,0.9360524,0.9551124,0.9550484,0.9587241,0.9342956,0.9883287,0.933062,0.9550372,0.9549733,0.940209,0.0554669000000001,-0.0214071,-0.000718900000000078,0.0148409,0.0554669000000001,-0.01906,-0.00367569999999995,0.0148409,0.000609699999999824,-0.00234710000000005,0.000545699999999871,0.996934,0.9519735,0.2176704,0.2176704,0.9963243,0.9513638,0.172455,0.172455,0.0534001,-0.01906,-0.00367569999999995,0.0244285,-0.0069750999999999,-0.00234710000000005,0.0552667,-0.0219752000000001,6.39000000000056e-05,0.0147643000000001,6.21000000000649e-05,0.000568100000000071
"27","Ys0...27",-1.5,-0.5,0.2,1,0.9884854,0.9337139,0.9557519,0.9568922,0.9483217,0.9903452,0.9389438,0.9570033,0.956932,0.9630849,0.9533139,0.9884384,0.9338658,0.9569235,0.9568276,0.9483381,0.0547715,-0.022038,-0.00114029999999998,0.00857049999999993,0.0547715,-0.0180595,-0.00615290000000002,0.00857049999999993,0.00103410000000004,-0.0039785,0.000962800000000041,0.9948812,0.9517734,0.2081058,0.2081058,0.9938471,0.9507393,0.1599662,0.1599662,0.0514014,-0.0180595,-0.00615290000000002,0.00977099999999997,0.00313239999999992,-0.0039785,0.0545726000000001,-0.0230577000000001,9.59000000000376e-05,0.00848950000000004,6.33999999998247e-05,0.00101970000000007
"28","Ys0...28",-1.5,-0.5,0.2,1.5,0.9884938,0.9337696,0.9558521,0.9570189,0.9494613,0.9904066,0.9391422,0.9571391,0.9570662,0.963386,0.9560247,0.9884451,0.9339219,0.9570486,0.9569544,0.9494824,0.0547242,-0.0220825,-0.00116680000000002,0.00755760000000005,0.0547242,-0.0179969,-0.00631979999999999,0.00755760000000005,0.00106739999999994,-0.00408560000000002,0.000994499999999898,0.9947476,0.9517665,0.2074374,0.2074374,0.9936802,0.9506991,0.1590956,0.1590956,0.0512644,-0.0179969,-0.00631979999999999,0.00736130000000002,0.00465059999999995,-0.00408560000000002,0.0545232,-0.0231267000000001,9.42000000000442e-05,0.00747200000000003,6.98000000000087e-05,0.00104420000000005
"29","Ys0...29",-1.5,-0.5,0.75,-1.5,NA,NA,NA,0.9537908,0.9382552,NA,NA,0.9539058,NA,0.9559183,0.9295989,0.9882284,0.9325292,0.953981,0.9539453,0.9382912,NA,NA,NA,0.0155356000000001,NA,NA,NA,0.0155356000000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0263194,NA,NA,0.0556992000000001,-0.0214518,3.56999999999719e-05,0.0156541,NA,NA
"30","Ys0...30",-1.5,-0.5,0.75,-1,NA,NA,NA,0.9549441,0.9402562,NA,NA,0.9550821,NA,0.9586279,0.9342504,0.9882987,0.9330265,0.9551724,0.955103,0.940296,NA,NA,NA,0.0146879,NA,NA,NA,0.0146879,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0243774999999999,NA,NA,0.0552722,-0.0221459000000001,6.93999999999972e-05,0.014807,NA,NA
