"","a1","g6","rho","beta2","P1","P2","P3","P4","P1_1.0","P2_1.0","P3_1.0","P4_1.0","Ze_1.0","P1_2.0","P2_2.0","P3_2.0","P4_2.0","Ze_2.0","P1_3.0","P2_3.0","P3_3.0","P4_3.0","Ze_3.0"
"Ys0...260",1.5,-1,-0.75,1.5,NA,NA,NA,0.0947443999999997,NA,NA,NA,0.0947443999999997,NA,NA,NA,NA,0.0947947999999998,NA,4.2102403,0.1129083,0.11896385,0.0951121499999998,NA
"Ys0...261",1.5,-1,-0.2,-1.5,3.9077569,0.16705625,0.0426793500000002,0.23205455,3.9077569,0.17882585,0.0197248500000002,0.23205455,0.0111848999999999,3.8991115,0.17882585,0.0197248500000002,0.33547295,-0.0836706999999999,3.9084103,0.16968985,0.0399033499999999,0.2327418,-0.00119824999999985
"Ys0...262",1.5,-1,-0.2,-1,4.0192775,0.14402285,0.0739001500000001,0.21799475,4.0192775,0.16450175,0.0340593500000002,0.21799475,0.0193618999999998,4.0038763,0.16450175,0.0340593500000002,0.31081195,-0.0580745500000002,4.0196817,0.14875655,0.0689909500000003,0.21857835,-0.00081230000000021
"Ys0...263",1.5,-1,-0.2,1,4.1975585,0.10717375,0.123719,0.1125609,4.1975585,0.14149965,0.0567688,0.1125609,0.0326243000000002,4.1713657,0.14149965,0.0567688,0.1256918,0.0456648999999998,4.1980161,0.11513595,0.11566885,0.11302155,-0.000830299999999617
"Ys0...264",1.5,-1,-0.2,1.5,4.2099437,0.10462335,0.12720095,0.0950494499999999,4.2099437,0.13991585,0.0583962499999999,0.0950494499999999,0.0335122000000001,4.1829406,0.13991585,0.0583962499999999,0.0949855500000001,0.0606060499999996,4.2103641,0.11282965,0.11890185,0.09556875,-0.000846899999999984
"Ys0...265",1.5,-1,0.2,-1.5,3.9073799,0.1723965,0.0371600999999999,0.23205455,3.9073799,0.1787672,0.0196879999999999,0.23205455,0.0111014000000003,3.8987459,0.1787672,0.0196879999999999,0.33547295,-0.0838024499999994,3.9084103,0.16968985,0.0399033499999999,0.2327418,-0.0017542499999994
"Ys0...266",1.5,-1,0.2,-1,4.0189181,0.1533413,0.0644071000000004,0.21799475,4.0189181,0.1644138,0.034046,0.21799475,0.0192885999999999,4.00354,0.1644138,0.034046,0.31081195,-0.0581843000000002,4.0196817,0.14875655,0.0689909500000003,0.21857835,-0.00134630000000024
"Ys0...267",1.5,-1,0.2,1,4.1971547,0.1228799,0.10782715,0.1125609,4.1971547,0.1413958,0.0567261499999998,0.1125609,0.0325850999999999,4.1710453,0.1413958,0.0567261499999998,0.1256918,0.0454996499999996,4.1980161,0.11513595,0.11566885,0.11302155,-0.00141979999999986
"Ys0...268",1.5,-1,0.2,1.5,4.2095287,0.1207705,0.1108653,0.0950494499999999,4.2095287,0.1397921,0.0583411000000003,0.0950494499999999,0.0335025999999998,4.1826401,0.1397921,0.0583411000000003,0.0949855500000001,0.0604267999999992,4.2103641,0.11282965,0.11890185,0.09556875,-0.00145040000000041
"Ys0...269",1.5,-1,0.75,-1.5,NA,NA,NA,0.23230395,NA,NA,NA,0.23230395,NA,NA,NA,NA,0.33551005,NA,3.9084213,0.1701058,0.0400412000000001,0.23219565,NA
"Ys0...270",1.5,-1,0.75,-1,NA,NA,NA,0.2181575,NA,NA,NA,0.2181575,NA,NA,NA,NA,0.310751,NA,4.0198207,0.1490128,0.0693628999999998,0.2180762,NA
"Ys0...271",1.5,-1,0.75,1,NA,NA,NA,0.1128363,NA,NA,NA,0.1128363,NA,NA,NA,NA,0.125888,NA,4.1981009,0.1153708,0.11607665,0.1126681,NA
"Ys0...272",1.5,-1,0.75,1.5,NA,NA,NA,0.0952788,NA,NA,NA,0.0952788,NA,NA,NA,NA,0.0950543000000001,NA,4.2104111,0.1130481,0.11930515,0.0951899000000003,NA
"Ys0...273",1.5,0,-0.75,-1.5,NA,NA,NA,0.5731344,NA,NA,NA,0.5731344,NA,NA,NA,NA,0.5731344,NA,3.9080393,0.3875922,0.0334870499999997,0.57343635,NA
"Ys0...274",1.5,0,-0.75,-1,NA,NA,NA,0.5306406,NA,NA,NA,0.5306406,NA,NA,NA,NA,0.5306406,NA,4.0193735,0.3875922,0.0579581999999998,0.53098815,NA
"Ys0...275",1.5,0,-0.75,1,NA,NA,NA,0.2146938,NA,NA,NA,0.2146938,NA,NA,NA,NA,0.2146938,NA,4.1978589,0.3875922,0.0970216499999998,0.2149665,NA
"Ys0...276",1.5,0,-0.75,1.5,NA,NA,NA,0.162174,NA,NA,NA,0.162174,NA,NA,NA,NA,0.162174,NA,4.2102403,0.3875922,0.0998032499999999,0.16248915,NA
"Ys0...277",1.5,0,-0.2,-1.5,3.9077569,0.38736495,0.0336421499999999,0.57332265,3.9077569,0.38736495,0.0336421499999999,0.57332265,0,3.8991115,0.38736495,0.0336421499999999,0.57332265,0.00856380000000012,3.9084103,0.38739765,0.0333448500000002,0.5744724,-0.00153854999999981
"Ys0...278",1.5,0,-0.2,-1,4.0192775,0.38736495,0.05820435,0.53114325,4.0192775,0.38736495,0.05820435,0.53114325,0,4.0038763,0.38736495,0.05820435,0.53114325,0.0153776500000005,4.0196817,0.38739765,0.0578077499999998,0.53198205,-0.0008790999999988
"Ys0...279",1.5,0,-0.2,1,4.1975585,0.38736495,0.0971136000000001,0.2148417,4.1975585,0.38736495,0.0971135999999997,0.2148417,8.88178419700125e-16,4.1713657,0.38736495,0.0971135999999997,0.2148417,0.0262729000000013,4.1980161,0.38739765,0.0969796500000002,0.21531165,-0.000826299999998614
"Ys0...280",1.5,0,-0.2,1.5,4.2099437,0.38736495,0.0999082499999999,0.16230735,4.2099437,0.38736495,0.0999082499999999,0.16230735,-4.44089209850063e-16,4.1829406,0.38736495,0.0999082499999999,0.16230735,0.0271454499999999,4.2103641,0.38739765,0.09975975,0.16295325,-0.000950500000001409
"Ys0...281",1.5,0,0.2,-1.5,3.9073799,0.3871104,0.0335630999999998,0.57332265,3.9073799,0.3871104,0.0335631000000003,0.57332265,-4.44089209850063e-16,3.8987459,0.3871104,0.0335631000000003,0.57332265,0.00847335000000005,3.9084103,0.38739765,0.0333448500000002,0.5744724,-0.00224914999999948
"Ys0...282",1.5,0,0.2,-1,4.0189181,0.3871104,0.0581385000000001,0.53114325,4.0189181,0.3871104,0.0581384999999996,0.53114325,8.88178419700125e-16,4.00354,0.3871104,0.0581384999999996,0.53114325,0.0152887000000002,4.0196817,0.38739765,0.0578077499999998,0.53198205,-0.00155889999999914
"Ys0...283",1.5,0,0.2,1,4.1971547,0.3871104,0.0970144500000001,0.2148417,4.1971547,0.387110400000001,0.0970144499999996,0.2148417,-4.44089209850063e-16,4.1710453,0.387110400000001,0.0970144499999996,0.2148417,0.0260903499999996,4.1980161,0.38739765,0.0969796500000002,0.21531165,-0.00158379999999925
"Ys0...284",1.5,0,0.2,1.5,4.2095287,0.3871104,0.0998006999999999,0.16230735,4.2095287,0.3871104,0.0998006999999999,0.16230735,-4.44089209850063e-16,4.1826401,0.3871104,0.0998006999999999,0.16230735,0.0269234000000003,4.2103641,0.38739765,0.09975975,0.16295325,-0.00172760000000016
"Ys0...285",1.5,0,0.75,-1.5,NA,NA,NA,0.57370905,NA,NA,NA,0.57370905,NA,NA,NA,NA,0.57370905,NA,3.9084213,0.3879576,0.0335328000000001,0.57365115,NA
"Ys0...286",1.5,0,0.75,-1,NA,NA,NA,0.5312697,NA,NA,NA,0.5312697,NA,NA,NA,NA,0.5312697,NA,4.0198207,0.3879576,0.0582189000000004,0.5312928,NA
"Ys0...287",1.5,0,0.75,1,NA,NA,NA,0.2153061,NA,NA,NA,0.2153061,NA,NA,NA,NA,0.2153061,NA,4.1981009,0.3879576,0.0974341499999998,0.2150685,NA
"Ys0...288",1.5,0,0.75,1.5,NA,NA,NA,0.1626336,NA,NA,NA,0.1626336,NA,NA,NA,NA,0.1626336,NA,4.2104111,0.3879576,0.10015155,0.1626339,NA
"Ys0...289",1.5,1,-0.75,-1.5,NA,NA,NA,0.9145376,NA,NA,NA,0.9145376,NA,NA,NA,NA,0.811065,NA,3.9080393,0.6052496,0.0271421499999995,0.91477815,NA
"Ys0...290",1.5,1,-0.75,-1,NA,NA,NA,0.8437146,NA,NA,NA,0.8437146,NA,NA,NA,NA,0.7509415,NA,4.0193735,0.626239999999999,0.0469370000000007,0.84403115,NA
"Ys0...291",1.5,1,-0.75,1,NA,NA,NA,0.3171366,NA,NA,NA,0.3171366,NA,NA,NA,NA,0.303847699999999,NA,4.1978589,0.6599443,0.0783384499999995,0.3173284,NA
"Ys0...292",1.5,1,-0.75,1.5,NA,NA,NA,0.2296036,NA,NA,NA,0.2296036,NA,NA,NA,NA,0.2295532,NA,4.2102403,0.662276100000001,0.0806426499999997,0.22986615,NA
"Ys0...293",1.5,1,-0.2,-1.5,3.9077569,0.60767365,0.0246049500000005,0.91459075,3.9077569,0.59590405,0.0475594499999996,0.91459075,-0.0111848999999991,3.8991115,0.59590405,0.0475594499999996,0.81117235,0.1007983,3.9084103,0.60510545,0.0267863500000001,0.916203,-0.00187885000000065
"Ys0...294",1.5,1,-0.2,-1,4.0192775,0.63070705,0.04250855,0.84429175,4.0192775,0.61022815,0.0823493500000003,0.84429175,-0.0193619000000007,4.0038763,0.61022815,0.0823493500000003,0.75147455,0.0888298499999998,4.0196817,0.62603875,0.0466245499999998,0.84538575,-0.000945899999999167
"Ys0...295",1.5,1,-0.2,1,4.1975585,0.66755615,0.0705081999999999,0.3171225,4.1975585,0.63323025,0.137458400000001,0.3171225,-0.0326243000000002,4.1713657,0.63323025,0.137458400000001,0.3039916,0.00688090000000052,4.1980161,0.65965935,0.0782904499999999,0.317601750000001,-0.000822300000000276
"Ys0...296",1.5,1,-0.2,1.5,4.2099437,0.67010655,0.0726155500000001,0.22956525,4.2099437,0.63481405,0.141420249999999,0.22956525,-0.0335121999999997,4.1829406,0.63481405,0.141420249999999,0.22962915,-0.00631514999999894,4.2103641,0.66196565,0.0806176500000007,0.230337749999999,-0.00105409999999839
"Ys0...297",1.5,1,0.2,-1.5,3.9073799,0.6018243,0.0299661000000002,0.91459075,3.9073799,0.5954536,0.0474382000000002,0.91459075,-0.0111014000000003,3.8987459,0.5954536,0.0474382000000002,0.81117235,0.100749150000001,3.9084103,0.60510545,0.0267863500000001,0.916203,-0.00274405000000044
"Ys0...298",1.5,1,0.2,-1,4.0189181,0.6208795,0.0518698999999998,0.84429175,4.0189181,0.609807,0.0822310000000002,0.84429175,-0.0192886000000003,4.00354,0.609807,0.0822310000000002,0.75147455,0.0887616999999992,4.0196817,0.62603875,0.0466245499999998,0.84538575,-0.00177149999999981
"Ys0...299",1.5,1,0.2,1,4.1971547,0.6513409,0.0862017499999999,0.3171225,4.1971547,0.632825,0.137302750000001,0.3171225,-0.0325851000000004,4.1710453,0.632825,0.137302750000001,0.3039916,0.00668104999999919,4.1980161,0.65965935,0.0782904499999999,0.317601750000001,-0.0017478000000013
"Ys0...300",1.5,1,0.2,1.5,4.2095287,0.6534503,0.0887361000000002,0.22956525,4.2095287,0.6344287,0.1412603,0.22956525,-0.0335025999999994,4.1826401,0.6344287,0.1412603,0.22962915,-0.00657999999999959,4.2103641,0.66196565,0.0806176500000007,0.230337749999999,-0.00200479999999903
"Ys0...301",1.5,1,0.75,-1.5,NA,NA,NA,0.91511415,NA,NA,NA,0.91511415,NA,NA,NA,NA,0.81190805,NA,3.9084213,0.605809399999999,0.0270244000000002,0.91510665,NA
"Ys0...302",1.5,1,0.75,-1,NA,NA,NA,0.8443819,NA,NA,NA,0.8443819,NA,NA,NA,NA,0.7517884,NA,4.0198207,0.626902400000001,0.0470748999999993,0.844509400000001,NA
"Ys0...303",1.5,1,0.75,1,NA,NA,NA,0.3177759,NA,NA,NA,0.3177759,NA,NA,NA,NA,0.3047242,NA,4.1981009,0.6605444,0.0787916499999994,0.317468900000001,NA
"Ys0...304",1.5,1,0.75,1.5,NA,NA,NA,0.2299884,NA,NA,NA,0.2299884,NA,NA,NA,NA,0.2302129,NA,4.2104111,0.6628671,0.0809979500000004,0.2300779,NA
"Ys0...305",1.5,1.5,-0.75,-1.5,NA,NA,NA,1.0852392,NA,NA,NA,1.0852392,NA,NA,NA,NA,0.9300303,NA,3.9080393,0.714078300000001,0.0239696999999994,1.08544905,NA
"Ys0...306",1.5,1.5,-0.75,-1,NA,NA,NA,1.0002516,NA,NA,NA,1.0002516,NA,NA,NA,NA,0.86109195,NA,4.0193735,0.745563900000001,0.0414263999999998,1.00055265,NA
"Ys0...307",1.5,1.5,-0.75,1,NA,NA,NA,0.368358,NA,NA,NA,0.368358,NA,NA,NA,NA,0.34842465,NA,4.1978589,0.79612035,0.0689968499999996,0.36850935,NA
"Ys0...308",1.5,1.5,-0.75,1.5,NA,NA,NA,0.263318399999999,NA,NA,NA,0.263318399999999,NA,NA,NA,NA,0.2632428,NA,4.2102403,0.799618049999999,0.0710623500000001,0.263554650000001,NA
"Ys0...309",1.5,1.5,-0.2,-1.5,3.9077569,0.717828,0.0200863499999997,1.0852248,3.9077569,0.700173599999999,0.0545181000000001,1.0852248,-0.0167773499999999,3.8991115,0.700173599999999,0.0545181000000001,0.9300972,0.146915549999999,3.9084103,0.713959350000001,0.0235070999999998,1.0870683,-0.00204900000000041
"Ys0...310",1.5,1.5,-0.2,-1,4.0192775,0.7523781,0.0346606500000002,1.000866,4.0192775,0.721659750000001,0.0944218499999998,1.000866,-0.0290428499999997,4.0038763,0.721659750000001,0.0944218499999998,0.8616402,0.12555595,4.0196817,0.7453593,0.04103295,1.0020876,-0.000979299999999572
"Ys0...311",1.5,1.5,-0.2,1,4.1975585,0.80765175,0.0572055000000002,0.3682629,4.1975585,0.7561629,0.1576308,0.3682629,-0.0489364499999994,4.1713657,0.7561629,0.1576308,0.34856655,-0.00281510000000118,4.1980161,0.7957902,0.0689458500000004,0.368746799999999,-0.000820299999999996
"Ys0...312",1.5,1.5,-0.2,1.5,4.2099437,0.81147735,0.0589691999999999,0.2631942,4.2099437,0.7585386,0.16217625,0.2631942,-0.0502682999999999,4.1829406,0.7585386,0.16217625,0.26329005,-0.0230454500000015,4.2103641,0.79924965,0.0710465999999998,0.26403,-0.00110590000000066
"Ys0...313",1.5,1.5,0.2,-1.5,3.9073799,0.70918125,0.0281675999999997,1.0852248,3.9073799,0.6996252,0.0543757500000002,1.0852248,-0.0166520999999999,3.8987459,0.6996252,0.0543757500000002,0.9300972,0.14688705,3.9084103,0.713959350000001,0.0235070999999998,1.0870683,-0.00299149999999937
"Ys0...314",1.5,1.5,0.2,-1,4.0189181,0.73776405,0.0487356000000005,1.000866,4.0189181,0.7211553,0.0942772500000002,1.000866,-0.0289329,4.00354,0.7211553,0.0942772500000002,0.8616402,0.1254982,4.0196817,0.7453593,0.04103295,1.0020876,-0.00187779999999949
"Ys0...315",1.5,1.5,0.2,1,4.1971547,0.78345615,0.0807954000000004,0.3682629,4.1971547,0.7556823,0.1574469,0.3682629,-0.0488776499999997,4.1710453,0.7556823,0.1574469,0.34856655,-0.00302360000000057,4.1980161,0.7957902,0.0689458500000004,0.368746799999999,-0.00182979999999855
"Ys0...316",1.5,1.5,0.2,1.5,4.2095287,0.78662025,0.0832037999999997,0.2631942,4.2095287,0.75808785,0.1619901,0.2631942,-0.0502538999999995,4.1826401,0.75808785,0.1619901,0.26329005,-0.0233317,4.2103641,0.79924965,0.0710465999999998,0.26403,-0.00214339999999957
"Ys0...317",1.5,1.5,0.75,-1.5,NA,NA,NA,1.0858167,NA,NA,NA,1.0858167,NA,NA,NA,NA,0.93100755,NA,3.9084213,0.7147353,0.0237702000000004,1.0858344,NA
"Ys0...318",1.5,1.5,0.75,-1,NA,NA,NA,1.000938,NA,NA,NA,1.000938,NA,NA,NA,NA,0.862047749999999,NA,4.0198207,0.7463748,0.0415029000000002,1.0011177,NA
"Ys0...319",1.5,1.5,0.75,1,NA,NA,NA,0.3690108,NA,NA,NA,0.3690108,NA,NA,NA,NA,0.34943325,NA,4.1981009,0.7968378,0.0694704000000002,0.3686691,NA
"Ys0...320",1.5,1.5,0.75,1.5,NA,NA,NA,0.2636658,NA,NA,NA,0.2636658,NA,NA,NA,NA,0.26400255,NA,4.2104111,0.80032185,0.0714211499999999,0.2637999,NA
