"","X","a1","g6","rho","beta2","Ze_1.0","Ze_2.0","Ze_3.0","P1","P2","P3","P4","P1_1.0","P2_1.0","P3_1.0","P4_1.0","P1_2.0","P2_2.0","P3_2.0","P4_2.0","P1_3.0","P2_3.0","P3_3.0","P4_3.0"
"158",158,-0.5,0.25,0.75,-1,-0.00154430000000005,-0.0578508000000001,-0.000124500000000083,4,1,2,3,4,1,2,3,4,1,2,3,4,1,3,2
"159",159,-0.5,0.25,0.75,1,-0.00526489999999991,-0.0356293999999999,-0.000230899999999923,4,1,2,3,4,1,2,3,4,1,2,3,4,1,3,2
"160",160,-0.5,0.25,0.75,1.5,-0.00563969999999991,-0.0321182,-0.000269100000000022,4,1,2,3,4,1,2,3,4,1,2,3,4,1,3,2
"161",161,-0.5,0.5,-0.75,-1.5,0.000491999999999937,-0.0552365,-0.000162099999999943,4,1,3,2,4,1,2,3,4,1,2,3,4,1,2,3
"162",162,-0.5,0.5,-0.75,-1,0.000336300000000067,-0.052623,-0.000265599999999977,4,1,3,2,4,1,2,3,4,1,2,3,4,1,2,3
"163",163,-0.5,0.5,-0.75,1,-0.00162189999999995,-0.032989,-0.000186200000000136,4,1,3,2,4,1,2,3,4,1,2,3,4,1,3,2
"164",164,-0.5,0.5,-0.75,1.5,-0.0019096999999999,-0.0303059,-0.000265399999999971,4,1,3,2,4,1,2,3,4,1,2,3,4,1,3,2
"165",165,-0.5,0.5,-0.2,-1.5,0.000577700000000014,-0.0553111000000001,-0.000106999999999968,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3
"166",166,-0.5,0.5,-0.2,-1,0.000344099999999958,-0.0525614,-0.000155899999999987,4,1,3,2,4,1,2,3,4,1,2,3,4,1,2,3
"167",167,-0.5,0.5,-0.2,1,-0.00158980000000009,-0.0328420000000001,-2.57000000001284e-05,4,1,3,2,4,1,2,3,4,1,2,3,4,1,3,2
"168",168,-0.5,0.5,-0.2,1.5,-0.00196620000000003,-0.030138,-9.80999999999899e-05,4,1,3,2,4,1,2,3,4,1,2,3,4,1,3,2
"169",169,-0.5,0.5,0.2,-1.5,0.000588299999999875,-0.055214,-9.5999999999985e-05,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3
"170",170,-0.5,0.5,0.2,-1,0.000460800000000039,-0.0525367,-0.000114599999999965,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3
"171",171,-0.5,0.5,0.2,1,-0.00148159999999997,-0.0329129000000001,-0.000148000000000148,4,1,3,2,4,1,2,3,4,1,2,3,4,1,3,2
"172",172,-0.5,0.5,0.2,1.5,-0.00179420000000019,-0.0301703999999999,-0.000208099999999933,4,1,3,2,4,1,2,3,4,1,2,3,4,1,3,2
"173",173,-0.5,0.5,0.75,-1.5,0.000718099999999944,-0.0550135,1.37000000000054e-05,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3
"174",174,-0.5,0.5,0.75,-1,0.000764600000000004,-0.052415,-2.61999999999762e-05,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3
"175",175,-0.5,0.5,0.75,1,-0.00133760000000016,-0.0329092000000001,-0.000171500000000102,4,1,2,3,4,1,2,3,4,1,2,3,4,1,3,2
"176",176,-0.5,0.5,0.75,1.5,-0.00166509999999986,-0.030211,-0.000243499999999952,4,1,2,3,4,1,2,3,4,1,2,3,4,1,3,2
"177",177,-0.5,1.25,-0.75,-1.5,0.00279080000000009,-0.0398345000000001,-0.000299600000000066,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3
"178",178,-0.5,1.25,-0.75,-1,0.00529259999999998,-0.0354845999999999,-0.000256099999999981,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3
"179",179,-0.5,1.25,-0.75,1,0.00799470000000002,-0.023647,-0.000242899999999935,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3
"180",180,-0.5,1.25,-0.75,1.5,0.00791500000000001,-0.0232245000000001,-0.000272200000000167,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3
"181",181,-0.5,1.25,-0.2,-1.5,0.00288539999999993,-0.0397223999999999,-0.000116400000000016,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3
"182",182,-0.5,1.25,-0.2,-1,0.00539240000000007,-0.0354678,-0.000202499999999994,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3
"183",183,-0.5,1.25,-0.2,1,0.00803889999999996,-0.023477,-9.04999999999934e-05,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3
"184",184,-0.5,1.25,-0.2,1.5,0.00793599999999983,-0.0230943,-0.000107000000000079,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3
"185",185,-0.5,1.25,0.2,-1.5,0.00285839999999993,-0.0396418000000001,-0.000193500000000069,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3
"186",186,-0.5,1.25,0.2,-1,0.00553119999999996,-0.0353072,-0.000173199999999984,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3
"187",187,-0.5,1.25,0.2,1,0.00836110000000012,-0.0234508999999999,-0.000130300000000028,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3
"188",188,-0.5,1.25,0.2,1.5,0.00829500000000005,-0.0230582,-0.000197100000000172,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3
"189",189,-0.5,1.25,0.75,-1.5,0.00304780000000004,-0.039717,-0.00023850000000003,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3
"190",190,-0.5,1.25,0.75,-1,0.00576140000000025,-0.0353089999999999,-0.000139,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3
"191",191,-0.5,1.25,0.75,1,0.0084228999999999,-0.0234429,-0.000162400000000007,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3
"192",192,-0.5,1.25,0.75,1.5,0.00835949999999996,-0.0229997,-0.00017339999999999,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3
"193",193,0.5,-1.25,-0.75,-1.5,0.00540969999999996,-0.0462951999999999,-1.73999999999452e-05,4,2,3,1,4,3,2,1,4,2,1,3,4,2,3,1
"194",194,0.5,-1.25,-0.75,-1,0.0107826999999999,-0.0409991,-5.99000000000016e-05,3,2,4,1,4,3,2,1,4,2,1,3,4,2,3,1
"195",195,0.5,-1.25,-0.75,1,0.0225053,0.00989119999999999,6.77000000000039e-05,3,1,4,2,4,2,3,1,4,2,3,1,3,1,4,2
"196",196,0.5,-1.25,-0.75,1.5,0.023736,0.0179933999999999,-3.5999999999925e-06,3,1,4,2,4,2,3,1,4,2,3,1,3,1,4,2
"197",197,0.5,-1.25,-0.2,-1.5,0.00540850000000004,-0.046329,-6.98999999999561e-05,4,2,3,1,4,3,2,1,4,2,1,3,4,2,3,1
"198",198,0.5,-1.25,-0.2,-1,0.0109384000000001,-0.0409735,-5.67000000000206e-05,4,2,3,1,4,3,2,1,4,2,1,3,4,2,3,1
"199",199,0.5,-1.25,-0.2,1,0.0225282999999999,0.00981799999999999,-2.20999999999139e-05,3,1,4,2,4,2,3,1,4,2,3,1,3,1,4,2
"200",200,0.5,-1.25,-0.2,1.5,0.0236152999999999,0.0178578,-8.3999999999973e-05,3,1,4,2,4,2,3,1,4,2,3,1,3,1,4,2
"201",201,0.5,-1.25,0.2,-1.5,0.00531130000000002,-0.0463306999999999,-4.32999999999684e-05,4,2,3,1,4,3,2,1,4,2,1,3,4,2,3,1
"202",202,0.5,-1.25,0.2,-1,0.0109318,-0.0410337999999999,-3.31999999999555e-05,4,2,3,1,4,3,2,1,4,2,1,3,4,2,3,1
"203",203,0.5,-1.25,0.2,1,0.0226949,0.00982189999999994,1.54999999999461e-05,3,2,4,1,4,2,3,1,4,2,3,1,3,1,4,2
"204",204,0.5,-1.25,0.2,1.5,0.0238400999999999,0.0178752,-3.0399999999986e-05,3,1,4,2,4,2,3,1,4,2,3,1,3,1,4,2
"205",205,0.5,-1.25,0.75,-1.5,0.005278,-0.0462521,1.66000000000333e-05,4,3,2,1,4,3,2,1,4,2,1,3,4,2,3,1
"206",206,0.5,-1.25,0.75,-1,0.0109060000000001,-0.0410499000000001,-2.59000000000231e-05,4,2,3,1,4,3,2,1,4,2,1,3,4,2,3,1
"207",207,0.5,-1.25,0.75,1,0.0226774999999999,0.00979350000000001,-3.23999999999325e-05,4,2,3,1,4,2,3,1,4,2,3,1,3,1,4,2
"208",208,0.5,-1.25,0.75,1.5,0.0238679000000001,0.0178806,-4.51000000000201e-05,4,2,3,1,4,2,3,1,4,2,3,1,3,1,4,2
"209",209,0.5,-0.5,-0.75,-1.5,0.00390880000000005,-0.0396922999999999,-3.90000000000112e-05,4,2,3,1,4,3,2,1,3,2,1,4,4,3,2,1
"210",210,0.5,-0.5,-0.75,-1,0.00795579999999996,-0.0354954000000001,-7.95000000001211e-05,3,2,4,1,4,3,2,1,3,2,1,4,4,2,3,1
"211",211,0.5,-0.5,-0.75,1,0.0172567,0.00466579999999994,-2.40999999999714e-05,3,1,4,2,4,3,2,1,4,3,2,1,3,2,4,1
"212",212,0.5,-0.5,-0.75,1.5,0.0182958999999999,0.0110724,-6.04000000000715e-05,3,1,4,2,4,3,2,1,4,3,2,1,3,2,4,1
"213",213,0.5,-0.5,-0.2,-1.5,0.0038648,-0.0396971999999999,-7.44999999999774e-05,4,3,2,1,4,3,2,1,3,2,1,4,4,3,2,1
"214",214,0.5,-0.5,-0.2,-1,0.00809439999999984,-0.0354633000000001,-7.38000000001238e-05,4,2,3,1,4,3,2,1,3,2,1,4,4,2,3,1
"215",215,0.5,-0.5,-0.2,1,0.0173017000000001,0.00469359999999996,-5.90999999999786e-05,3,2,4,1,4,3,2,1,4,3,2,1,3,2,4,1
"216",216,0.5,-0.5,-0.2,1.5,0.0181901000000001,0.0109947,-0.000108200000000003,3,2,4,1,4,3,2,1,4,3,2,1,3,2,4,1
"217",217,0.5,-0.5,0.2,-1.5,0.00397799999999993,-0.0397306000000001,-3.9200000000017e-05,4,3,2,1,4,3,2,1,3,2,1,4,4,3,2,1
"218",218,0.5,-0.5,0.2,-1,0.00826789999999999,-0.0355409999999999,-3.9200000000017e-05,4,2,3,1,4,3,2,1,3,2,1,4,4,2,3,1
"219",219,0.5,-0.5,0.2,1,0.0175616999999999,0.0046562,-2.73999999998997e-05,3,2,4,1,4,3,2,1,4,3,2,1,3,2,4,1
"220",220,0.5,-0.5,0.2,1.5,0.0185059000000001,0.0110117999999999,-3.85000000000524e-05,3,2,4,1,4,3,2,1,4,3,2,1,3,2,4,1
"221",221,0.5,-0.5,0.75,-1.5,0.0038469000000001,-0.0396385,1.92999999999444e-05,4,3,2,1,4,3,2,1,3,2,1,4,4,3,2,1
"222",222,0.5,-0.5,0.75,-1,0.00812489999999999,-0.0354884999999999,2.39999999995799e-06,4,3,2,1,4,3,2,1,3,2,1,4,4,2,3,1
"223",223,0.5,-0.5,0.75,1,0.0174921,0.00471600000000005,-5.19999999992748e-06,3,2,4,1,4,3,2,1,4,3,2,1,3,2,4,1
"224",224,0.5,-0.5,0.75,1.5,0.0184871,0.0110808,-1.25999999999182e-05,3,2,4,1,4,3,2,1,4,3,2,1,3,2,4,1
"225",225,0.5,-0.25,-0.75,-1.5,0.0032276,-0.0369767,-0.000101600000000035,4,2,3,1,3,4,2,1,3,2,1,4,4,3,2,1
"226",226,0.5,-0.25,-0.75,-1,0.0066136,-0.0331875,-0.00010370000000004,3,2,4,1,4,3,2,1,3,2,1,4,4,2,3,1
"227",227,0.5,-0.25,-0.75,1,0.0148138000000001,0.00275000000000003,-4.73999999999197e-05,3,2,4,1,4,3,2,1,4,3,2,1,3,2,4,1
"228",228,0.5,-0.25,-0.75,1.5,0.0157695999999999,0.00840510000000005,-7.93000000000044e-05,3,1,4,2,4,3,2,1,4,3,2,1,3,2,4,1
"229",229,0.5,-0.25,-0.2,-1.5,0.00313169999999996,-0.0369172,-7.79000000000751e-05,4,3,2,1,3,4,2,1,3,2,1,4,4,3,2,1
"230",230,0.5,-0.25,-0.2,-1,0.00673299999999988,-0.0330734,-3.6000000000036e-05,4,2,3,1,4,3,2,1,3,2,1,4,4,2,3,1
"231",231,0.5,-0.25,-0.2,1,0.0148394999999999,0.00275709999999996,-0.000109099999999973,3,2,4,1,4,3,2,1,4,3,2,1,3,2,4,1
"232",232,0.5,-0.25,-0.2,1.5,0.0156642,0.00834260000000009,-0.000148799999999949,3,2,4,1,4,3,2,1,4,3,2,1,3,2,4,1
"233",233,0.5,-0.25,0.2,-1.5,0.00319610000000004,-0.0369396999999999,-6.70000000002613e-06,4,3,2,1,3,4,2,1,3,2,1,4,4,3,2,1
"234",234,0.5,-0.25,0.2,-1,0.00687719999999992,-0.0331562999999999,1.13000000000474e-05,4,2,3,1,4,3,2,1,3,2,1,4,4,2,3,1
"235",235,0.5,-0.25,0.2,1,0.015068,0.00274549999999996,-3.24999999998798e-05,3,2,4,1,4,3,2,1,4,3,2,1,3,2,4,1
"236",236,0.5,-0.25,0.2,1.5,0.0159343000000001,0.0083723,-4.40999999999914e-05,3,2,4,1,4,3,2,1,4,3,2,1,3,2,4,1
"237",237,0.5,-0.25,0.75,-1.5,0.00315999999999994,-0.0369236000000001,-5.30000000000808e-05,3,4,2,1,3,4,2,1,3,2,1,4,4,3,2,1
"238",238,0.5,-0.25,0.75,-1,0.0068336,-0.0331763,-4.09000000000104e-05,4,3,2,1,4,3,2,1,3,2,1,4,4,2,3,1
"239",239,0.5,-0.25,0.75,1,0.0151023999999998,0.00278400000000012,-4.38999999998746e-05,3,2,4,1,4,3,2,1,4,3,2,1,3,2,4,1
"240",240,0.5,-0.25,0.75,1.5,0.0160079000000001,0.00841859999999994,-4.57000000000374e-05,3,2,4,1,4,3,2,1,4,3,2,1,3,2,4,1
"241",241,0.5,0.25,-0.75,-1.5,0.0016470999999999,-0.0304611,-0.000189200000000112,3,4,2,1,3,4,2,1,2,4,1,3,3,4,2,1
"242",242,0.5,0.25,-0.75,-1,0.00353639999999988,-0.0275628,-0.000159400000000032,4,2,3,1,3,4,2,1,3,4,1,2,3,4,2,1
"243",243,0.5,0.25,-0.75,1,0.00911600000000001,-0.00144770000000005,-9.88000000000655e-05,3,2,4,1,3,4,2,1,3,4,2,1,3,2,4,1
"244",244,0.5,0.25,-0.75,1.5,0.00987020000000005,0.00247699999999984,-0.000148900000000118,3,2,4,1,3,4,2,1,3,4,2,1,3,2,4,1
"245",245,0.5,0.25,-0.2,-1.5,0.0016216,-0.030373,-0.00013350000000012,3,4,2,1,3,4,2,1,2,4,1,3,3,4,2,1
"246",246,0.5,0.25,-0.2,-1,0.00366430000000018,-0.0274300000000001,-9.65000000000549e-05,4,3,2,1,3,4,2,1,3,4,1,2,3,4,2,1
"247",247,0.5,0.25,-0.2,1,0.00913249999999999,-0.00138229999999995,-0.000100899999999959,3,2,4,1,3,4,2,1,3,4,2,1,3,2,4,1
"248",248,0.5,0.25,-0.2,1.5,0.00976350000000004,0.00250439999999996,-0.000153400000000081,3,2,4,1,3,4,2,1,3,4,2,1,3,2,4,1
"249",249,0.5,0.25,0.2,-1.5,0.0016027999999999,-0.0304321,-5.96999999999959e-05,3,4,2,1,3,4,2,1,2,4,1,3,3,4,2,1
"250",250,0.5,0.25,0.2,-1,0.00373760000000001,-0.0275193000000001,2.09999999989385e-06,3,4,2,1,3,4,2,1,3,4,1,2,3,4,2,1
"251",251,0.5,0.25,0.2,1,0.00935029999999992,-0.00140869999999993,-5.23999999999525e-05,3,2,4,1,3,4,2,1,3,4,2,1,3,2,4,1
"252",252,0.5,0.25,0.2,1.5,0.010062,0.00251270000000003,-7.04999999999734e-05,3,2,4,1,3,4,2,1,3,4,2,1,3,2,4,1
"253",253,0.5,0.25,0.75,-1.5,0.00154890000000008,-0.0303569,-4.47000000001196e-05,3,4,2,1,3,4,2,1,2,4,1,3,3,4,2,1
"254",254,0.5,0.25,0.75,-1,0.00374829999999982,-0.0275701,-4.69000000000719e-05,3,4,2,1,3,4,2,1,3,4,1,2,3,4,2,1
"255",255,0.5,0.25,0.75,1,0.00933070000000003,-0.00135810000000003,-6.81000000000154e-05,3,4,2,1,3,4,2,1,3,4,2,1,3,2,4,1
"256",256,0.5,0.25,0.75,1.5,0.0100669,0.00258179999999997,-7.08000000000375e-05,3,4,2,1,3,4,2,1,3,4,2,1,3,2,4,1
"257",257,0.5,0.5,-0.75,-1.5,0.000768199999999997,-0.0267944,-0.000170199999999898,3,4,2,1,3,4,1,2,3,4,1,2,3,4,2,1
"258",258,0.5,0.5,-0.75,-1,0.00192200000000009,-0.0243912000000001,-0.000127000000000099,3,4,2,1,3,4,2,1,3,4,1,2,3,4,2,1
"259",259,0.5,0.5,-0.75,1,0.00602540000000018,-0.00336309999999995,-8.3200000000061e-05,3,2,4,1,3,4,2,1,3,4,2,1,2,3,4,1
"260",260,0.5,0.5,-0.75,1.5,0.00664989999999999,-0.000358199999999975,-0.000159499999999979,3,2,4,1,3,4,2,1,3,4,2,1,3,2,4,1
"261",261,0.5,0.5,-0.2,-1.5,0.000765200000000021,-0.0267867000000001,-0.00013759999999996,3,4,2,1,3,4,1,2,3,4,1,2,3,4,2,1
"262",262,0.5,0.5,-0.2,-1,0.00204859999999996,-0.0243396,-9.78000000000367e-05,3,4,2,1,3,4,2,1,3,4,1,2,3,4,2,1
"263",263,0.5,0.5,-0.2,1,0.0060785000000001,-0.00336460000000005,-9.85000000001124e-05,3,2,4,1,3,4,2,1,3,4,2,1,2,3,4,1
"264",264,0.5,0.5,-0.2,1.5,0.00659460000000001,-0.000371600000000027,-0.000166500000000069,3,2,4,1,3,4,2,1,3,4,2,1,3,2,4,1
"265",265,0.5,0.5,0.2,-1.5,0.000714699999999846,-0.0267847,-6.73999999999397e-05,3,4,2,1,3,4,1,2,3,4,1,2,3,4,2,1
"266",266,0.5,0.5,0.2,-1,0.0021085999999999,-0.0243811000000002,2.49999999990536e-06,3,4,2,1,3,4,2,1,3,4,1,2,3,4,2,1
"267",267,0.5,0.5,0.2,1,0.0062065,-0.00340490000000004,-6.63000000000746e-05,2,4,3,1,3,4,2,1,3,4,2,1,2,3,4,1
"268",268,0.5,0.5,0.2,1.5,0.00683329999999993,-0.000380599999999953,-9.04999999999934e-05,2,3,4,1,3,4,2,1,3,4,2,1,3,2,4,1
"269",269,0.5,0.5,0.75,-1.5,0.000758299999999879,-0.0266336,8.60000000002525e-06,3,4,1,2,3,4,1,2,3,4,1,2,3,4,2,1
"270",270,0.5,0.5,0.75,-1,0.00218360000000006,-0.0243490000000001,4.18999999999281e-05,3,4,2,1,3,4,2,1,3,4,1,2,3,4,2,1
"271",271,0.5,0.5,0.75,1,0.00627579999999983,-0.00329639999999998,-3.97000000000869e-05,3,4,2,1,3,4,2,1,3,4,2,1,2,3,4,1
"272",272,0.5,0.5,0.75,1.5,0.00691870000000006,-0.000287600000000054,-6.53999999999932e-05,3,4,2,1,3,4,2,1,3,4,2,1,3,2,4,1
"273",273,0.5,1.25,-0.75,-1.5,-0.00137639999999983,-0.0155058,-0.000252200000000036,3,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2
"274",274,0.5,1.25,-0.75,-1,-0.00225550000000008,-0.0147305999999999,-0.000258899999999951,3,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2
"275",275,0.5,1.25,-0.75,1,-0.00257289999999988,-0.00829069999999998,-0.000162399999999896,3,4,2,1,3,4,2,1,3,4,2,1,3,4,2,1
"276",276,0.5,1.25,-0.75,1.5,-0.00237109999999996,-0.00795220000000008,-0.000152600000000058,3,4,2,1,3,4,2,1,3,4,2,1,3,4,2,1
"277",277,0.5,1.25,-0.2,-1.5,-0.0013649,-0.0155457999999999,-0.000308499999999934,3,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2
"278",278,0.5,1.25,-0.2,-1,-0.0021026999999999,-0.0146989000000001,-0.000281199999999981,3,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2
"279",279,0.5,1.25,-0.2,1,-0.00253619999999999,-0.00825350000000002,-0.000163899999999995,3,4,2,1,3,4,2,1,3,4,2,1,3,4,2,1
"280",280,0.5,1.25,-0.2,1.5,-0.00239300000000009,-0.00796779999999997,-0.000146599999999997,3,4,2,1,3,4,2,1,3,4,2,1,3,4,2,1
"281",281,0.5,1.25,0.2,-1.5,-0.00126189999999993,-0.015522,-0.000183100000000103,3,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2
"282",282,0.5,1.25,0.2,-1,-0.00197190000000003,-0.0146728,-0.000125599999999948,3,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2
"283",283,0.5,1.25,0.2,1,-0.00228050000000002,-0.0082741999999999,-9.62999999999381e-05,3,4,2,1,3,4,2,1,3,4,2,1,3,4,2,1
"284",284,0.5,1.25,0.2,1.5,-0.00200880000000003,-0.00797769999999998,-7.34000000000012e-05,3,4,2,1,3,4,2,1,3,4,2,1,3,4,2,1
"285",285,0.5,1.25,0.75,-1.5,-0.00117159999999983,-0.0154912,-0.00015530000000008,3,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2
"286",286,0.5,1.25,0.75,-1,-0.00193259999999995,-0.0147048,-0.000105499999999981,3,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2
"287",287,0.5,1.25,0.75,1,-0.00223720000000005,-0.00821850000000002,-6.49999999999817e-05,3,4,2,1,3,4,2,1,3,4,2,1,3,4,2,1
"288",288,0.5,1.25,0.75,1.5,-0.00198320000000007,-0.00787550000000004,-2.43999999999245e-05,3,4,2,1,3,4,2,1,3,4,2,1,3,4,2,1
"289",289,1.5,-1.25,-0.75,-1.5,0.0116237,-0.0403454,-1.89999999999912e-06,3,2,4,1,4,3,2,1,2,3,1,4,4,3,2,1
"290",290,1.5,-1.25,-0.75,-1,0.0221856999999999,-0.0313538,1.34999999999996e-05,3,2,4,1,4,3,2,1,3,2,1,4,3,2,4,1
"291",291,1.5,-1.25,-0.75,1,0.0448708,0.0272378,0.000102900000000017,3,2,4,1,4,2,3,1,4,2,3,1,3,2,4,1
"292",292,1.5,-1.25,-0.75,1.5,0.0473631,0.0361513999999999,1.64000000000275e-05,3,2,4,1,4,2,3,1,4,2,3,1,3,2,4,1
"293",293,1.5,-1.25,-0.2,-1.5,0.0115703,-0.0404172999999999,-7.42999999999716e-05,4,2,3,1,4,3,2,1,2,3,1,4,4,3,2,1
"294",294,1.5,-1.25,-0.2,-1,0.0222256000000001,-0.0314088,-4.17000000000334e-05,3,2,4,1,4,3,2,1,3,2,1,4,3,2,4,1
"295",295,1.5,-1.25,-0.2,1,0.044809,0.0270794,-4.93999999999772e-05,3,2,4,1,4,2,3,1,4,2,3,1,3,2,4,1
"296",296,1.5,-1.25,-0.2,1.5,0.0471518999999999,0.0359836,-8.6399999999931e-05,3,2,4,1,4,2,3,1,4,2,3,1,3,2,4,1
"297",297,1.5,-1.25,0.2,-1.5,0.0115967000000001,-0.0403387000000001,-2.37000000000709e-05,4,3,2,1,4,3,2,1,2,3,1,4,4,3,2,1
"298",298,1.5,-1.25,0.2,-1,0.0222613999999999,-0.0313870999999999,-1.12999999999364e-05,3,2,4,1,4,3,2,1,3,2,1,4,3,2,4,1
"299",299,1.5,-1.25,0.2,1,0.0451543000000001,0.0272631,0.000107799999999991,3,2,4,1,4,2,3,1,4,2,3,1,3,2,4,1
"300",300,1.5,-1.25,0.2,1.5,0.0475899,0.0361326,5.10000000000232e-05,3,2,4,1,4,2,3,1,4,2,3,1,3,2,4,1
"301",301,1.5,-1.25,0.75,-1.5,0.0115569000000001,-0.0402138,6.05000000000189e-05,3,4,2,1,4,3,2,1,2,3,1,4,4,3,2,1
"302",302,1.5,-1.25,0.75,-1,0.0221797000000002,-0.0313258,5.39999999999985e-05,3,2,4,1,4,3,2,1,3,2,1,4,3,2,4,1
"303",303,1.5,-1.25,0.75,1,0.0449659999999998,0.0272271000000001,3.66000000000533e-05,3,2,4,1,4,2,3,1,4,2,3,1,3,2,4,1
"304",304,1.5,-1.25,0.75,1.5,0.0473509,0.0361396,2.95000000000156e-05,3,2,4,1,4,2,3,1,4,2,3,1,3,2,4,1
"305",305,1.5,-0.5,-0.75,-1.5,0.00895920000000006,-0.0328852999999999,-1.6799999999928e-05,2,4,3,1,3,4,2,1,1,4,2,3,2,4,3,1
"306",306,1.5,-0.5,-0.75,-1,0.0172081999999999,-0.0256515,2.59999999985272e-06,2,3,4,1,2,4,3,1,1,4,2,3,2,3,4,1
"307",307,1.5,-0.5,-0.75,1,0.0354649,0.0210408000000001,2.77000000000749e-05,2,3,4,1,2,4,3,1,2,4,3,1,2,3,4,1
"308",308,1.5,-0.5,-0.75,1.5,0.0375291999999999,0.0281713,-3.22999999999851e-05,2,3,4,1,2,4,3,1,2,4,3,1,2,3,4,1
"309",309,1.5,-0.5,-0.2,-1.5,0.00889219999999991,-0.0329425,-8.50999999999491e-05,2,4,3,1,3,4,2,1,1,4,2,3,2,4,3,1
"310",310,1.5,-0.5,-0.2,-1,0.0172441,-0.0257088,-5.88000000001365e-05,2,3,4,1,2,4,3,1,1,4,2,3,2,3,4,1
"311",311,1.5,-0.5,-0.2,1,0.0354201000000001,0.0209649000000001,-7.47999999999305e-05,2,3,4,1,2,4,3,1,2,4,3,1,2,3,4,1
"312",312,1.5,-0.5,-0.2,1.5,0.0373368000000001,0.0280409,-0.000110399999999955,2,3,4,1,2,4,3,1,2,4,3,1,2,3,4,1
"313",313,1.5,-0.5,0.2,-1.5,0.00907249999999993,-0.0328995,-2.13999999999492e-05,2,4,3,1,3,4,2,1,1,4,2,3,2,4,3,1
"314",314,1.5,-0.5,0.2,-1,0.0174221999999998,-0.0256962000000001,6.09999999989785e-06,2,4,3,1,2,4,3,1,1,4,2,3,2,3,4,1
"315",315,1.5,-0.5,0.2,1,0.0358734000000001,0.0211126,7.79000000000751e-05,2,3,4,1,2,4,3,1,2,4,3,1,2,3,4,1
"316",316,1.5,-0.5,0.2,1.5,0.0378534,0.0281977999999999,4.97999999999887e-05,2,3,4,1,2,4,3,1,2,4,3,1,2,3,4,1
"317",317,1.5,-0.5,0.75,-1.5,0.00894300000000003,-0.0327602,6.75999999999455e-05,2,4,3,1,3,4,2,1,1,4,2,3,2,4,3,1
"318",318,1.5,-0.5,0.75,-1,0.0172535,-0.0255776,9.88999999999018e-05,2,4,3,1,2,4,3,1,1,4,2,3,2,3,4,1
"319",319,1.5,-0.5,0.75,1,0.0356166,0.021143,6.42000000000698e-05,2,3,4,1,2,4,3,1,2,4,3,1,2,3,4,1
"320",320,1.5,-0.5,0.75,1.5,0.0375763999999998,0.0282447,5.02000000001113e-05,2,3,4,1,2,4,3,1,2,4,3,1,2,3,4,1
"321",321,1.5,-0.25,-0.75,-1.5,0.0077933,-0.0299014,-5.1200000000029e-05,2,4,3,1,2,4,3,1,1,4,2,3,2,4,3,1
"322",322,1.5,-0.25,-0.75,-1,0.0149527,-0.0233616,-2.25999999999837e-05,2,4,3,1,2,4,3,1,1,4,2,3,2,4,3,1
"323",323,1.5,-0.25,-0.75,1,0.0313171,0.0185653,1.90000000011015e-06,2,3,4,1,2,4,3,1,2,4,3,1,2,3,4,1
"324",324,1.5,-0.25,-0.75,1.5,0.0332294999999999,0.0249050000000002,-4.98999999999361e-05,2,3,4,1,2,4,3,1,2,4,3,1,2,3,4,1
"325",325,1.5,-0.25,-0.2,-1.5,0.00769280000000006,-0.0299381000000001,-8.68000000000535e-05,2,4,3,1,2,4,3,1,1,4,2,3,2,4,3,1
"326",326,1.5,-0.25,-0.2,-1,0.0149942,-0.0233635,-3.49000000000599e-05,2,4,3,1,2,4,3,1,1,4,2,3,2,4,3,1
"327",327,1.5,-0.25,-0.2,1,0.0312689,0.0184500999999999,-0.000130500000000033,2,3,4,1,2,4,3,1,2,4,3,1,2,3,4,1
