"","a1","g6","rho","beta2","Ze_1.0","Ze_2.0","Ze_3.0","P1","P2","P3","P4","P1_1.0","P2_1.0","P3_1.0","P4_1.0","P1_2.0","P2_2.0","P3_2.0","P4_2.0","P1_3.0","P2_3.0","P3_3.0","P4_3.0"
"39",-1.5,0,-0.2,1,-4.44089209850063e-16,0.290721798332322,0.000406463704383242,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3
"40",-1.5,0,-0.2,1.5,4.44089209850063e-16,0.289504423873416,0.000274463873327413,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3
"41",-1.5,0,0.2,-1.5,0,0.110913623370887,-0.00243110281905645,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3
"42",-1.5,0,0.2,-1,-4.44089209850063e-16,0.20537067119322,-0.00308054315917072,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3
"43",-1.5,0,0.2,1,-4.44089209850063e-16,0.289783679720732,-0.00276269207444679,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3
"44",-1.5,0,0.2,1.5,-4.44089209850063e-16,0.288366054312245,-0.00301608796367381,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3
"45",-1.5,0,0.75,-1.5,4.44089209850063e-16,0.111133004714098,-0.00148403024804589,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3
"46",-1.5,0,0.75,-1,-4.44089209850063e-16,0.205666950963748,-0.00191595465872485,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3
"47",-1.5,0,0.75,1,0,0.290247725242524,-0.00180518542417385,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3
"48",-1.5,0,0.75,1.5,0,0.289028758671871,-0.00197661990521159,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3
"49",-1.5,1,-0.75,-1.5,0.0259745521487877,0.486200241551953,0.000423610750710068,3,1,2,4,3,1,2,4,3,1,2,4,3,1,2,4
"50",-1.5,1,-0.75,-1,0.0583245218249768,0.618650006955508,0.000161210803490963,3,1,2,4,3,1,2,4,3,1,2,4,3,1,2,4
"51",-1.5,1,-0.75,1,0.0261598427713183,0.404036076972818,-0.000241212374691546,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3
"52",-1.5,1,-0.75,1.5,0.0121070526237173,0.354693040975013,-0.000452802690676268,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3
"53",-1.5,1,-0.2,-1.5,0.0262542388979079,0.485974731523704,0.0010274809025046,3,1,2,4,3,1,2,4,3,1,2,4,3,1,2,4
"54",-1.5,1,-0.2,-1,0.0580458788607356,0.618377529713207,0.000383557606060236,3,1,2,4,3,1,2,4,3,1,2,4,3,1,2,4
"55",-1.5,1,-0.2,1,0.0261015507528342,0.403649298920899,-0.000239451926007384,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3
"56",-1.5,1,-0.2,1.5,0.012107455784566,0.35419281032908,-0.000281305228222894,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3
"57",-1.5,1,0.2,-1.5,0.0261869629147657,0.486125239958939,-0.0030694335352055,3,1,2,4,3,1,2,4,3,1,2,4,3,1,2,4
