"","a1","g6","rho","beta2","AY","AMY","AZY_ne","AZY_re","AZMY_ne","AZMY_re","Z_e"
"Ys1...235",0.5,1.5,0.2,1,-13.4939991131336,-6.37873114809287,-7.33885014418143,-3.74395167421613,0.228757533416138,-3.36911266712099,-0.00297173057183286
"Ys1...236",0.5,1.5,0.2,1.5,-14.9932279406266,-6.37873114809287,-8.31246882860081,-4.1184206136413,0.266883788985492,-3.93063144497449,-0.00346701900046931
"Ys1...237",0.5,1.5,0.75,-1.5,-5.99867648256829,-6.37802431865916,-2.06017055784969,-1.87306484112815,-0.374535139646341,-0.561900238565652,-0.000259382197776326
"Ys1...238",0.5,1.5,0.75,-1,-7.498371302932,-6.37802431865916,-2.62196974124251,-2.24775830779944,-0.749070279292684,-1.1238004771313,-0.000518764395551763
"Ys1...239",0.5,1.5,0.75,1,-13.4971505843868,-6.37802431865916,-4.86916647481379,-3.74653217448458,-2.24721083787805,-3.37140143139391,-0.00155629318665085
"Ys1...240",0.5,1.5,0.75,1.5,-14.9968454047505,-6.37802431865916,-5.43096565820661,-4.12122564115587,-2.62174597752439,-3.93330166995956,-0.00181567538442806
"Ys1...241",1.5,-1.5,-0.75,-1.5,-10.0007943831907,1.87521942115553,3.56216290397593,2.24908404897437,-1.87508326010712,-0.563105859479164,-0.00110145437360121
"Ys1...242",1.5,-1.5,-0.75,-1,-13.5016516987955,1.87521942115553,7.12563133760673,4.49947362760361,-3.75016652021425,-1.12621171895833,-0.00220290874720197
"Ys1...243",1.5,-1.5,-0.75,1,-27.5050809612146,1.87521942115553,21.3795050721299,13.5010319421205,-11.2504995606427,-3.37863515687498,-0.00660872624160697
"Ys1...244",1.5,-1.5,-0.75,1.5,-31.0059382768194,1.87521942115553,24.9429735057607,15.7514215207498,-13.1255828207499,-3.94174101635415,-0.00771018061520989
"Ys1...245",1.5,-1.5,-0.2,-1.5,-10.0016267834148,1.87425932286013,3.14997514828787,2.24919660705872,-1.46215122531163,-0.563061630332049,-0.00168894624955973
"Ys1...246",1.5,-1.5,-0.2,-1,-13.5028497887447,1.87425932286013,6.30106499146101,4.49950790900273,-2.92430245062327,-1.1261232606641,-0.00337789249911902
"Ys1...247",1.5,-1.5,-0.2,1,-27.5077418100643,1.87425932286013,18.9054243641536,13.5007531167787,-8.7729073518698,-3.37836978199229,-0.0101336774973579
"Ys1...248",1.5,-1.5,-0.2,1.5,-31.0089648153942,1.87425932286013,22.0565142073267,15.7510644187227,-10.2350585771814,-3.94143141232434,-0.011822623746919
"Ys1...249",1.5,-1.5,0.2,-1.5,-9.9973694782044,1.87610795981172,2.84720797392491,2.24831336178499,-1.16154465874818,-0.562459920930397,0.000190125677864028
"Ys1...250",1.5,-1.5,0.2,-1,-13.4961997048869,1.87610795981172,5.69490085859341,4.49711163431356,-2.32308931749637,-1.12491984186079,0.000380251355728722
"Ys1...251",1.5,-1.5,0.2,1,-27.4915206116168,1.87610795981172,17.0856723972674,13.4923047244278,-6.9692679524891,-3.37475952558238,0.00114075406718211
"Ys1...252",1.5,-1.5,0.2,1.5,-30.9903508382992,1.87610795981172,19.9333652819359,15.7411029969564,-8.13081261123728,-3.93721944651278,0.0013308797450442
"Ys1...253",1.5,-1.5,0.75,-1.5,-9.99837927832742,1.87648280959037,2.43593374015019,2.24894193636534,-0.74957133307235,-0.562631319856564,-5.17905690706755e-05
"Ys1...254",1.5,-1.5,0.75,-1,-13.4978637911041,1.87648280959037,4.8722247735289,4.49824116595919,-1.4991426661447,-1.12526263971313,-0.000103581138141573
"Ys1...255",1.5,-1.5,0.75,1,-27.4958018422109,1.87648280959037,14.6173889070438,13.4954380843346,-4.4974279984341,-3.37578791913938,-0.000310743414426884
"Ys1...256",1.5,-1.5,0.75,1.5,-30.9952863549876,1.87648280959037,17.0536799404225,15.7447373139285,-5.24699933150645,-3.93841923899595,-0.000362533983498614
"Ys1...257",1.5,-1,-0.75,-1.5,-10.0007943831907,0.499935973183345,1.62475196402173,0.749366060687352,-1.62506715938586,-0.750415558967225,-0.00073430291573473
"Ys1...258",1.5,-1,-0.75,-1,-13.5016516987955,0.499935973183345,4.00039758644226,2.24962577977351,-3.25013431877173,-1.50083111793445,-0.00146860583146857
"Ys1...259",1.5,-1,-0.75,1,-27.5050809612146,0.499935973183346,13.5029800761244,8.25066465611814,-9.75040295631518,-4.50249335380335,-0.00440581749440438
"Ys1...260",1.5,-1,-0.75,1.5,-31.0059382768194,0.499935973183345,15.8786256985449,9.75092437520429,-11.375470115701,-5.25290891277057,-0.00514012041013845
"Ys1...261",1.5,-1,-0.2,-1.5,-10.0016267834148,0.499107614429593,1.34996413357373,0.749445106087634,-1.34977713285018,-0.750384069530457,-0.00112596416637301
"Ys1...262",1.5,-1,-0.2,-1,-13.5028497887447,0.499107614429593,3.45069069568916,2.24965264071697,-2.69955426570036,-1.50076813906091,-0.00225192833274646
"Ys1...263",1.5,-1,-0.2,1,-27.5077418100643,0.499107614429593,11.8535969441509,8.2504827792343,-8.09866279710108,-4.50230441718274,-0.00675578499823892
"Ys1...264",1.5,-1,-0.2,1.5,-31.0089648153942,0.499107614429593,13.9543235062663,9.75069031386363,-9.44843992995126,-5.2526884867132,-0.00788174916461282
"Ys1...265",1.5,-1,0.2,-1.5,-9.9973694782044,0.500301441827621,1.14855654871195,0.749293473952005,-1.14915415611778,-0.749764330905927,0.000126750451909352
"Ys1...266",1.5,-1,0.2,-1,-13.4961997048869,0.500301441827622,3.04701847182428,2.24849232230438,-2.29830831223557,-1.49952866181185,0.000253500903819592
"Ys1...267",1.5,-1,0.2,1,-27.4915206116168,0.500301441827622,10.6408661642736,8.2452877157139,-6.8949249367067,-4.49858598543556,0.000760502711452782
"Ys1...268",1.5,-1,0.2,1.5,-30.9903508382992,0.500301441827622,12.5393280873859,9.74448656406628,-8.04407909282449,-5.24835031634149,0.0008872531633628
"Ys1...269",1.5,-1,0.75,-1.5,-9.99837927832742,0.500731621548778,0.874189439649365,0.749528237126127,-0.874597415606948,-0.749970740129759,-3.45270460480052e-05
"Ys1...270",1.5,-1,0.75,-1,-13.4978637911041,0.500731621548778,2.49838346190184,2.24906105685536,-1.7491948312139,-1.49994148025952,-6.90540920946781e-05
"Ys1...271",1.5,-1,0.75,1,-27.4958018422109,0.500731621548778,8.99515955091174,8.24719233577231,-5.24758449364169,-4.49982444077855,-0.000207162276285144
"Ys1...272",1.5,-1,0.75,1.5,-30.9952863549876,0.500731621548778,10.6193535731642,9.74672515550155,-6.12218190924864,-5.2497951809083,-0.000241689322330485
"Ys1...273",1.5,0,-0.75,-1.5,-10.0007943831907,-2.25063092276102,-2.25006991588669,-2.25006991588669,-1.12503495794334,-1.12503495794334,1.77635683940025e-15
"Ys1...274",1.5,0,-0.75,-1,-13.5016516987955,-2.25063092276102,-2.25006991588669,-2.25006991588669,-2.25006991588669,-2.25006991588669,-1.77635683940025e-15
"Ys1...275",1.5,0,-0.75,1,-27.5050809612146,-2.25063092276102,-2.25006991588669,-2.25006991588669,-6.75020974766007,-6.75020974766007,-1.77635683940025e-15
"Ys1...276",1.5,0,-0.75,1.5,-31.0059382768194,-2.25063092276102,-2.25006991588669,-2.25006991588669,-7.87524470560341,-7.87524470560341,-1.77635683940025e-15
"Ys1...277",1.5,0,-0.2,-1.5,-10.0016267834148,-2.25119580243148,-2.25005789585455,-2.25005789585455,-1.12502894792727,-1.12502894792727,8.88178419700125e-16
"Ys1...278",1.5,0,-0.2,-1,-13.5028497887447,-2.25119580243148,-2.25005789585455,-2.25005789585455,-2.25005789585455,-2.25005789585455,-2.66453525910038e-15
"Ys1...279",1.5,0,-0.2,1,-27.5077418100643,-2.25119580243148,-2.25005789585455,-2.25005789585455,-6.75017368756364,-6.75017368756364,8.88178419700125e-16
"Ys1...280",1.5,0,-0.2,1.5,-31.0089648153942,-2.25119580243148,-2.25005789585455,-2.25005789585455,-7.87520263549091,-7.87520263549091,-1.77635683940025e-15
"Ys1...281",1.5,0,0.2,-1.5,-9.9973694782044,-2.25131159414058,-2.24874630171397,-2.24874630171397,-1.12437315085699,-1.12437315085698,1.77635683940025e-15
"Ys1...282",1.5,0,0.2,-1,-13.4961997048869,-2.25131159414058,-2.24874630171397,-2.24874630171397,-2.24874630171397,-2.24874630171397,8.88178419700125e-16
"Ys1...283",1.5,0,0.2,1,-27.4915206116168,-2.25131159414058,-2.24874630171397,-2.24874630171397,-6.74623890514191,-6.74623890514191,0
"Ys1...284",1.5,0,0.2,1.5,-30.9903508382992,-2.25131159414058,-2.24874630171397,-2.24874630171397,-7.8706120559989,-7.8706120559989,1.77635683940025e-15
"Ys1...285",1.5,0,0.75,-1.5,-9.99837927832742,-2.2507707545344,-2.24929916135229,-2.24929916135229,-1.12464958067615,-1.12464958067615,8.88178419700125e-16
"Ys1...286",1.5,0,0.75,-1,-13.4978637911041,-2.2507707545344,-2.24929916135229,-2.24929916135229,-2.24929916135229,-2.24929916135229,1.77635683940025e-15
"Ys1...287",1.5,0,0.75,1,-27.4958018422109,-2.2507707545344,-2.24929916135229,-2.24929916135229,-6.74789748405687,-6.74789748405687,8.88178419700125e-16
"Ys1...288",1.5,0,0.75,1.5,-30.9952863549876,-2.2507707545344,-2.24929916135229,-2.24929916135229,-7.87254706473302,-7.87254706473302,0
"Ys1...289",1.5,1,-0.75,-1.5,-10.0007943831907,-5.00119781870538,-6.1248917957951,-5.24950589246073,-0.625002756500826,-1.49965435691947,0.00073430291573473
"Ys1...290",1.5,1,-0.75,-1,-13.5016516987955,-5.00119781870538,-8.50053741821564,-6.74976561154689,-1.25000551300165,-2.99930871383893,0.00146860583146946
"Ys1...291",1.5,1,-0.75,1,-27.5050809612146,-5.00119781870539,-18.0031199078978,-12.7508044878915,-3.75001653900495,-8.99792614151679,0.00440581749440305
"Ys1...292",1.5,1,-0.75,1.5,-31.0059382768194,-5.00119781870538,-20.3787655303183,-14.2510642069777,-4.37501929550578,-10.4975804984363,0.00514012041013601
"Ys1...293",1.5,1,-0.2,-1.5,-10.0016267834148,-5.00149921929256,-5.85007992528282,-5.24956089779673,-0.900280763004367,-1.49967382632409,0.00112596416637345
"Ys1...294",1.5,1,-0.2,-1,-13.5028497887447,-5.00149921929256,-7.95080648739826,-6.74976843242606,-1.80056152600873,-2.99934765264818,0.00225192833274956
"Ys1...295",1.5,1,-0.2,1,-27.5077418100643,-5.00149921929256,-16.35371273586,-12.7505985709434,-5.4016845780262,-8.99804295794453,0.00675578499823892
"Ys1...296",1.5,1,-0.2,1.5,-31.0089648153942,-5.00149921929256,-18.4544392979754,-14.2508061055727,-6.30196534103056,-10.4977167842686,0.00788174916460882
"Ys1...297",1.5,1,0.2,-1.5,-9.9973694782044,-5.00292463010877,-5.64604915213989,-5.24678607737995,-1.09959214559619,-1.49898197080804,-0.000126750451911128
"Ys1...298",1.5,1,0.2,-1,-13.4961997048869,-5.00292463010877,-7.54451107525222,-6.74598492573232,-2.19918429119237,-2.99796394161609,-0.000253500903816928
"Ys1...299",1.5,1,0.2,1,-27.4915206116168,-5.00292463010877,-15.1383587677015,-12.7427803191418,-6.59755287357712,-8.99389182484826,-0.00076050271145256
"Ys1...300",1.5,1,0.2,1.5,-30.9903508382992,-5.00292463010877,-17.0368206908139,-14.2419791674942,-7.69714501917331,-10.4928737956563,-0.000887253163357471
"Ys1...301",1.5,1,0.75,-1.5,-9.99837927832742,-5.00227313061757,-5.37278776235395,-5.24812655983071,-1.37470174574534,-1.49932842122253,3.45270460497815e-05
"Ys1...302",1.5,1,0.75,-1,-13.4978637911041,-5.00227313061757,-6.99698178460642,-6.74765937955994,-2.74940349149069,-2.99865684244507,6.90540920968985e-05
"Ys1...303",1.5,1,0.75,1,-27.4958018422109,-5.00227313061758,-13.4937578736163,-12.7457906584769,-8.24821047447206,-8.9959705273352,0.000207162276284478
"Ys1...304",1.5,1,0.75,1.5,-30.9952863549876,-5.00227313061758,-15.1179518958688,-14.2453234782061,-9.6229122202174,-10.4952989485577,0.000241689322328043
"Ys1...305",1.5,1.5,-0.75,-1.5,-10.0007943831907,-6.37648126667757,-8.06230273574931,-6.74922388074775,-0.374986655779566,-1.68696405640753,0.00110145437360121
"Ys1...306",1.5,1.5,-0.75,-1,-13.5016516987955,-6.37648126667757,-11.6257711693801,-8.99961345937699,-0.749973311559131,-3.37392811281505,0.0022029087472033
"Ys1...307",1.5,1.5,-0.75,1,-27.5050809612146,-6.37648126667757,-25.8796449039033,-18.0011717738939,-2.2499199346774,-10.1217843384451,0.00660872624161613
"Ys1...308",1.5,1.5,-0.75,1.5,-31.0059382768194,-6.37648126667757,-29.4431133375341,-20.2515613525232,-2.62490659045696,-11.8087483948527,0.00771018061520756
"Ys1...309",1.5,1.5,-0.2,-1.5,-10.0016267834148,-6.3766509277231,-7.65009093999696,-6.74931239876782,-0.787906670542913,-1.6869962655225,0.00168894624956106
"Ys1...310",1.5,1.5,-0.2,-1,-13.5028497887447,-6.3766509277231,-10.8011807831701,-8.99962370071182,-1.57581334108583,-3.37399253104499,0.00337789249912035
"Ys1...311",1.5,1.5,-0.2,1,-27.5077418100643,-6.3766509277231,-23.4055401558627,-18.0008689084878,-4.72744002325748,-10.121977593135,0.0101336774973593
"Ys1...312",1.5,1.5,-0.2,1.5,-31.0089648153942,-6.3766509277231,-26.5566299990358,-20.2511802104318,-5.51534669380039,-11.8089738586575,0.0118226237469194
"Ys1...313",1.5,1.5,0.2,-1.5,-9.9973694782044,-6.37873114809287,-7.34470057735286,-6.74580596521294,-1.08720164296579,-1.68628638078357,-0.000190125677864472
"Ys1...314",1.5,1.5,0.2,-1,-13.4961997048869,-6.37873114809287,-10.1923934620213,-8.9946042377415,-2.17440328593157,-3.37257276156715,-0.000380251355728056
"Ys1...315",1.5,1.5,0.2,1,-27.4915206116168,-6.37873114809287,-21.5831650006953,-17.9897973278558,-6.52320985779472,-10.1177182847014,-0.00114075406718861
"Ys1...316",1.5,1.5,0.2,1.5,-30.9903508382992,-6.37873114809287,-24.4308578853638,-20.2385956003844,-7.61041150076051,-11.804004665485,-0.0013308797450442
"Ys1...317",1.5,1.5,0.75,-1.5,-9.99837927832742,-6.37802431865916,-6.93453206285477,-6.74754025906992,-1.49972782827994,-1.68666784149573,5.17905690715637e-05
"Ys1...318",1.5,1.5,0.75,-1,-13.4978637911041,-6.37802431865916,-9.37082309623349,-8.99683948866377,-2.99945565655988,-3.37333568299145,0.000103581138144015
"Ys1...319",1.5,1.5,0.75,1,-27.4958018422109,-6.37802431865916,-19.1159872297483,-17.9940364070392,-8.99836696967965,-10.1200070489744,0.000310743414418724
"Ys1...320",1.5,1.5,0.75,1.5,-30.9952863549876,-6.37802431865916,-21.552278263127,-20.243335636633,-10.4980947979596,-11.8066748904701,0.000362533983498281
