"","a1","g6","rho","beta2","g2","Ze_1.0","Ze_2.0","Ze_3.0","P1","P2","P3","P4","P1_1.0","P2_1.0","P3_1.0","P4_1.0","P1_2.0","P2_2.0","P3_2.0","P4_2.0","P1_3.0","P2_3.0","P3_3.0","P4_3.0"
"12",-1.5,1,-0.2,0.5,-1.5,-0.00416929999999982,-0.0107624999999999,0.000137500000000124,2,3,1,4,3,2,1,4,3,2,1,4,2,3,1,4
"13",-1.5,1,-0.2,1,-1.5,-0.0044305,-0.0235661,8.66999999999951e-05,2,3,1,4,3,2,1,4,3,2,1,4,2,3,1,4
"14",-1.5,1,-0.2,1.5,-1.5,-0.00417389999999984,-0.0312734,-0.000103199999999859,2,3,1,4,3,2,1,4,3,2,1,4,2,3,1,4
"15",-1.5,1,0.2,-1.5,-1.5,-0.00202670000000016,0.0292272,-0.000200800000000056,3,2,1,4,3,2,1,4,3,2,1,4,3,2,1,4
"16",-1.5,1,0.2,-1,-1.5,-0.00317370000000006,0.0304573,-3.13999999999037e-05,3,2,1,4,3,2,1,4,3,2,1,4,3,2,1,4
"17",-1.5,1,0.2,-0.5,-1.5,-0.00388429999999995,0.0208451000000001,2.60000000007476e-06,3,2,1,4,3,2,1,4,3,2,1,4,2,3,1,4
"18",-1.5,1,0.2,0,-1.5,-0.00416830000000001,0.00532679999999996,0.00032679999999996,3,2,1,4,3,2,1,4,3,2,1,4,2,3,1,4
"19",-1.5,1,0.2,0.5,-1.5,-0.00413479999999999,-0.0110507,-0.00015619999999994,2,3,1,4,3,2,1,4,3,2,1,4,2,3,1,4
"20",-1.5,1,0.2,1,-1.5,-0.00410160000000004,-0.0234424000000001,9.69999999989035e-06,2,3,1,4,3,2,1,4,3,2,1,4,2,3,1,4
"21",-1.5,1,0.2,1.5,-1.5,-0.00399470000000002,-0.0309807,0.000138500000000041,2,3,1,4,3,2,1,4,3,2,1,4,2,3,1,4
"22",-1.5,1,0.75,-1.5,-1.5,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,1,3,2,1,4
"23",-1.5,1,0.75,-1,-1.5,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,1,3,2,1,4
"24",-1.5,1,0.75,-0.5,-1.5,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,1,2,3,1,4
"25",-1.5,1,0.75,0,-1.5,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,1,2,3,1,4
"26",-1.5,1,0.75,0.5,-1.5,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,1,2,3,1,4
"27",-1.5,1,0.75,1,-1.5,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,1,2,3,1,4
"28",-1.5,1,0.75,1.5,-1.5,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,1,2,3,1,4
"29",-1.5,1,-0.75,-1.5,-1,-0.00163659999999999,0.029626,-9.31000000000126e-05,3,2,1,4,3,2,1,4,3,2,1,4,3,2,1,4
"30",-1.5,1,-0.75,-1,-1,-0.0023742000000001,0.0270598000000001,-0.000248000000000026,3,2,1,4,3,2,1,4,3,2,1,4,3,2,1,4
"31",-1.5,1,-0.75,-0.5,-1,-0.00275990000000004,0.016311,-9.47999999999505e-05,3,2,1,4,3,2,1,4,3,2,1,4,3,2,1,4
"32",-1.5,1,-0.75,0,-1,-0.00276010000000004,0.0026969,0.000165400000000093,3,2,1,4,3,2,1,4,3,2,1,4,3,2,1,4
"33",-1.5,1,-0.75,0.5,-1,-0.00214539999999996,-0.0102113,-3.54000000000187e-05,3,2,1,4,3,2,1,4,3,2,1,4,3,2,1,4
"34",-1.5,1,-0.75,1,-1,-0.00262669999999998,-0.0192682000000001,-8.68000000000535e-05,3,2,1,4,3,2,1,4,3,2,1,4,3,2,1,4
"35",-1.5,1,-0.75,1.5,-1,-0.00250500000000009,-0.0240772999999999,-4.97999999998777e-05,3,2,1,4,3,2,1,4,3,2,1,4,3,2,1,4
"36",-1.5,1,-0.2,-1.5,-1,-0.00151010000000007,0.0296490000000001,-9.18999999999781e-05,3,2,1,4,3,2,1,4,3,2,1,4,3,2,1,4
"37",-1.5,1,-0.2,-1,-1,-0.00222080000000013,0.0271085999999999,-0.000235200000000102,3,2,1,4,3,2,1,4,3,2,1,4,3,2,1,4
"38",-1.5,1,-0.2,-0.5,-1,-0.00264280000000006,0.0163587000000001,-7.73999999998942e-05,3,2,1,4,3,2,1,4,3,2,1,4,3,2,1,4
"39",-1.5,1,-0.2,0,-1,-0.00244469999999997,0.0025676,-7.90000000000513e-05,3,2,1,4,3,2,1,4,3,2,1,4,3,2,1,4
"40",-1.5,1,-0.2,0.5,-1,-0.00263960000000008,-0.0101694000000001,0.000130300000000028,3,2,1,4,3,2,1,4,3,2,1,4,3,2,1,4
"41",-1.5,1,-0.2,1,-1,-0.00231780000000004,-0.0191533,-2.7200000000005e-05,3,2,1,4,3,2,1,4,3,2,1,4,3,2,1,4
"42",-1.5,1,-0.2,1.5,-1,-0.00244259999999996,-0.0237854,4.4800000000067e-05,3,2,1,4,3,2,1,4,3,2,1,4,3,2,1,4
"43",-1.5,1,0.2,-1.5,-1,-0.00152120000000011,0.0296445,-0.000102899999999961,3,2,1,4,3,2,1,4,3,2,1,4,3,2,1,4
"44",-1.5,1,0.2,-1,-1,-0.00225230000000021,0.027091,-0.000244300000000086,3,2,1,4,3,2,1,4,3,2,1,4,3,2,1,4
