"","a1","g6","rho","beta2","AY","AMY","AZY_ne","AZY_re","AZMY_ne","AZMY_re","Z_e"
"Ys1...184",0.5,-1,-0.2,1.5,-0.0398487000000001,0.00653970000000004,0.014684,-0.0160722,-0.0668599,-0.0140029,0.0221007999999999
"Ys1...185",0.5,-1,0.2,-1.5,-0.0365987,0.0124704,-0.0141559999999999,-0.0198621999999999,-0.0155137000000001,-0.00487979999999999,0.00492770000000009
"Ys1...186",0.5,-1,0.2,-1,-0.0372710000000001,0.0183595,-0.00750830000000002,-0.0176933,-0.0282053999999999,-0.0079958,0.0100245999999999
"Ys1...187",0.5,-1,0.2,1,-0.0394945000000001,0.0106889,0.00360090000000002,-0.015907,-0.0540529,-0.0133992000000001,0.0211457999999999
"Ys1...188",0.5,-1,0.2,1.5,-0.0399416,0.00665569999999993,0.00469419999999998,-0.015907,-0.0567772999999999,-0.0140253,0.0221507999999999
"Ys1...189",0.5,-1,0.75,-1.5,-0.0366987000000001,0.0126573,-0.0203173999999999,-0.0199322000000001,-0.00935180000000002,-0.00486909999999996,0.00486789999999993
"Ys1...190",0.5,-1,0.75,-1,-0.0373217,0.0184510999999999,-0.0178665,-0.0177562,-0.0179033999999999,-0.00798650000000001,0.0100271999999999
"Ys1...191",0.5,-1,0.75,1,-0.0395836000000001,0.0107377,-0.0145763999999999,-0.0159467,-0.0359389,-0.0134024,0.0211661999999999
"Ys1...192",0.5,-1,0.75,1.5,-0.0400301000000001,0.00680800000000004,-0.014398,-0.0159676,-0.0377961,-0.0140161,0.0222104000000001
"Ys1...193",0.5,0,-0.75,-1.5,-0.0277736,4.74000000000308e-05,-0.0224662,-0.0332405,-0.0174609,-0.0043337,0.00235289999999999
"Ys1...194",0.5,0,-0.75,-1,-0.0274751999999999,0.00406649999999997,-0.0147474000000001,-0.0316522,-0.0292435,-0.00711640000000002,0.00522230000000001
"Ys1...195",0.5,0,-0.75,1,-0.0282458,0.00461990000000001,-0.00308090000000005,-0.0304634,-0.0515089,-0.0120196,0.0121068
"Ys1...196",0.5,0,-0.75,1.5,-0.0284987,0.00279109999999994,-0.00182300000000002,-0.0304656999999999,-0.0540854999999999,-0.012533,0.0129098
"Ys1...197",0.5,0,-0.2,-1.5,-0.0276926,5.67000000000206e-05,-0.0260442,-0.0331633,-0.0139518000000001,-0.00427460000000002,0.00255810000000001
"Ys1...198",0.5,0,-0.2,-1,-0.0274530000000001,0.00406059999999997,-0.0198929999999999,-0.0315811,-0.0241359,-0.00711719999999993,0.00533059999999996
"Ys1...199",0.5,0,-0.2,1,-0.0281955,0.00456630000000002,-0.00986569999999998,-0.0303884999999999,-0.0448155,-0.0119764,0.0123163000000001
"Ys1...200",0.5,0,-0.2,1.5,-0.0284435,0.00263480000000005,-0.00877439999999996,-0.0303905,-0.0471611000000001,-0.0124914,0.0130536
"Ys1...201",0.5,0,0.2,-1.5,-0.0277705,0.0001892,-0.028802,-0.0330847,-0.01124,-0.00430419999999998,0.00265310000000007
"Ys1...202",0.5,0,0.2,-1,-0.0275719,0.00419060000000004,-0.024058,-0.031577,-0.0199059,-0.00709650000000006,0.00529040000000003
"Ys1...203",0.5,0,0.2,1,-0.0282602,0.00477529999999993,-0.0162168,-0.0303133,-0.0383587999999999,-0.0119281,0.0123342
"Ys1...204",0.5,0,0.2,1.5,-0.0285134,0.00275099999999995,-0.0153869999999999,-0.0303181,-0.0404596,-0.0124964,0.0130321
"Ys1...205",0.5,0,0.75,-1.5,-0.0277913,0.000273799999999991,-0.0327916,-0.0331634,-0.00725739999999997,-0.00429019999999991,0.00259540000000014
"Ys1...206",0.5,0,0.75,-1,-0.0275657,0.00416800000000006,-0.0305495,-0.0315997,-0.0134544,-0.00709170000000003,0.00531249999999994
"Ys1...207",0.5,0,0.75,1,-0.0283234,0.00480150000000001,-0.0270224,-0.0303359999999999,-0.0276187,-0.0119414,0.0123637000000001
"Ys1...208",0.5,0,0.75,1.5,-0.028586,0.00288219999999995,-0.0267202000000001,-0.0303464999999999,-0.0292266999999999,-0.0124869,0.0131135000000001
"Ys1...209",0.5,1,-0.75,-1.5,-0.0274464,-0.0112817,-0.0438758,-0.0496011000000001,-0.00798560000000004,-0.00319409999999998,-0.000933799999999985
"Ys1...210",0.5,1,-0.75,-1,-0.0264838000000001,-0.00989329999999999,-0.0400223,-0.0487540000000001,-0.0129731000000001,-0.00519389999999997,-0.000952500000000023
"Ys1...211",0.5,1,-0.75,1,-0.0255664000000001,-0.00300619999999996,-0.0342041999999999,-0.0481543,-0.0228991000000001,-0.00876979999999994,0.000179200000000046
"Ys1...212",0.5,1,-0.75,1.5,-0.025575,-0.00239810000000007,-0.0334947,-0.0481547,-0.0243525,-0.00918090000000005,0.000511599999999945
