"","a1","g6","rho","beta2","P1","P2","P3","P4","P1_1.0","P2_1.0","P3_1.0","P4_1.0","Ze_1.0","P1_2.0","P2_2.0","P3_2.0","P4_2.0","Ze_2.0","P1_3.0","P2_3.0","P3_3.0","P4_3.0","Ze_3.0"
"Ys0...83",-0.5,-1.5,-0.75,1,0.114964,-0.3562639,0.3046168,-0.1265208,0.114964,-0.0384037,-0.0408626000000001,-0.1265208,0.0276192000000001,0.0345840000000001,-0.0384037,-0.0408626000000001,-0.0518655,0.0334606000000001,0.1148488,-0.2006902,0.1484529,-0.1261288,0.000313400000000019
"Ys0...84",-0.5,-1.5,-0.75,1.5,0.1184636,-0.3735752,0.3215417,-0.0968507,0.1184636,-0.0382313,-0.0436623,-0.0968507,0.0298600999999999,0.0313838,-0.0382313,-0.0436623,-0.0527424,0.0729820999999999,0.1185293,-0.2052264,0.1529001,-0.0968637,0.000240099999999965
"Ys0...85",-0.5,-1.5,-0.2,-1.5,0.0592667,-0.0899607,0.0557154000000001,-0.0696671000000001,0.0592667,-0.0244143999999999,-0.0119397,-0.0696671000000001,0.00210880000000002,0.0498895,-0.0244143999999999,-0.0119397,0.1437176,-0.2017242,0.0591024,-0.0793569000000001,0.0448453,-0.0695329,0.000296400000000085
"Ys0...86",-0.5,-1.5,-0.2,-1,0.0784212,-0.148149,0.1058249,-0.1243163,0.0784212,-0.0295123,-0.0207829,-0.1243163,0.00797110000000012,0.0483641,-0.0295123,-0.0207829,0.0961774000000001,-0.1823885,0.0782471,-0.1279798,0.0851928,-0.1239333,0.000253999999999865
"Ys0...87",-0.5,-1.5,-0.2,1,0.1148926,-0.2424302,0.1907447,-0.1262336,0.1148926,-0.0381874,-0.0407504999999999,-0.1262336,0.0272524,0.034339,-0.0381874,-0.0407504999999999,-0.0519756,0.0337465,0.1148178,-0.2005136,0.148465,-0.1265174,0.000721699999999936
"Ys0...88",-0.5,-1.5,-0.2,1.5,0.1185037,-0.2499249,0.1978975,-0.0969183,0.1185037,-0.0381315,-0.0437443000000001,-0.0969183,0.0298484000000001,0.0313262,-0.0381315,-0.0437443000000001,-0.0526793999999999,0.0728514,0.118418,-0.2053181,0.153166,-0.0972200000000001,0.000512100000000126
"Ys0...89",-0.5,-1.5,0.2,-1.5,0.0592259000000001,-0.0680142,0.03368,-0.0697459,0.0592259000000001,-0.0247484,-0.0119437,-0.0697459,0.00235790000000002,0.0500155,-0.0247484,-0.0119437,0.1438313,-0.201949,0.0591783,-0.0793838,0.0447753,-0.0693866999999999,-3.73000000000179e-05
"Ys0...90",-0.5,-1.5,0.2,-1,0.0783754,-0.1060606,0.0636443,-0.1242254,0.0783754,-0.0298045,-0.0207203,-0.1242254,0.00810850000000007,0.0484487,-0.0298045,-0.0207203,0.0962957,-0.1824362,0.0782362,-0.1278734,0.0852672,-0.1240933,0.000197000000000003
"Ys0...91",-0.5,-1.5,0.2,1,0.1146606,-0.1577508,0.1063581,-0.1265655,0.1146606,-0.0382524000000001,-0.0409285,-0.1265655,0.0277882000000002,0.0343728,-0.0382524000000001,-0.0409285,-0.0520197,0.0337741000000001,0.1149643,-0.2006348,0.1485049,-0.1261884,5.63999999999565e-05
"Ys0...92",-0.5,-1.5,0.2,1.5,0.1181631,-0.160355,0.1088122,-0.0972272000000001,0.1181631,-0.0383029,-0.0439046,-0.0972272000000001,0.0306647,0.0313605,-0.0383029,-0.0439046,-0.0525269,0.0729138,0.1185035,-0.2052408,0.1529885,-0.096951,9.28999999999514e-05
"Ys0...93",-0.5,-1.5,0.75,-1.5,0.0593151,-0.035088,0.000750499999999987,-0.0696804,0.0593151,-0.0247105,-0.0119069000000001,-0.0696804,0.0022799,0.0501091,-0.0247105,-0.0119069000000001,0.1437563,-0.2017787,0.0592459000000001,-0.0794412,0.0448067,-0.0694852,0.000170999999999921
"Ys0...94",-0.5,-1.5,0.75,-1,0.0783264,-0.0431649,0.000810199999999983,-0.1243191,0.0783264,-0.0297661,-0.0206585,-0.1243191,0.00806990000000007,0.0484887000000001,-0.0297661,-0.0206585,0.0960807,-0.1824554,0.0782362,-0.1278734,0.0852672,-0.1240933,0.000115900000000058
"Ys0...95",-0.5,-1.5,0.75,1,0.114691,-0.0383289,-0.0131032,-0.1264811,0.114691,-0.0383055,-0.0411816,-0.1264811,0.0280550000000001,0.0345491,-0.0383055,-0.0411816,-0.0514517999999999,0.0334876,0.1148382,-0.2005009,0.1485838,-0.1265218,0.000378499999999948
"Ys0...96",-0.5,-1.5,0.75,1.5,0.1183447,-0.0349089,-0.0168208999999999,-0.0970611,0.1183447,-0.0382228,-0.0437396000000001,-0.0970611,0.0302326000000002,0.0313836,-0.0382228,-0.0437396000000001,-0.0526932999999999,0.0732738000000001,0.1185295,-0.2053807,0.1529811,-0.0967981999999999,0.000222100000000003
"Ys0...97",-0.5,-1,-0.75,-1.5,0.0404172,-0.1086975,0.0469507,-0.0123323000000001,0.0404172,-0.0376692,-0.017809,-0.0123323000000001,-0.00626860000000007,0.0435785,-0.0376692,-0.017809,0.1698586,-0.1915878,0.0404166,-0.0806117000000001,0.0187344,-0.0123841,0.000182899999999986
"Ys0...98",-0.5,-1,-0.75,-1,0.0483784,-0.1700008,0.0863715,-0.0426372,0.0483784,-0.0438893,-0.0329317,-0.0426372,-0.00680829999999999,0.0400348,-0.0438893,-0.0329317,0.1284762,-0.1693594,0.0480337000000001,-0.1168609,0.0332052,-0.0426743000000001,0.00040819999999997
"Ys0...99",-0.5,-1,-0.75,1,0.0557905000000001,-0.2841038,0.1733873,-0.0625305,0.0557905000000001,-0.0585380999999999,-0.0732773,-0.0625305,0.0210988999999999,0.0170857,-0.0585380999999999,-0.0732773,-0.0116061,0.0089224,0.0557324,-0.1647236,0.0536132,-0.0620931,1.45999999999757e-05
"Ys0...100",-0.5,-1,-0.75,1.5,0.0555981,-0.2946724,0.1824666,-0.0519498,0.0555981,-0.0589445,-0.0791295,-0.0519498,0.0258682,0.012429,-0.0589445,-0.0791295,-0.0181017,0.0354156999999999,0.0557465,-0.1665674,0.0539674,-0.0519389,0.000234900000000038
"Ys0...101",-0.5,-1,-0.2,-1.5,0.0403909,-0.0883748,0.0264804000000001,-0.0120341,0.0403909,-0.0375158,-0.017709,-0.0120341,-0.00666959999999994,0.0434279000000001,-0.0375158,-0.017709,0.1698126,-0.1915586,0.0401768,-0.0805645,0.0185986,-0.0122247,0.000476200000000038
"Ys0...102",-0.5,-1,-0.2,-1,0.0483642000000001,-0.1315385,0.0478856,-0.0424945,0.0483642000000001,-0.0438546,-0.0330691,-0.0424945,-0.0067292000000001,0.0398984999999999,-0.0438546,-0.0330691,0.1286879,-0.1694187,0.0482235000000001,-0.1170297,0.0331450999999999,-0.0424994,0.000377300000000025
"Ys0...103",-0.5,-1,-0.2,1,0.0556845,-0.1942411,0.0835048,-0.0623359,0.0556845,-0.0584823,-0.0734458,-0.0623359,0.0211918,0.0168794,-0.0584823,-0.0734458,-0.0114867,0.00909740000000003,0.0557523000000001,-0.1647213,0.053562,-0.0623465,0.000365799999999972
"Ys0...104",-0.5,-1,-0.2,1.5,0.0555890999999999,-0.1976861,0.0852925999999999,-0.0518626,0.0555890999999999,-0.0592374000000001,-0.079392,-0.0518626,0.0262359000000001,0.0122536000000001,-0.0592374000000001,-0.079392,-0.0180188999999999,0.0353457999999999,0.0557029,-0.1664281,0.0539316,-0.0519506,7.71999999998885e-05
"Ys0...105",-0.5,-1,0.2,-1.5,0.0405184000000001,-0.0727732,0.0107792999999999,-0.0122976,0.0405184000000001,-0.0378578000000001,-0.0177863,-0.0122976,-0.00634979999999996,0.0436005,-0.0378578000000001,-0.0177863,0.1700094,-0.1917084,0.0404650999999999,-0.0808184999999999,0.0185261999999999,-0.0120417,9.58000000000903e-05
"Ys0...106",-0.5,-1,0.2,-1,0.0483359999999999,-0.1019126,0.0181463000000001,-0.0425285,0.0483359999999999,-0.0440375,-0.0331654,-0.0425285,-0.0065634,0.0401429999999999,-0.0440375,-0.0331654,0.1288593,-0.1697231,0.0480337000000001,-0.1168609,0.0332052,-0.0426743000000001,0.000337499999999991
"Ys0...107",-0.5,-1,0.2,1,0.0558508,-0.1355512,0.02445,-0.0622574,0.0558508,-0.0582968,-0.0736025,-0.0622574,0.0207981,0.0168385,-0.0582968,-0.0736025,-0.0115280999999999,0.00915239999999995,0.0557202,-0.1647718,0.0536879,-0.0621818,3.76999999999184e-05
"Ys0...108",-0.5,-1,0.2,1.5,0.0554809000000001,-0.1355745,0.0232494,-0.0521119999999999,0.0554809000000001,-0.0589556,-0.0793758999999999,-0.0521119999999999,0.0260063999999999,0.012181,-0.0589556,-0.0793758999999999,-0.0180243,0.0352991,0.0555873,-0.1665137,0.0539995999999999,-0.0520106,-1.87999999998745e-05
"Ys0...109",-0.5,-1,0.75,-1.5,0.0405327,-0.0503865,-0.0116513,-0.0122407,0.0405327,-0.0376525000000001,-0.0178788,-0.0122407,-0.00650649999999997,0.0434743000000001,-0.0376525000000001,-0.0178788,0.169911,-0.191696,0.0403325999999999,-0.0806931,0.0187149,-0.0123352,0.000234999999999985
"Ys0...110",-0.5,-1,0.75,-1,0.0483431,-0.0599787000000001,-0.0237181,-0.0424934,0.0483431,-0.0440268,-0.0332024000000001,-0.0424934,-0.00646759999999991,0.0400954,-0.0440268,-0.0332024000000001,0.1286372,-0.169336,0.0480337000000001,-0.1168609,0.0332052,-0.0426743000000001,0.000449199999999927
"Ys0...111",-0.5,-1,0.75,1,0.055704,-0.0557939,-0.0552083,-0.0621683000000001,0.055704,-0.0586038,-0.0734256999999999,-0.0621683000000001,0.0210273,0.0170566,-0.0586038,-0.0734256999999999,-0.0114173000000001,0.00906870000000004,0.0557554,-0.1647235,0.0536740999999999,-0.0622781,0.000105600000000039
"Ys0...112",-0.5,-1,0.75,1.5,0.0555993,-0.0517601000000001,-0.0605732,-0.0520775,0.0555993,-0.0590048,-0.0793632999999999,-0.0520775,0.0260347999999998,0.01239,-0.0590048,-0.0793632999999999,-0.0179982000000001,0.0354342,0.0554380999999999,-0.1662018,0.0538084,-0.0519137,5.74999999999326e-05
"Ys0...113",-0.5,0,-0.75,-1.5,0.0378999999999999,-0.1052158,0.0302538,0.1163218,0.0378999999999999,-0.0513683,-0.0197499,0.1163218,-0.00384379999999995,0.0536326,-0.0513683,-0.0197499,0.2237692,-0.1268902,0.0378691999999999,-0.0811949,0.00605900000000004,0.1164382,8.83000000000411e-05
"Ys0...114",-0.5,0,-0.75,-1,0.045874,-0.1433171,0.0470145,0.0442214000000001,0.045874,-0.0531952,-0.0398084,0.0442214000000001,-0.00329900000000005,0.0492839,-0.0531952,-0.0398084,0.1594357,-0.1220258,0.0457812999999999,-0.0982906,0.0015073000000001,0.0445625999999999,0.000232200000000127
"Ys0...115",-0.5,0,-0.75,1,0.0408275,-0.1337874,-0.0112841,-0.0141939999999999,0.0408275,-0.0463141,-0.110772,-0.0141939999999999,0.0120146,0.0266635000000001,-0.0463141,-0.110772,-0.0116834,0.0237465,0.0406105,-0.081663,-0.0633561,-0.0142228,0.000193400000000121
"Ys0...116",-0.5,0,-0.75,1.5,0.0369588,-0.1181667,-0.0330583000000001,-0.0110254999999999,0.0369588,-0.0430169,-0.1222917,-0.0110254999999999,0.0140836,0.023224,-0.0430169,-0.1222917,-0.0177088000000001,0.03464,0.0367951999999999,-0.0733081999999999,-0.0778945,-0.0111047000000001,0.000220500000000068
"Ys0...117",-0.5,0,-0.2,-1.5,0.0378446,-0.0871821,0.0122581,0.1162922,0.0378446,-0.0513806999999999,-0.0199661,0.1162922,-0.00357720000000006,0.0535588,-0.0513806999999999,-0.0199661,0.2239466,-0.1268697,0.0379676999999999,-0.0812742999999999,0.00589609999999996,0.1164272,0.000196100000000032
"Ys0...118",-0.5,0,-0.2,-1,0.0456848,-0.108941,0.012633,0.0442739999999999,0.0456848,-0.0530589,-0.0397421999999999,0.0442739999999999,-0.00350689999999998,0.0493608000000001,-0.0530589,-0.0397421999999999,0.1593726,-0.1222147,0.0457503,-0.0981242999999999,0.00158519999999995,0.044382,5.759999999988e-05
"Ys0...119",-0.5,0,-0.2,1,0.0406828,-0.0930963,-0.051908,-0.0141441,0.0406828,-0.046234,-0.1108382,-0.0141441,0.0120679,0.0267493,-0.046234,-0.1108382,-0.0117786,0.0237072,0.040756,-0.0816401,-0.0635618999999999,-0.0139429,-7.67000000000406e-05
"Ys0...120",-0.5,0,-0.2,1.5,0.0368356999999999,-0.0832383,-0.0679076,-0.0111153000000001,0.0368356999999999,-0.0430771,-0.1223548,-0.0111153000000001,0.014286,0.0232937,-0.0430771,-0.1223548,-0.0178283,0.0343983999999999,0.0368575,-0.073267,-0.0780054,-0.0111002,8.9599999999912e-05
"Ys0...121",-0.5,0,0.2,-1.5,0.0381360000000001,-0.0752748,1.84999999999214e-05,0.1162189,0.0381360000000001,-0.051504,-0.01999,0.1162189,-0.00376230000000011,0.0538474,-0.051504,-0.01999,0.2240979,-0.1274384,0.0379488,-0.0813208999999999,0.00605849999999997,0.1164613,-4.91000000000241e-05
"Ys0...122",-0.5,0,0.2,-1,0.0457429,-0.0879026000000001,-0.0085618999999999,0.0443690999999999,0.0457429,-0.0530851,-0.0398518,0.0443690999999999,-0.00352759999999996,0.0493841,-0.0530851,-0.0398518,0.1595851,-0.1222986,0.0454674,-0.097971,0.00157169999999995,0.0445613,1.81000000000209e-05
"Ys0...123",-0.5,0,0.2,1,0.0405939,-0.0716309999999999,-0.0735641,-0.0142671000000001,0.0405939,-0.0462520999999999,-0.1107762,-0.0142671000000001,0.0118332,0.0266664,-0.0462520999999999,-0.1107762,-0.0117503999999999,0.0233838999999999,0.0406295,-0.0816834,-0.0634375,-0.014142,-0.000234900000000038
"Ys0...124",-0.5,0,0.2,1.5,0.0369168999999999,-0.064762,-0.0866444,-0.0109593,0.0369168999999999,-0.0427404,-0.1224457,-0.0109593,0.0137797000000001,0.0229929000000001,-0.0427404,-0.1224457,-0.0178332999999999,0.0347139999999999,0.0370117,-0.073468,-0.0779529999999999,-0.0110376,-1.90000000011015e-06
"Ys0...125",-0.5,0,0.75,-1.5,0.0380591,-0.0599495,-0.0150910000000001,0.1163408,0.0380591,-0.0513214000000001,-0.019984,0.1163408,-0.00373509999999999,0.0536612000000001,-0.0513214000000001,-0.019984,0.2239937,-0.1269273,0.0378691999999999,-0.0811949,0.00605900000000004,0.1164382,0.000187900000000019
"Ys0...126",-0.5,0,0.75,-1,0.0456505,-0.0628656,-0.0335114,0.0443053999999999,0.0456505,-0.0528229,-0.039737,0.0443053999999999,-0.00381709999999991,0.0490104,-0.0528229,-0.039737,0.1597679,-0.1225526,0.0458691999999999,-0.0981088999999999,0.00150139999999999,0.0442985,1.87000000000381e-05
"Ys0...127",-0.5,0,0.75,1,0.0405414000000001,-0.048961,-0.0960777,-0.0142428999999999,0.0405414000000001,-0.0462505,-0.1108325,-0.0142428999999999,0.0120442999999999,0.0269353,-0.0462505,-0.1108325,-0.0116285,0.0232817000000001,0.0406181999999999,-0.0815747999999999,-0.0636195000000001,-0.0139665,-0.000197599999999909
"Ys0...128",-0.5,0,0.75,1.5,0.0368277,-0.0449347999999999,-0.1063696,-0.0110448,0.0368277,-0.0429339,-0.1225157,-0.0110448,0.0141452,0.0231494,-0.0429339,-0.1225157,-0.0177837000000001,0.0344776000000001,0.0368565000000001,-0.0734379000000001,-0.0779058,-0.0110380999999999,3.79999999999825e-06
"Ys0...129",-0.5,1,-0.75,-1.5,0.0507954,-0.0759589000000001,-0.00908259999999994,0.2847391,0.0507954,-0.0764542,-0.0191046,0.2847391,0.0105173000000001,0.0809674,-0.0764542,-0.0191046,0.2561891,0.00904339999999992,0.0505854,-0.0703302,-0.0145398,0.2844695,0.000308099999999922
"Ys0...130",-0.5,1,-0.75,-1,0.0615722,-0.0547318,-0.0331874999999999,0.1946969,0.0615722,-0.0715348,-0.0417732,0.1946969,0.0253887,0.0769035,-0.0715348,-0.0417732,0.1777596,0.0269387,0.0615454999999999,-0.047771,-0.0401908,0.1949495,-0.000183399999999945
"Ys0...131",-0.5,1,-0.75,1,0.0790331,0.0611350000000001,-0.1594563,0.00744480000000003,0.0790331,-0.0456595000000001,-0.1175981,0.00744480000000003,0.0649363000000002,0.0468691,-0.0456595000000001,-0.1175981,-0.0186315,0.1234098,0.0792511,0.052515,-0.1509795,0.00731809999999999,5.18999999999936e-05
"Ys0...132",-0.5,1,-0.75,1.5,0.0777788,0.0745647,-0.1765112,0.00162830000000003,0.0777788,-0.0412887,-0.1281773,0.00162830000000003,0.0675194999999998,0.0417845999999999,-0.0412887,-0.1281773,-0.0191766,0.1242892,0.0776412000000001,0.0637548,-0.1659628,0.00163650000000004,0.000390899999999972
"Ys0...133",-0.5,1,-0.2,-1.5,0.0505721,-0.0712075,-0.0136281,0.2846786,0.0505721,-0.0762619,-0.0192586,0.2846786,0.0106849,0.0808684,-0.0762619,-0.0192586,0.2562552,0.00878730000000005,0.0503878999999999,-0.0699647,-0.0148916,0.284686,0.000197500000000073
"Ys0...134",-0.5,1,-0.2,-1,0.0613572,-0.0482472,-0.0396238999999999,0.1949903,0.0613572,-0.0714727000000001,-0.0418932000000001,0.1949903,0.0254948000000002,0.0767509000000001,-0.0714727000000001,-0.0418932000000001,0.1782405,0.0268259,0.0614439,-0.0476593000000001,-0.0404228,0.1950676,4.70000000000192e-05
"Ys0...135",-0.5,1,-0.2,1,0.0790179,0.0578703,-0.1560987,0.00725710000000002,0.0790179,-0.0454921,-0.117965,0.00725710000000002,0.0652287,0.0467988,-0.0454921,-0.117965,-0.0185638,0.1234662,0.0791063000000001,0.0524941999999999,-0.150923,0.00735980000000003,9.29999999998987e-06
"Ys0...136",-0.5,1,-0.2,1.5,0.0774412,0.070431,-0.1722829,0.0018281,0.0774412,-0.0412585999999999,-0.128073,0.0018281,0.0674796999999999,0.0418092,-0.0412585999999999,-0.128073,-0.0192243000000001,0.1244189,0.0775853999999999,0.0639103,-0.1660288,0.00160500000000008,0.000345499999999999
"Ys0...137",-0.5,1,0.2,-1.5,0.0505002,-0.0692798,-0.0156853,0.2848158,0.0505002,-0.0763034,-0.019562,0.2848158,0.0109003,0.0810053000000001,-0.0763034,-0.019562,0.2568303,0.00825240000000005,0.0507081,-0.0700841,-0.0149816,0.2844797,0.000228800000000029
"Ys0...138",-0.5,1,0.2,-1,0.0613547999999999,-0.0479933,-0.0400223,0.1949567,0.0613547999999999,-0.0717995,-0.0417533999999999,0.1949567,0.0255373,0.0769949,-0.0717995,-0.0417533999999999,0.1778903,0.0269528,0.0613621,-0.0478047,-0.0399917999999999,0.1947208,9.49999999999562e-06
"Ys0...139",-0.5,1,0.2,1,0.0792731,0.0448986,-0.1433744,0.00710729999999993,0.0792731,-0.0460187,-0.1180433,0.00710729999999993,0.0655862000000001,0.0472435999999999,-0.0460187,-0.1180433,-0.0185862,0.1231948,0.0790962000000001,0.0522783999999999,-0.150709,0.007359,-0.000120000000000009
"Ys0...140",-0.5,1,0.2,1.5,0.0776135999999999,0.0558157,-0.1581576,0.00171929999999998,0.0776135999999999,-0.0413759,-0.1283889,0.00171929999999998,0.0674229000000001,0.0419749,-0.0413759,-0.1283889,-0.0191690999999999,0.1239532,0.0777635999999999,0.0638096,-0.1661662,0.00191280000000005,-0.000328800000000018
"Ys0...141",-0.5,1,0.75,-1.5,0.0504532,-0.067893,-0.0171549,0.2849407,0.0504532,-0.0763171,-0.0193974,0.2849407,0.0106666000000001,0.0810380000000001,-0.0763171,-0.0193974,0.256602,0.00838649999999985,0.0502714,-0.0701143999999999,-0.0147395,0.2848329,9.55999999999735e-05
"Ys0...142",-0.5,1,0.75,-1,0.0613889,-0.0517931,-0.036229,0.1949066,0.0613889,-0.0712166,-0.0418429,0.1949066,0.0250374,0.0765728,-0.0712166,-0.0418429,0.1780275,0.0268312999999999,0.0611735,-0.0474616,-0.0404144000000001,0.19489,8.58999999999721e-05
"Ys0...143",-0.5,1,0.75,1,0.0791849999999999,0.0179858000000001,-0.1163412,0.00739639999999997,0.0791849999999999,-0.0458381999999999,-0.1178706,0.00739639999999997,0.0653534,0.0468896,-0.0458381999999999,-0.1178706,-0.0186961,0.1237527,0.0792974,0.0524871,-0.1510717,0.00757669999999999,-6.34999999999941e-05
"Ys0...144",-0.5,1,0.75,1.5,0.0777523,0.0277755,-0.1299024,0.00183659999999997,0.0777523,-0.0415981,-0.1282731,0.00183659999999997,0.0677443,0.0420943,-0.0415981,-0.1282731,-0.0191328999999999,0.1245143,0.0776914,0.0637969,-0.1660294,0.00167389999999989,0.000329200000000029
"Ys0...145",-0.5,1.5,-0.75,-1.5,0.0555810999999999,-0.0558137,-0.0311883000000001,0.3334692,0.0555810999999999,-0.0856749999999999,-0.0181992,0.3334692,0.0168721999999999,0.0894235,-0.0856749999999999,-0.0181992,0.2505865,0.0660369999999999,0.0554842,-0.0602395,-0.0268276,0.3335785,5.26999999999056e-05
"Ys0...146",-0.5,1.5,-0.75,-1,0.060589,-0.0008127,-0.0773549,0.2509536,0.060589,-0.0779736,-0.0400012,0.2509536,0.0398071999999999,0.0844018,-0.0779736,-0.0400012,0.1734949,0.0934786000000001,0.0601413,-0.0136234,-0.0641545,0.2513553,-0.000343699999999947
"Ys0...147",-0.5,1.5,-0.75,1,0.0560438,0.1845568,-0.2438084,0.0293724,0.0560438,-0.0439478999999999,-0.1093431,0.0293724,0.0940394,0.0459117999999999,-0.0439478999999999,-0.1093431,-0.0224484,0.1562649,0.0560319,0.1413547,-0.2007797,0.0296438,-8.60999999999779e-05
"Ys0...148",-0.5,1.5,-0.75,1.5,0.0518599,0.2062702,-0.2655363,0.0194598,0.0518599,-0.0386299,-0.1182904,0.0194598,0.0976542,0.0389034,-0.0386299,-0.1182904,-0.0212214000000001,0.1515054,0.0518544999999999,0.1596313,-0.2192043,0.0194698,0.000302300000000089
"Ys0...149",-0.5,1.5,-0.2,-1.5,0.0555053,-0.0585342999999999,-0.0285313,0.3335821,0.0555053,-0.0857148,-0.0181163000000001,0.3335821,0.0167655000000001,0.0893959999999999,-0.0857148,-0.0181163000000001,0.2502107,0.0662689000000001,0.0556731,-0.0605458999999999,-0.0264539,0.3335756,-0.000227100000000036
"Ys0...150",-0.5,1.5,-0.2,-1,0.0603153,-0.00888250000000002,-0.0689162,0.2510503,0.0603153,-0.0781497999999999,-0.0399197,0.2510503,0.0402707999999999,0.0845201,-0.0781497999999999,-0.0399197,0.1733837,0.093652,0.0602372,-0.0138358,-0.0641086,0.2512302,4.38999999999856e-05
"Ys0...151",-0.5,1.5,-0.2,1,0.0561667,0.1565719,-0.2159578,0.0293751,0.0561667,-0.0440385,-0.1093556,0.0293751,0.0940082,0.0458505,-0.0440385,-0.1093556,-0.0225159,0.1561998,0.0557467,0.1415869,-0.2007818,0.0295178,8.62999999999836e-05
"Ys0...152",-0.5,1.5,-0.2,1.5,0.0519288999999999,0.1762896,-0.2355117,0.0192675,0.0519288999999999,-0.0386084,-0.1182552,0.0192675,0.0976415,0.038865,-0.0386084,-0.1182552,-0.0212631,0.1514944,0.0517995,0.1597203,-0.2188938,0.0192132,0.000135099999999944
"Ys0...153",-0.5,1.5,0.2,-1.5,0.0555391,-0.0625169,-0.024614,0.3337291,0.0555391,-0.0857437,-0.0183014,0.3337291,0.0169142,0.0894481,-0.0857437,-0.0183014,0.2503911,0.0662286999999999,0.0554691,-0.0604127,-0.0267028,0.3336326,0.000151099999999849
"Ys0...154",-0.5,1.5,0.2,-1,0.0601851,-0.0199562,-0.0578850000000001,0.2512808,0.0601851,-0.0782444,-0.0400235,0.2512808,0.0404266999999999,0.0843830999999999,-0.0782444,-0.0400235,0.173545,0.0937779000000001,0.0602674,-0.0138218999999999,-0.0640844,0.2510524,0.000211199999999967
"Ys0...155",-0.5,1.5,0.2,1,0.0561777999999999,0.1228908,-0.1823311,0.0294983,0.0561777999999999,-0.0438394,-0.109672,0.0294983,0.0940711,0.0455702,-0.0438394,-0.109672,-0.0226407000000001,0.156895,0.056142,0.1412674,-0.2007641,0.0294875999999999,0.000102899999999906
"Ys0...156",-0.5,1.5,0.2,1.5,0.0520128,0.1402051,-0.1997048,0.0193852,0.0520128,-0.0387113,-0.1184799,0.0193852,0.0976915,0.0389195,-0.0387113,-0.1184799,-0.0212335,0.1514571,0.0516605,0.1597086,-0.2189688,0.0193087999999999,0.000189200000000112
"Ys0...157",-0.5,1.5,0.75,-1.5,0.0558067,-0.0694355999999999,-0.0177891,0.3337087,0.0558067,-0.0858972,-0.0183009,0.3337087,0.0169734,0.0893541999999999,-0.0858972,-0.0183009,0.2503965,0.0666051000000001,0.055688,-0.0602594,-0.0268853,0.3335328,0.000214600000000065
"Ys0...158",-0.5,1.5,0.75,-1,0.0602488999999999,-0.0412939999999999,-0.0367892000000001,0.2513088,0.0602488999999999,-0.0782079999999999,-0.0398487000000001,0.2513088,0.0399735,0.0841978,-0.0782079999999999,-0.0398487000000001,0.1735049,0.0937473,0.0601394000000001,-0.0139238,-0.0639622,0.2511849,3.62000000000418e-05
"Ys0...159",-0.5,1.5,0.75,1,0.0562319,0.0623261000000001,-0.1217354,0.0294961,0.0562319,-0.0439989999999999,-0.1095985,0.0294961,0.0941881999999998,0.0456074,-0.0439989999999999,-0.1095985,-0.0224489,0.1567915,0.0558934,0.1413536,-0.200912,0.0297733999999999,0.000210300000000108
"Ys0...160",-0.5,1.5,0.75,1.5,0.0518923,0.0782845999999999,-0.1374494,0.0192824,0.0518923,-0.0388563,-0.1186021,0.0192824,0.0982936,0.0390014,-0.0388563,-0.1186021,-0.0209351999999999,0.151309,0.0518351,0.1597163,-0.2190198,0.0194419,3.64000000000475e-05
"Ys0...161",0.5,-1.5,-0.75,-1.5,0.135791,-0.1103551,0.0968487,-0.0698952,0.135791,-0.0176257,0.00778389999999995,-0.0698952,-0.00366460000000002,0.0914713,-0.0176257,0.00778389999999995,0.1436676,-0.1727055,0.1356576,-0.0780375,0.0644249,-0.0694964,-0.000159200000000137
"Ys0...162",0.5,-1.5,-0.75,-1,0.2084607,-0.2044417,0.1703458,-0.1243461,0.2084607,-0.0398154000000001,0.00873859999999993,-0.1243461,-0.00301909999999983,0.1240794,-0.0398154000000001,0.00873859999999993,0.0961262000000001,-0.1389636,0.2083165,-0.148767,0.1146815,-0.124023,-0.000189300000000059
"Ys0...163",0.5,-1.5,-0.75,1,0.3508983,-0.374425,0.3207303,-0.126561,0.3508983,-0.0866054000000001,0.0119144,-0.126561,0.0209963000000001,0.2049032,-0.0866054000000001,0.0119144,-0.0516856,0.0922647,0.3505207,-0.2553965,0.2017621,-0.1263301,8.6399999999931e-05
"Ys0...164",0.5,-1.5,-0.75,1.5,0.3669967,-0.392445,0.3383241,-0.0968230999999999,0.3669967,-0.0919751999999999,0.0136104,-0.0968230999999999,0.0242438999999999,0.2123978,-0.0919751999999999,0.0136104,-0.0526887,0.1348613,0.3667284,-0.2645865,0.210488,-0.0969099,0.000332699999999964
"Ys0...165",0.5,-1.5,-0.2,-1.5,0.1357299,-0.0873936000000001,0.0738224000000001,-0.0696671000000001,0.1357299,-0.0178551,0.00761590000000001,-0.0696671000000001,-0.003332,0.0917146,-0.0178551,0.00761590000000001,0.1437176,-0.172596,0.1357384,-0.0781923,0.0644503,-0.0695329,2.80999999999754e-05
"Ys0...166",0.5,-1.5,-0.2,-1,0.2083465,-0.1655201,0.1313447,-0.1240834,0.2083465,-0.0398549,0.0089108,-0.1240834,-0.00323129999999994,0.1240993,-0.0398549,0.0089108,0.0960633,-0.1389759,0.2084247,-0.1490226,0.114686,-0.1241341,0.000133700000000014
