"","X","a1","g6","rho","beta2","Ys0","Ys1","Ys2","Ys3","Ys4","Ys0.prime","Ys1.prime","Ys2.prime","Ys2.dprime","Ys3.dprime","Ys4.dprime","Ys0.star","Ys1.star","Ys2.star","Ys3.star","Ys4.star","P1","P2","P3","P4","P1_1.0","P2_1.0","P3_1.0","P4_1.0","Ze_1.0","diff_P2_1.0","diff_PZ_1.0","uppb_P2_z_1.0","uppb_P2_1_1.0","uppb_P2_bo_1.0","uppb_P2_bn_1.0","uppb_P3_z_1.0","uppb_P3_1_1.0","uppb_P3_bo_1.0","uppb_P3_bn_1.0","P1_2.0","P2_2.0","P3_2.0","P4_2.0","Ze_2.0","diff_P2_2.0","P1_3.0","P2_3.0","P3_3.0","P4_3.0","Ze_3.0","diff_P2_3.0"
"113","Ys0...113",-0.5,-0.5,-0.75,-1.5,0.9024146,0.8640471,0.9305187,0.9170281,0.923329,0.9388102,0.8791429,0.9225566,0.922539,0.9278813,0.8913037,0.902487,0.8638828,0.9225468,0.9170214,0.9233268,0.0383675,-0.0664716000000001,0.0134906,-0.00630089999999994,0.0383675,-0.0434137,-0.00534230000000002,-0.00630089999999994,-0.00422500000000003,-0.0230579000000001,0.00424259999999999,0.9904327,0.9074608,0.396601,0.396601,0.9946577,0.9116858,0.2991594,0.2991594,0.0596673000000001,-0.0434137,-0.00534230000000002,0.0365776,-0.0684209,-0.0230579000000001,0.0386042000000001,-0.058664,0.00552540000000001,-0.00630540000000002,-7.46000000000357e-05,-0.00780760000000003
"114","Ys0...114",-0.5,-0.5,-0.75,-1,0.8900523,0.8458651,0.93418,0.9095423,0.920919,0.9354361,0.8746983,0.9197582,0.9197128,0.9292674,0.8965063,0.8901197,0.8457523,0.9197111,0.9092612,0.9209141,0.0441872,-0.0883149,0.0246377,-0.0113767,0.0441872,-0.0450598999999999,-0.00955459999999997,-0.0113767,-0.00906270000000009,-0.043255,0.00910810000000006,0.9813827,0.890925,0.411087,0.411087,0.9904454,0.8999877,0.3020396,0.3020396,0.0607378,-0.0450598999999999,-0.00955459999999997,0.0327611,-0.0697965,-0.043255,0.0443673999999999,-0.0739588,0.0104499,-0.0116529,-7.23000000000251e-05,-0.0143561
"115","Ys0...115",-0.5,-0.5,-0.75,1,0.8595685,0.8031947,0.9370184,0.8887608,0.896691,0.923483,0.8591379,0.9098993,0.9098995,0.9275366,0.9196533,0.8597035,0.8033339,0.9099498,0.8885272,0.8967251,0.0563737999999999,-0.1338237,0.0482576,-0.0079302,0.0563737999999999,-0.0507614,-0.0176371000000001,-0.0079302,-0.0171675999999999,-0.0830623,0.0171673999999999,0.9651953,0.8539561,0.4619256,0.4619256,0.9823629,0.8711237,0.3251278,0.3251278,0.0643451,-0.0507614,-0.0176371000000001,0.00788330000000004,-0.0409522000000001,-0.0830623,0.0563695999999999,-0.1066159,0.0214226000000001,-0.00819790000000009,-0.000100899999999959,-0.0272078
"116","Ys0...116",-0.5,-0.5,-0.75,1.5,0.8563011,0.7984105,0.9369175,0.8859948,0.8910042,0.9217559,0.8568457,0.9084202,0.9084477,0.9269154,0.9211873,0.8564465,0.7985604,0.9084773,0.8857837,0.890976,0.0578906,-0.138507,0.0509227,-0.00500940000000005,0.0578906,-0.0515745,-0.0184677,-0.00500940000000005,-0.0175421,-0.0869325,0.0175146,0.9639902,0.849985,0.4694682,0.4694682,0.9815323,0.8675271,0.3292738,0.3292738,0.0649101999999999,-0.0515745,-0.0184677,0.0057280999999999,-0.0352716999999999,-0.0869325,0.0578861000000001,-0.1099169,0.0226936000000001,-0.00519230000000004,-0.000173599999999996,-0.0285900999999998
"117","Ys0...117",-0.5,-0.5,-0.2,-1.5,0.9025312,0.8640229,0.9247121,0.9171555,0.9233927,0.9388523,0.8790629,0.9226286,0.9225253,0.9278835,0.8913174,0.902487,0.8638828,0.9225468,0.9170214,0.9233268,0.0385082999999999,-0.0606892,0.00755660000000002,-0.00623719999999994,0.0385082999999999,-0.0435657,-0.00535819999999998,-0.00623719999999994,-0.00420869999999995,-0.0171235,0.00431199999999998,0.9904331,0.9075886,0.396617,0.396617,0.9946418,0.9117973,0.2991824,0.2991824,0.0597894,-0.0435657,-0.00535819999999998,0.0365660999999999,-0.0683963999999999,-0.0171235,0.0386042000000001,-0.058664,0.00552540000000001,-0.00630540000000002,-2.17000000000134e-05,-0.00202519999999995
"118","Ys0...118",-0.5,-0.5,-0.2,-1,0.8900786,0.8458213,0.9237222,0.9096099,0.9209675,0.9354655,0.874627,0.9197856,0.9197207,0.9293374,0.8965182,0.8901197,0.8457523,0.9197111,0.9092612,0.9209141,0.0442573000000001,-0.0779009000000001,0.0141123000000001,-0.0113576000000001,0.0442573000000001,-0.0451585999999999,-0.00961670000000003,-0.0113576000000001,-0.0090133,-0.0327423000000001,0.00907820000000004,0.98137,0.8909799,0.4111748,0.4111748,0.9903833,0.8999932,0.3018838,0.3018838,0.0608384999999999,-0.0451585999999999,-0.00961670000000003,0.0328191999999999,-0.0698361999999999,-0.0327423000000001,0.0443673999999999,-0.0739588,0.0104499,-0.0116529,-9.44999999999974e-05,-0.00394210000000006
"119","Ys0...119",-0.5,-0.5,-0.2,1,0.8597783,0.8033478,0.9175623,0.8888298,0.89678,0.9235118,0.859122,0.9099742,0.9099577,0.9275828,0.9196819,0.8597035,0.8033339,0.9099498,0.8885272,0.8967251,0.0564305000000001,-0.1142145,0.0287325,-0.00795020000000002,0.0564305000000001,-0.0508521999999999,-0.0176251000000001,-0.00795020000000002,-0.0170047000000001,-0.0633623000000002,0.0170212000000001,0.9653702,0.8542,0.4618076,0.4618076,0.9823749,0.8712047,0.324919,0.324919,0.0643897999999999,-0.0508521999999999,-0.0176251000000001,0.00790089999999999,-0.0408316,-0.0633623000000002,0.0563695999999999,-0.1066159,0.0214226000000001,-0.00819790000000009,1.99000000000726e-05,-0.00759860000000012
"120","Ys0...120",-0.5,-0.5,-0.2,1.5,0.8564967,0.798576,0.9164614,0.8861638,0.8910728,0.9217659,0.8568275,0.9084792,0.9084507,0.926925,0.921137,0.8564465,0.7985604,0.9084773,0.8857837,0.890976,0.0579207,-0.1178854,0.0302976,-0.00490900000000005,0.0579207,-0.0516517000000001,-0.0184742999999999,-0.00490900000000005,-0.0174618,-0.0662337,0.0174903,0.9640639,0.8502277,0.4693866,0.4693866,0.9815257,0.8676895,0.3292486,0.3292486,0.0649384000000001,-0.0516517000000001,-0.0184742999999999,0.00578800000000002,-0.035205,-0.0662337,0.0578861000000001,-0.1099169,0.0226936000000001,-0.00519230000000004,-4.66000000000077e-05,-0.00796849999999993
"121","Ys0...121",-0.5,-0.5,0.2,-1.5,0.90251,0.8639722,0.9202386,0.9171428,0.923341,0.9387915,0.879016,0.9226279,0.9225907,0.9279199,0.8913074,0.902487,0.8638828,0.9225468,0.9170214,0.9233268,0.0385378000000001,-0.0562664,0.00309579999999998,-0.00619819999999993,0.0385378000000001,-0.0436118999999999,-0.00532920000000003,-0.00619819999999993,-0.00422950000000011,-0.0126545000000001,0.00426670000000007,0.9904413,0.9075841,0.3967122,0.3967122,0.9946708,0.9118136,0.2989788,0.2989788,0.0597755,-0.0436118999999999,-0.00532920000000003,0.0366125,-0.0683151,-0.0126545000000001,0.0386042000000001,-0.058664,0.00552540000000001,-0.00630540000000002,8.80000000003101e-06,0.0023976
"122","Ys0...122",-0.5,-0.5,0.2,-1,0.8901157,0.8459306,0.9155514,0.909463,0.9209117,0.9354646,0.8747046,0.9197795,0.9197412,0.929352,0.8964683,0.8901197,0.8457523,0.9197111,0.9092612,0.9209141,0.0441851,-0.0696208,0.00608839999999999,-0.0114487,0.0441851,-0.0450748999999999,-0.00961079999999992,-0.0114487,-0.00884670000000021,-0.0245459000000001,0.00888500000000014,0.9815425,0.8910055,0.4110318,0.4110318,0.9903892,0.8998522,0.3018136,0.3018136,0.0607599999999999,-0.0450748999999999,-0.00961079999999992,0.0328837,-0.0697923,-0.0245459000000001,0.0443673999999999,-0.0739588,0.0104499,-0.0116529,-1.60000000004601e-06,0.00433799999999995
"123","Ys0...123",-0.5,-0.5,0.2,1,0.8595311,0.803247,0.9020405,0.8885715,0.896658,0.923576,0.8592047,0.9099086,0.9098952,0.9276703,0.919678,0.8597035,0.8033339,0.9099498,0.8885272,0.8967251,0.0562840999999999,-0.0987935,0.0134690000000001,-0.0080865,0.0562840999999999,-0.0507038999999999,-0.0177750999999999,-0.0080865,-0.0168455000000001,-0.0480896000000001,0.0168589,0.9653794,0.8539509,0.4617734,0.4617734,0.9822249,0.8707964,0.324869,0.324869,0.0643712999999999,-0.0507038999999999,-0.0177750999999999,0.00799229999999995,-0.0410248999999999,-0.0480896000000001,0.0563695999999999,-0.1066159,0.0214226000000001,-0.00819790000000009,-0.000105299999999864,0.00782240000000001
"124","Ys0...124",-0.5,-0.5,0.2,1.5,0.8562531,0.7984957,0.9002118,0.8858505,0.8909405,0.9217656,0.8569128,0.908448,0.9084302,0.927023,0.9211334,0.8564465,0.7985604,0.9084773,0.8857837,0.890976,0.0577574,-0.1017161,0.0143613,-0.00509000000000004,0.0577574,-0.0515352,-0.0185928000000001,-0.00509000000000004,-0.0172267999999999,-0.0501809,0.0172445999999999,0.9641804,0.8500309,0.4692784,0.4692784,0.9814072,0.8672577,0.3290936,0.3290936,0.0648527999999999,-0.0515352,-0.0185928000000001,0.00588960000000005,-0.0353196,-0.0501809,0.0578861000000001,-0.1099169,0.0226936000000001,-0.00519230000000004,-0.000157900000000044,0.00820080000000012
"125","Ys0...125",-0.5,-0.5,0.75,-1.5,0.9024551,0.8640029,0.913756,0.9172065,0.9232603,0.9388057,0.8791346,0.9226168,0.9225598,0.9279117,0.8913429,0.902487,0.8638828,0.9225468,0.9170214,0.9233268,0.0384521999999999,-0.0497531,-0.00345050000000002,-0.0060538,0.0384521999999999,-0.0434822,-0.00535189999999997,-0.0060538,-0.00436950000000003,-0.00627089999999997,0.0044265,0.9902786,0.9074851,0.3964972,0.3964972,0.9946481,0.9118546,0.299057,0.299057,0.0596711,-0.0434822,-0.00535189999999997,0.0365688,-0.068268,-0.00627089999999997,0.0386042000000001,-0.058664,0.00552540000000001,-0.00630540000000002,3.45999999998847e-05,0.00891090000000005
"126","Ys0...126",-0.5,-0.5,0.75,-1,0.8900662,0.8458536,0.9028367,0.9095281,0.9208261,0.9354506,0.8747078,0.9198685,0.9197073,0.9293281,0.8964851,0.8901197,0.8457523,0.9197111,0.9092612,0.9209141,0.0442126,-0.0569831000000001,-0.0066913999999999,-0.011298,0.0442126,-0.0451606999999999,-0.00962079999999998,-0.011298,-0.00889300000000004,-0.0118224000000001,0.00905420000000001,0.9814862,0.8910143,0.4108474,0.4108474,0.9903792,0.8999073,0.3019292,0.3019292,0.0607428,-0.0451606999999999,-0.00962079999999998,0.032843,-0.0697253999999999,-0.0118224000000001,0.0443673999999999,-0.0739588,0.0104499,-0.0116529,3.45000000000484e-05,0.0169756999999999
"127","Ys0...127",-0.5,-0.5,0.75,1,0.8595043,0.8033208,0.8786661,0.8887337,0.8966605,0.9235723,0.8590714,0.9099388,0.9099098,0.927623,0.9197123,0.8597035,0.8033339,0.9099498,0.8885272,0.8967251,0.0561835000000001,-0.0753453000000001,-0.0100676,-0.00792680000000001,0.0561835000000001,-0.0508674,-0.0177132,-0.00792680000000001,-0.0168323,-0.0244779000000001,0.0168613000000001,0.9654545,0.8541882,0.4619796,0.4619796,0.9822868,0.8710205,0.3249344,0.3249344,0.0645009,-0.0508674,-0.0177132,0.00791069999999994,-0.0410161999999999,-0.0244779000000001,0.0563695999999999,-0.1066159,0.0214226000000001,-0.00819790000000009,-0.000134599999999874,0.0312705999999999
"128","Ys0...128",-0.5,-0.5,0.75,1.5,0.8562133,0.7985667,0.8759861,0.8860164,0.8909345,0.9218007,0.8568148,0.9084817,0.9084432,0.9269902,0.9211708,0.8564465,0.7985604,0.9084773,0.8857837,0.890976,0.0576466,-0.0774194,-0.0100303,-0.00491809999999993,0.0576466,-0.0516669,-0.018547,-0.00491809999999993,-0.0172358000000001,-0.0257525000000001,0.0172743000000001,0.9642172,0.8502336,0.469407,0.469407,0.981453,0.8674694,0.3291332,0.3291332,0.0649859,-0.0516669,-0.018547,0.00581940000000003,-0.0353511000000001,-0.0257525000000001,0.0578861000000001,-0.1099169,0.0226936000000001,-0.00519230000000004,-0.000191700000000017,0.0324975000000001
"129","Ys0...129",-0.5,-0.25,-0.75,-1.5,0.8960758,0.85734,0.9268902,0.9151452,0.9184667,0.9336364,0.8700164,0.9196539,0.9196362,0.9248011,0.8894662,0.8961611,0.8572699,0.919621,0.9151255,0.9184273,0.0387358,-0.0695502,0.011745,-0.00332149999999998,0.0387358,-0.0496375,-0.00516490000000003,-0.00332149999999998,-0.00300279999999997,-0.0199127,0.00302049999999998,0.9918323,0.9069775,0.4206594,0.4206594,0.9948351,0.9099803,0.3111254,0.3111254,0.06362,-0.0496375,-0.00516490000000003,0.0353349000000001,-0.0665611,-0.0199127,0.0388912,-0.0623511,0.00449549999999999,-0.00330179999999991,-0.000124700000000089,-0.00719910000000001
"130","Ys0...130",-0.5,-0.25,-0.75,-1,0.8858265,0.8416687,0.9300909,0.9087254,0.9165677,0.9304461,0.8658882,0.9169375,0.9168897,0.926115,0.8944774,0.8859506,0.8416045,0.9168952,0.9084133,0.9165411,0.0441577999999999,-0.0884222,0.0213655,-0.00784229999999997,0.0441577999999999,-0.0510493,-0.00922529999999999,-0.00784229999999997,-0.00678210000000001,-0.0373729,0.00682989999999994,0.9839926,0.892718,0.4343486,0.4343486,0.9907747,0.8995001,0.3139906,0.3139906,0.0645579000000001,-0.0510493,-0.00922529999999999,0.0316376,-0.0667099000000001,-0.0373729,0.0443461000000001,-0.0752907,0.00848190000000004,-0.00812780000000002,-0.000150700000000059,-0.0131315
"131","Ys0...131",-0.5,-0.25,-0.75,1,0.8590017,0.8033503,0.9322145,0.8900191,0.8963791,0.9190996,0.8514135,0.9074418,0.9074101,0.92444,0.9168577,0.8591101,0.8034988,0.9074812,0.8897648,0.896387,0.0556514,-0.1288642,0.0421954,-0.00636000000000003,0.0556514,-0.0560282999999999,-0.0170299,-0.00636000000000003,-0.0136106,-0.0728359000000001,0.0136423,0.9693595,0.8593786,0.4822894,0.4822894,0.9829701,0.8729892,0.3362998,0.3362998,0.0676861,-0.0560282999999999,-0.0170299,0.00758230000000004,-0.0396193,-0.0728359000000001,0.0556113,-0.1039824,0.0177164,-0.00662220000000002,-0.000100499999999948,-0.0248818
"132","Ys0...132",-0.5,-0.25,-0.75,1.5,0.8559413,0.7988893,0.9320452,0.8874383,0.8914095,0.9174631,0.8492762,0.9060153,0.9060074,0.9238371,0.9183147,0.8560754,0.7990478,0.9060565,0.887211,0.8913634,0.057052,-0.1331559,0.0446069,-0.00397119999999995,0.057052,-0.0567390999999999,-0.0178296999999999,-0.00397119999999995,-0.0139802000000001,-0.0764168000000001,0.0139881000000001,0.9681901,0.8556284,0.489417,0.489417,0.9821703,0.8696086,0.340311,0.340311,0.0681868999999999,-0.0567390999999999,-0.0178296999999999,0.00552239999999993,-0.0346165999999999,-0.0764168000000001,0.0570276000000001,-0.1070087,0.0188455000000001,-0.00415240000000006,-0.000180199999999964,-0.0261471999999999
"133","Ys0...133",-0.5,-0.25,-0.2,-1.5,0.8962363,0.8573029,0.921587,0.9152857,0.9184936,0.9336386,0.8700568,0.919721,0.9196301,0.9248078,0.8894707,0.8961611,0.8572699,0.919621,0.9151255,0.9184273,0.0389334,-0.0642841000000001,0.00630130000000007,-0.00320790000000004,0.0389334,-0.0496642,-0.00517769999999995,-0.00320790000000004,-0.0031409,-0.0146199,0.00323180000000001,0.9916814,0.9069671,0.4204444,0.4204444,0.9948223,0.910108,0.3111242,0.3111242,0.0635818,-0.0496642,-0.00517769999999995,0.0353371,-0.0664252000000001,-0.0146199,0.0388912,-0.0623511,0.00449549999999999,-0.00330179999999991,8.89999999986735e-06,-0.00193300000000007
"134","Ys0...134",-0.5,-0.25,-0.2,-1,0.8858501,0.8416463,0.9205091,0.9087674,0.9165666,0.93042,0.8659147,0.9169592,0.9169052,0.9261919,0.8944988,0.8859506,0.8416045,0.9168952,0.9084133,0.9165411,0.0442038,-0.0788628,0.0117417,-0.00779920000000001,0.0442038,-0.0510444999999999,-0.00928669999999998,-0.00779920000000001,-0.00678990000000013,-0.0278183000000001,0.00684390000000012,0.9839234,0.8926908,0.4342522,0.4342522,0.9907133,0.8994807,0.3138058,0.3138058,0.0645053,-0.0510444999999999,-0.00928669999999998,0.0316930999999999,-0.0666377,-0.0278183000000001,0.0443461000000001,-0.0752907,0.00848190000000004,-0.00812780000000002,-0.000126000000000071,-0.00357209999999997
"135","Ys0...135",-0.5,-0.25,-0.2,1,0.8592147,0.803519,0.9143207,0.8900487,0.896499,0.919072,0.851455,0.9074902,0.9074611,0.9244769,0.9168794,0.8591101,0.8034988,0.9074812,0.8897648,0.896387,0.0556957,-0.1108017,0.024272,-0.00645030000000002,0.0556957,-0.0560352000000001,-0.0170158,-0.00645030000000002,-0.0134787,-0.0547664999999999,0.0135078,0.9695055,0.8595542,0.4821096,0.4821096,0.9829842,0.8730329,0.336124,0.336124,0.067617,-0.0560352000000001,-0.0170158,0.00759750000000003,-0.0394769,-0.0547664999999999,0.0556113,-0.1039824,0.0177164,-0.00662220000000002,-7.39999999999075e-06,-0.00681929999999997
"136","Ys0...136",-0.5,-0.25,-0.2,1.5,0.8561438,0.7990709,0.9132309,0.887569,0.8915048,0.9174237,0.8493069,0.906051,0.9060074,0.9238431,0.9182882,0.8560754,0.7990478,0.9060565,0.887211,0.8913634,0.0570729,-0.11416,0.0256618999999999,-0.00393579999999993,0.0570729,-0.0567441000000001,-0.0178357,-0.00393579999999993,-0.0139182999999999,-0.0574158999999999,0.0139619,0.968246,0.855815,0.4892842,0.4892842,0.9821643,0.8697333,0.340299,0.340299,0.0681168,-0.0567441000000001,-0.0178357,0.00555490000000003,-0.0344964999999999,-0.0574158999999999,0.0570276000000001,-0.1070087,0.0188455000000001,-0.00415240000000006,-7.29999999999897e-05,-0.00715129999999986
"137","Ys0...137",-0.5,-0.25,0.2,-1.5,0.8961893,0.8572671,0.9175739,0.9152451,0.9184049,0.9336058,0.8699946,0.9196525,0.9196937,0.924841,0.8894491,0.8961611,0.8572699,0.919621,0.9151255,0.9184273,0.0389222,-0.0603068000000001,0.00232880000000002,-0.00315979999999993,0.0389222,-0.0496579,-0.00514730000000008,-0.00315979999999993,-0.00317279999999998,-0.0106489000000001,0.00313160000000001,0.9916799,0.906925,0.4207058,0.4207058,0.9948527,0.9100978,0.3109306,0.3109306,0.0636112000000001,-0.0496579,-0.00514730000000008,0.0353919,-0.0663723000000001,-0.0106489000000001,0.0388912,-0.0623511,0.00449549999999999,-0.00330179999999991,5.05999999999007e-05,0.00204429999999989
"138","Ys0...138",-0.5,-0.25,0.2,-1,0.885821,0.8417112,0.9131875,0.908614,0.9164863,0.9304391,0.8659708,0.9169353,0.9169465,0.9262355,0.894445,0.8859506,0.8416045,0.9168952,0.9084133,0.9165411,0.0441098,-0.0714763,0.00457350000000001,-0.00787229999999994,0.0441098,-0.0509645,-0.00928899999999999,-0.00787229999999994,-0.00664930000000008,-0.0205118000000001,0.00663810000000009,0.9840617,0.8926757,0.4341878,0.4341878,0.990711,0.899325,0.313636,0.313636,0.0644682999999999,-0.0509645,-0.00928899999999999,0.0317904999999999,-0.0666593999999999,-0.0205118000000001,0.0443461000000001,-0.0752907,0.00848190000000004,-0.00812780000000002,-7.48000000000415e-05,0.0038144
"139","Ys0...139",-0.5,-0.25,0.2,1,0.858956,0.8034121,0.9003839,0.8898144,0.8963258,0.9191311,0.8514962,0.9073841,0.9074235,0.9245929,0.9168778,0.8591101,0.8034988,0.9074812,0.8897648,0.896387,0.0555439000000001,-0.0969718000000001,0.0105695,-0.00651139999999995,0.0555439000000001,-0.0558879,-0.0171694,-0.00651139999999995,-0.0133450000000001,-0.0410839000000001,0.0133056,0.9694856,0.8593,0.4822394,0.4822394,0.9828306,0.872645,0.3359672,0.3359672,0.0676348999999999,-0.0558879,-0.0171694,0.00771510000000009,-0.0396230999999999,-0.0410839000000001,0.0556113,-0.1039824,0.0177164,-0.00662220000000002,-9.28999999998403e-05,0.00701059999999998
"140","Ys0...140",-0.5,-0.25,0.2,1.5,0.8558905,0.7989861,0.8986466,0.8872834,0.8913306,0.9174151,0.8493743,0.905972,0.9060129,0.9239593,0.9182842,0.8560754,0.7990478,0.9060565,0.887211,0.8913634,0.0569044,-0.0996604999999999,0.0113631999999999,-0.00404719999999992,0.0569044,-0.0565977,-0.0179464,-0.00404719999999992,-0.0137532,-0.0430628,0.0137123,0.9683004,0.8555838,0.4893074,0.4893074,0.9820536,0.869337,0.3400556,0.3400556,0.0680408,-0.0565977,-0.0179464,0.00567510000000004,-0.034571,-0.0430628,0.0570276000000001,-0.1070087,0.0188455000000001,-0.00415240000000006,-0.000152099999999988,0.00734820000000014
"141","Ys0...141",-0.5,-0.25,0.75,-1.5,0.8961192,0.857325,0.9117917,0.9153278,0.9184066,0.933583,0.8700288,0.9197163,0.9196665,0.9248351,0.8895017,0.8961611,0.8572699,0.919621,0.9151255,0.9184273,0.0387942,-0.0544667,-0.00353610000000004,-0.00307879999999994,0.0387942,-0.0496875,-0.00516859999999997,-0.00307879999999994,-0.00314670000000006,-0.00477919999999998,0.00319650000000005,0.9916847,0.9070125,0.4205098,0.4205098,0.9948314,0.9101592,0.3109968,0.3109968,0.0635542,-0.0496875,-0.00516859999999997,0.0353334000000001,-0.0663687000000001,-0.00477919999999998,0.0388912,-0.0623511,0.00449549999999999,-0.00330179999999991,-2.12000000000545e-05,0.00788440000000001
"142","Ys0...142",-0.5,-0.25,0.75,-1,0.8858192,0.8416637,0.9018465,0.9086802,0.9164965,0.9303949,0.8658973,0.9170803,0.9168887,0.926208,0.8944677,0.8859506,0.8416045,0.9168952,0.9084133,0.9165411,0.0441555,-0.0601828,-0.00683370000000005,-0.0078163,0.0441555,-0.051183,-0.00931930000000003,-0.0078163,-0.00651420000000003,-0.0089998,0.00670579999999998,0.9841665,0.8928467,0.4340448,0.4340448,0.9906807,0.8993609,0.3138066,0.3138066,0.0644976,-0.051183,-0.00931930000000003,0.0317403000000001,-0.0666045000000001,-0.0089998,0.0443461000000001,-0.0752907,0.00848190000000004,-0.00812780000000002,-8.68000000000535e-05,0.0151079000000001
"143","Ys0...143",-0.5,-0.25,0.75,1,0.858924,0.8034643,0.8793275,0.889951,0.8963732,0.9191095,0.8513349,0.9074841,0.9074476,0.9245435,0.9169095,0.8591101,0.8034988,0.9074812,0.8897648,0.896387,0.0554597,-0.0758632,-0.0106235,-0.00642219999999993,0.0554597,-0.0561492,-0.0170958999999999,-0.00642219999999993,-0.0132416000000001,-0.019714,0.0132781000000001,0.9696625,0.8596135,0.482362,0.482362,0.9829041,0.8728551,0.3360178,0.3360178,0.0677746,-0.0561492,-0.0170958999999999,0.00763399999999992,-0.0396491999999999,-0.019714,0.0556113,-0.1039824,0.0177164,-0.00662220000000002,-0.000172299999999903,0.0281192
"144","Ys0...144",-0.5,-0.25,0.75,1.5,0.855851,0.7990448,0.8767725,0.8874232,0.8913615,0.9174231,0.8492316,0.9060723,0.9060352,0.92393,0.9183142,0.8560754,0.7990478,0.9060565,0.887211,0.8913634,0.0568062,-0.0777277,-0.0106507,-0.00393830000000006,0.0568062,-0.0568407000000001,-0.0178948,-0.00393830000000006,-0.0136428999999999,-0.0208869999999999,0.0136799999999999,0.9684623,0.8558855,0.4893922,0.4893922,0.9821052,0.8695284,0.3400696,0.3400696,0.0681915000000001,-0.0568407000000001,-0.0178948,0.00561580000000006,-0.0346194000000001,-0.0208869999999999,0.0570276000000001,-0.1070087,0.0188455000000001,-0.00415240000000006,-0.000222500000000014,0.0292810000000001
"145","Ys0...145",-0.5,0.25,-0.75,-1.5,0.8826418,0.8402643,0.9166056,0.9088001,0.9061542,0.9203379,0.8478093,0.9110897,0.9111108,0.9157501,0.8840401,0.8826835,0.8400869,0.911048,0.9086688,0.9060117,0.0423775000000001,-0.0763413000000001,0.00780550000000002,0.00264589999999998,0.0423775000000001,-0.0632804,-0.00463930000000001,0.00264589999999998,-0.000616100000000008,-0.0130609,0.000595000000000012,0.9947446,0.9035447,0.482202,0.482202,0.9953607,0.9041608,0.3462782,0.3462782,0.0725286000000001,-0.0632804,-0.00463930000000001,0.03171,-0.0598102,-0.0130609,0.0425966,-0.0709611,0.00237919999999991,0.00265710000000008,-0.000184199999999968,-0.00538020000000006
"146","Ys0...146",-0.5,0.25,-0.75,-1,0.8764171,0.8302169,0.918807,0.9046912,0.9052864,0.9175722,0.8444033,0.9086564,0.9086333,0.9169134,0.888536,0.8765837,0.8300989,0.9085572,0.9044155,0.9051847,0.0462001999999999,-0.0885901,0.0141158,-0.000595200000000018,0.0462001999999999,-0.0642531000000001,-0.00828010000000001,-0.000595200000000018,-0.00194109999999992,-0.0243369999999999,0.00196419999999997,0.9897788,0.89447,0.4938806,0.4938806,0.9917199,0.8964111,0.3489066,0.3489066,0.0731689,-0.0642531000000001,-0.00828010000000001,0.0283774,-0.0579055000000001,-0.0243369999999999,0.0464848,-0.0784583,0.00414169999999991,-0.000769199999999914,-0.00026830000000011,-0.0101318
"147","Ys0...147",-0.5,0.25,-0.75,1,0.857517,0.8024094,0.9195684,0.8909912,0.893869,0.9078105,0.83244,0.9001359,0.9001444,0.915435,0.9085294,0.8576582,0.802528,0.9001229,0.8907266,0.8938139,0.0551075999999999,-0.117159,0.0285772,-0.00287780000000004,0.0551075999999999,-0.0676959,-0.0152906,-0.00287780000000004,-0.00559529999999986,-0.0494630999999999,0.00558679999999989,0.9791141,0.8701053,0.5348482,0.5348482,0.9847094,0.8757006,0.3688412,0.3688412,0.0753705,-0.0676959,-0.0152906,0.00690559999999996,-0.0356331,-0.0494630999999999,0.0551302,-0.0975948999999999,0.00939629999999991,-0.00308730000000002,-0.000196300000000038,-0.0195641
"148","Ys0...148",-0.5,0.25,-0.75,1.5,0.8549972,0.7987722,0.9192868,0.8888705,0.8905745,0.9063976,0.8306842,0.8988679,0.8988958,0.9148764,0.9098282,0.8551385,0.7988766,0.8988536,0.8886468,0.8904544,0.056225,-0.1205146,0.0304163,-0.00170400000000004,0.056225,-0.0681837000000001,-0.0159806,-0.00170400000000004,-0.00593399999999988,-0.0523308999999998,0.00590609999999991,0.9780854,0.8669559,0.5408958,0.5408958,0.9840194,0.8728899,0.3724556,0.3724556,0.0757134,-0.0681837000000001,-0.0159806,0.00504820000000006,-0.0321467000000001,-0.0523308999999998,0.0562619,-0.099977,0.0102068000000001,-0.00180760000000002,-0.000261400000000078,-0.0205375999999999
"149","Ys0...149",-0.5,0.25,-0.2,-1.5,0.8827538,0.840276,0.912556,0.9088873,0.9061316,0.9204077,0.8477546,0.9111955,0.9111101,0.9157603,0.8840415,0.8826835,0.8400869,0.911048,0.9086688,0.9060117,0.0424778,-0.07228,0.00366870000000008,0.00275569999999992,0.0424778,-0.0634409,-0.00465019999999994,0.00275569999999992,-0.000520199999999971,-0.00883909999999999,0.000605599999999984,0.9948296,0.9037169,0.4820998,0.4820998,0.9953498,0.9042371,0.3462592,0.3462592,0.0726531,-0.0634409,-0.00465019999999994,0.0317187999999999,-0.059744,-0.00883909999999999,0.0425966,-0.0709611,0.00237919999999991,0.00265710000000008,-4.9599999999983e-05,-0.00131890000000001
