"","a1","g6","rho","beta2","Z_e","p2xp3","AY_ne","AMY_ne","AZY_ne","AZMY_ne","AY_re","AMY_re","AZY_re","AZMY_re"
"105",-0.5,-1,0.2,-1.5,-0.00662820000000008,0.000666668913519999,1,3,4,2,1,2,4,3
"106",-0.5,-1,0.2,-1,-0.00695689999999993,0.00144589474833,1,3,4,2,1,3,4,2
"107",-0.5,-1,0.2,1,0.0208488,0.00429529727275,1,3,4,2,1,3,2,4
"108",-0.5,-1,0.2,1.5,0.0261495999999999,0.0046910184112,1,3,4,2,1,2,3,4
"109",-0.5,-1,0.75,-1.5,-0.00688509999999998,0.000658571290260001,1,3,4,2,1,2,4,3
"110",-0.5,-1,0.75,-1,-0.0070192,0.00144054027743,1,3,4,2,1,3,4,2
"111",-0.5,-1,0.75,1,0.0207913000000001,0.00428436068644,1,4,3,2,1,3,2,4
"112",-0.5,-1,0.75,1.5,0.0260092,0.0046833726985,1,3,2,4,1,2,3,4
"113",-0.5,0,-0.75,-1.5,-0.00396019999999997,0.00101211908317,2,1,4,3,2,1,4,3
"114",-0.5,0,-0.75,-1,-0.00381629999999999,0.00209625104112,2,3,4,1,1,2,4,3
"115",-0.5,0,-0.75,1,0.0118727,0.0051191040244,1,3,4,2,1,2,3,4
"116",-0.5,0,-0.75,1.5,0.0138797999999999,0.00523864200135,1,2,4,3,1,2,3,4
"117",-0.5,0,-0.2,-1.5,-0.00373040000000002,0.00101694519095,2,1,4,3,2,1,4,3
"118",-0.5,0,-0.2,-1,-0.00373449999999986,0.00209877178656,1,2,4,3,1,2,4,3
"119",-0.5,0,-0.2,1,0.0117725000000001,0.00509649055167001,1,2,4,3,1,2,3,4
"120",-0.5,0,-0.2,1.5,0.0141444000000001,0.00525152939596,1,2,4,3,1,2,3,4
"121",-0.5,0,0.2,-1.5,-0.00417219999999996,0.00101396848014,2,1,4,3,2,1,4,3
"122",-0.5,0,0.2,-1,-0.00362419999999997,0.00211150167802,1,2,4,3,1,2,4,3
"123",-0.5,0,0.2,1,0.0117383000000001,0.005111684184,1,2,3,4,1,2,3,4
"124",-0.5,0,0.2,1.5,0.0138627,0.00524037063779999,1,2,3,4,1,2,3,4
"125",-0.5,0,0.75,-1.5,-0.00373270000000003,0.00102419849952,2,1,4,3,2,1,4,3
"126",-0.5,0,0.75,-1,-0.00342229999999988,0.00211578779702,1,2,4,3,1,2,4,3
"127",-0.5,0,0.75,1,0.0118233999999999,0.0051021523086,1,2,3,4,1,2,3,4
"128",-0.5,0,0.75,1.5,0.0140463999999999,0.00525173891615999,1,2,3,4,1,2,3,4
"129",-0.5,1,-0.75,-1.5,0.0102907,0.00146823252597,2,1,4,3,2,1,4,3
"130",-0.5,1,-0.75,-1,0.0252121000000002,0.00297923016024001,2,1,4,3,2,1,4,3
"131",-0.5,1,-0.75,1,0.0650073000000001,0.00537247462888,1,3,2,4,1,2,3,4
"132",-0.5,1,-0.75,1.5,0.0675951999999999,0.00531348822539999,1,3,2,4,1,2,3,4
"133",-0.5,1,-0.2,-1.5,0.0106204000000001,0.00146570058396,2,1,4,3,2,1,4,3
"134",-0.5,1,-0.2,-1,0.0253796000000001,0.0029856596979,2,1,4,3,2,1,4,3
"135",-0.5,1,-0.2,1,0.0651137999999999,0.00537015507271999,1,3,2,4,1,2,3,4
"136",-0.5,1,-0.2,1.5,0.0677562,0.00530917798068001,1,3,2,4,1,2,3,4
"137",-0.5,1,0.2,-1.5,0.0106986,0.0014818852574,2,1,4,3,2,1,4,3
"138",-0.5,1,0.2,-1,0.0253695,0.00299333706144,2,1,4,3,2,1,4,3
"139",-0.5,1,0.2,1,0.0653134000000002,0.00539377927200001,1,3,2,4,1,2,3,4
"140",-0.5,1,0.2,1.5,0.0673823,0.00530573991897,1,3,2,4,1,2,3,4
"141",-0.5,1,0.75,-1.5,0.0103947000000001,0.0014627737496,2,1,4,3,2,1,4,3
"142",-0.5,1,0.75,-1,0.0252,0.00298293953048,2,1,4,3,2,1,4,3
"143",-0.5,1,0.75,1,0.0654538000000001,0.0054093809872,1,3,2,4,1,2,3,4
"144",-0.5,1,0.75,1.5,0.0674435999999999,0.00530236937456,1,3,2,4,1,2,3,4
"145",-0.5,1.5,-0.75,-1.5,0.0166902999999999,0.00154698553926,2,1,4,3,2,1,4,3
"146",-0.5,1.5,-0.75,-1,0.0398613999999999,0.00311598105021,2,1,3,4,2,1,4,3
"147",-0.5,1.5,-0.75,1,0.0938826,0.00479423118832,2,3,1,4,1,2,3,4
"148",-0.5,1.5,-0.75,1.5,0.0977524000000001,0.00457918868016,2,3,1,4,1,2,3,4
"149",-0.5,1.5,-0.2,-1.5,0.0165478999999999,0.00153963620656,2,1,4,3,2,1,4,3
"150",-0.5,1.5,-0.2,-1,0.0398807999999999,0.00309912032906,2,1,3,4,2,1,4,3
"151",-0.5,1.5,-0.2,1,0.0937013,0.00478052277996,2,3,1,4,1,2,3,4
"152",-0.5,1.5,-0.2,1.5,0.0978523000000001,0.0045740222782,2,3,1,4,1,2,3,4
"153",-0.5,1.5,0.2,-1.5,0.0170874,0.00157500126816,2,1,4,3,2,1,4,3
"154",-0.5,1.5,0.2,-1,0.0400476,0.00310963993132,2,1,3,4,2,1,4,3
"155",-0.5,1.5,0.2,1,0.0945748,0.00486304620144,2,3,1,4,1,2,3,4
"156",-0.5,1.5,0.2,1.5,0.0980163000000001,0.00461256768,2,3,1,4,1,2,3,4
"157",-0.5,1.5,0.75,-1.5,0.0171389000000001,0.0015742590304,2,1,4,3,2,1,4,3
"158",-0.5,1.5,0.75,-1,0.0398887,0.0031082425278,2,1,4,3,2,1,4,3
"159",-0.5,1.5,0.75,1,0.0940461,0.00482289286745,2,3,1,4,1,2,3,4
"160",-0.5,1.5,0.75,1.5,0.0980774,0.00458720785957,2,3,1,4,1,2,3,4
