"","a1","g6","rho","beta2","Ze_1.0","Ze_2.0","Ze_3.0","P1","P2","P3","P4","P1_1.0","P2_1.0","P3_1.0","P4_1.0","P1_2.0","P2_2.0","P3_2.0","P4_2.0","P1_3.0","P2_3.0","P3_3.0","P4_3.0"
"166",0.5,-1.5,-0.2,-1,0.011352,-0.0428807999999999,-2.85999999999342e-05,4,2,3,1,4,3,2,1,4,2,1,3,4,2,3,1
"167",0.5,-1.5,-0.2,1,0.0235931,0.0116379,-7.39999999999075e-06,3,1,4,2,4,2,3,1,4,2,3,1,3,1,4,2
"168",0.5,-1.5,-0.2,1.5,0.0247246999999999,0.0201655000000001,-8.9599999999912e-05,3,1,4,2,4,2,3,1,4,2,3,1,3,1,4,2
"169",0.5,-1.5,0.2,-1.5,0.00549189999999999,-0.0487122,-2.29000000000479e-05,4,2,3,1,4,3,2,1,4,2,1,3,4,2,3,1
"170",0.5,-1.5,0.2,-1,0.0113981,-0.0429499,-1.72000000000505e-05,4,2,3,1,4,3,2,1,4,2,1,3,4,2,3,1
"171",0.5,-1.5,0.2,1,0.0237747999999999,0.0116278999999999,-1.89999999999912e-05,3,1,4,2,4,2,3,1,4,2,3,1,3,1,4,2
"172",0.5,-1.5,0.2,1.5,0.0249945,0.0201957999999999,-4.67000000000661e-05,3,1,4,2,4,2,3,1,4,2,3,1,3,1,4,2
"173",0.5,-1.5,0.75,-1.5,0.00542719999999997,-0.0486770999999999,-1.18000000000062e-05,4,3,2,1,4,3,2,1,4,2,1,3,4,2,3,1
"174",0.5,-1.5,0.75,-1,0.0113564999999999,-0.0430245,-6.48999999999234e-05,4,2,3,1,4,3,2,1,4,2,1,3,4,2,3,1
"175",0.5,-1.5,0.75,1,0.023749,0.0115753000000001,-8.20999999999739e-05,4,2,3,1,4,2,3,1,4,2,3,1,3,1,4,2
"176",0.5,-1.5,0.75,1.5,0.0249982999999999,0.0201762999999999,-8.7199999999954e-05,4,2,3,1,4,2,3,1,4,2,3,1,3,1,4,2
"177",0.5,-1,-0.75,-1.5,0.00500740000000011,-0.0442114,-2.57000000000174e-05,4,2,3,1,4,3,2,1,3,2,1,4,4,2,3,1
"178",0.5,-1,-0.75,-1,0.0100218999999999,-0.0392951,-6.27000000000821e-05,3,2,4,1,4,3,2,1,4,2,1,3,4,2,3,1
"179",0.5,-1,-0.75,1,0.0210265000000001,0.0082158,4.63000000000546e-05,3,1,4,2,4,3,2,1,4,3,2,1,3,2,4,1
"180",0.5,-1,-0.75,1.5,0.0221958,0.0158183,-6.70000000002613e-06,3,1,4,2,4,3,2,1,4,3,2,1,3,1,4,2
"181",0.5,-1,-0.2,-1.5,0.00497549999999991,-0.0442252,-5.61000000000034e-05,4,2,3,1,4,3,2,1,3,2,1,4,4,2,3,1
"182",0.5,-1,-0.2,-1,0.0101679999999998,-0.0392573000000001,-3.3600000000078e-05,4,2,3,1,4,3,2,1,4,2,1,3,4,2,3,1
"183",0.5,-1,-0.2,1,0.0210850000000001,0.00816869999999992,-2.79000000000806e-05,3,1,4,2,4,3,2,1,4,3,2,1,3,2,4,1
"184",0.5,-1,-0.2,1.5,0.0221061,0.0156852999999999,-8.39000000000256e-05,3,1,4,2,4,3,2,1,4,3,2,1,3,1,4,2
"185",0.5,-1,0.2,-1.5,0.00498920000000003,-0.0441989,-5.00000000069889e-07,4,2,3,1,4,3,2,1,3,2,1,4,4,2,3,1
"186",0.5,-1,0.2,-1,0.0102479,-0.0392807000000001,2.44999999998718e-05,4,2,3,1,4,3,2,1,4,2,1,3,4,2,3,1
"187",0.5,-1,0.2,1,0.0212892,0.00815980000000005,2.70000000002213e-06,3,2,4,1,4,3,2,1,4,3,2,1,3,2,4,1
"188",0.5,-1,0.2,1.5,0.0223642999999999,0.0157044,-3.14000000000147e-05,3,2,4,1,4,3,2,1,4,3,2,1,3,1,4,2
"189",0.5,-1,0.75,-1.5,0.00493219999999994,-0.0442104,-1.60999999999634e-05,4,3,2,1,4,3,2,1,3,2,1,4,4,2,3,1
"190",0.5,-1,0.75,-1,0.0102035,-0.039359,-2.51000000001111e-05,4,3,2,1,4,3,2,1,4,2,1,3,4,2,3,1
"191",0.5,-1,0.75,1,0.0212941999999998,0.00813520000000001,-4.59000000000431e-05,4,2,3,1,4,3,2,1,4,3,2,1,3,2,4,1
"192",0.5,-1,0.75,1.5,0.0224274000000001,0.0157183000000001,-4.60999999999379e-05,4,2,3,1,4,3,2,1,4,3,2,1,3,1,4,2
"193",0.5,0,-0.75,-1.5,0.00246700000000011,-0.0338184,-9.42999999999916e-05,4,3,2,1,3,4,2,1,2,3,1,4,4,3,2,1
"194",0.5,0,-0.75,-1,0.00514359999999991,-0.0304628,-9.89999999999602e-05,3,2,4,1,3,4,2,1,2,4,1,3,4,2,3,1
"195",0.5,0,-0.75,1,0.0120931,0.000711100000000076,-5.42000000000042e-05,3,2,4,1,3,4,2,1,3,4,2,1,3,2,4,1
"196",0.5,0,-0.75,1.5,0.0129472999999999,0.0055347,-9.01000000000929e-05,3,2,4,1,3,4,2,1,3,4,2,1,3,2,4,1
"197",0.5,0,-0.2,-1.5,0.00244240000000007,-0.0337535000000001,-9.38000000000327e-05,4,3,2,1,3,4,2,1,2,3,1,4,4,3,2,1
"198",0.5,0,-0.2,-1,0.00528650000000008,-0.0303737000000002,-7.86000000000397e-05,4,2,3,1,3,4,2,1,2,4,1,3,4,2,3,1
"199",0.5,0,-0.2,1,0.0121053,0.000753500000000074,-8.37000000000199e-05,3,2,4,1,3,4,2,1,3,4,2,1,3,2,4,1
"200",0.5,0,-0.2,1.5,0.0128283,0.00551369999999995,-0.000120000000000009,3,2,4,1,3,4,2,1,3,4,2,1,3,2,4,1
"201",0.5,0,0.2,-1.5,0.00244760000000011,-0.0337976,-1.77999999999567e-05,3,4,2,1,3,4,2,1,2,3,1,4,4,3,2,1
"202",0.5,0,0.2,-1,0.00538910000000015,-0.0304181,1.06000000000828e-05,4,3,2,1,3,4,2,1,2,4,1,3,4,2,3,1
"203",0.5,0,0.2,1,0.0122985999999999,0.000662699999999905,-7.03000000000786e-05,3,2,4,1,3,4,2,1,3,4,2,1,3,2,4,1
"204",0.5,0,0.2,1.5,0.0130913000000001,0.00549630000000001,-6.53000000000459e-05,3,2,4,1,3,4,2,1,3,4,2,1,3,2,4,1
"205",0.5,0,0.75,-1.5,0.00241519999999984,-0.0337881,-6.09999999999777e-05,3,4,2,1,3,4,2,1,2,3,1,4,4,3,2,1
"206",0.5,0,0.75,-1,0.00538110000000003,-0.0304945000000001,-8.16999999999624e-05,3,4,2,1,3,4,2,1,2,4,1,3,4,2,3,1
"207",0.5,0,0.75,1,0.0123049000000002,0.000729299999999933,-8.15000000000676e-05,4,2,3,1,3,4,2,1,3,4,2,1,3,2,4,1
"208",0.5,0,0.75,1.5,0.0131444000000001,0.00555620000000001,-7.12999999999964e-05,3,2,4,1,3,4,2,1,3,4,2,1,3,2,4,1
"209",0.5,1,-0.75,-1.5,-0.000714200000000109,-0.0191865000000001,-0.000180000000000069,3,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2
"210",0.5,1,-0.75,-1,-0.00100509999999987,-0.0178904000000001,-0.000168700000000022,3,4,2,1,3,4,1,2,3,4,1,2,3,4,2,1
"211",0.5,1,-0.75,1,0.000165500000000041,-0.00685009999999997,-0.00011109999999992,3,4,2,1,3,4,2,1,3,4,2,1,3,4,2,1
"212",0.5,1,-0.75,1.5,0.000518200000000024,-0.0056678,-0.000156500000000004,3,4,2,1,3,4,2,1,3,4,2,1,3,4,2,1
"213",0.5,1,-0.2,-1.5,-0.000722200000000006,-0.0192647,-0.000286000000000008,3,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2
"214",0.5,1,-0.2,-1,-0.000881400000000032,-0.0179115000000001,-0.000227899999999948,3,4,2,1,3,4,1,2,3,4,1,2,3,4,2,1
"215",0.5,1,-0.2,1,0.00016179999999999,-0.00684059999999986,-0.000128299999999859,3,4,2,1,3,4,2,1,3,4,2,1,3,4,2,1
"216",0.5,1,-0.2,1.5,0.00044820000000001,-0.00571929999999998,-0.000203700000000029,3,4,2,1,3,4,2,1,3,4,2,1,3,4,2,1
"217",0.5,1,0.2,-1.5,-0.000708399999999942,-0.0192647,-0.000179700000000116,3,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2
"218",0.5,1,0.2,-1,-0.000748100000000029,-0.0178956999999998,-7.34999999998376e-05,3,4,1,2,3,4,1,2,3,4,1,2,3,4,2,1
"219",0.5,1,0.2,1,0.000367600000000023,-0.0068703,-0.000124399999999913,3,4,2,1,3,4,2,1,3,4,2,1,3,4,2,1
"220",0.5,1,0.2,1.5,0.000761899999999982,-0.00568029999999997,-0.000116200000000011,3,4,2,1,3,4,2,1,3,4,2,1,3,4,2,1
"221",0.5,1,0.75,-1.5,-0.000665100000000085,-0.0192532000000001,-0.000192400000000092,3,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2
"222",0.5,1,0.75,-1,-0.000736100000000017,-0.0179332,-8.81999999998717e-05,3,4,1,2,3,4,1,2,3,4,1,2,3,4,2,1
"223",0.5,1,0.75,1,0.000404299999999913,-0.00683490000000009,-0.000121599999999944,3,4,2,1,3,4,2,1,3,4,2,1,3,4,2,1
"224",0.5,1,0.75,1.5,0.00080530000000012,-0.00563610000000003,-0.000107400000000091,3,4,2,1,3,4,2,1,3,4,2,1,3,4,2,1
"225",0.5,1.5,-0.75,-1.5,-0.00185229999999992,-0.0120045000000001,-0.000343900000000064,3,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2
"226",0.5,1.5,-0.75,-1,-0.00333729999999999,-0.0117326,-0.000345899999999899,3,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2
"227",0.5,1.5,-0.75,1,-0.00500650000000002,-0.00947839999999989,-0.000198099999999979,3,4,2,1,3,4,2,1,3,4,2,1,3,4,1,2
"228",0.5,1.5,-0.75,1.5,-0.00493850000000018,-0.00997130000000002,-0.000174999999999925,3,4,2,1,3,4,2,1,3,4,2,1,3,4,2,1
"229",0.5,1.5,-0.2,-1.5,-0.00192599999999998,-0.0119424,-0.000326900000000019,3,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2
"230",0.5,1.5,-0.2,-1,-0.00322179999999994,-0.0115784999999999,-0.000276499999999902,3,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2
"231",0.5,1.5,-0.2,1,-0.00509500000000007,-0.0093726999999999,-0.000170400000000015,3,4,1,2,3,4,2,1,3,4,2,1,3,4,1,2
"232",0.5,1.5,-0.2,1.5,-0.00505860000000002,-0.00991189999999997,-0.000139199999999895,3,4,2,1,3,4,2,1,3,4,2,1,3,4,2,1
"233",0.5,1.5,0.2,-1.5,-0.00176840000000011,-0.0119043999999999,-0.000220800000000021,3,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2
"234",0.5,1.5,0.2,-1,-0.00307659999999998,-0.0115449,-0.000165199999999976,3,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2
"235",0.5,1.5,0.2,1,-0.00482709999999997,-0.00939509999999988,-8.90000000000057e-05,3,4,1,2,3,4,2,1,3,4,2,1,3,4,1,2
"236",0.5,1.5,0.2,1.5,-0.00466889999999998,-0.00994430000000002,-7.06999999999791e-05,3,4,2,1,3,4,2,1,3,4,2,1,3,4,2,1
"237",0.5,1.5,0.75,-1.5,-0.00173249999999991,-0.0119014000000001,-0.000220700000000074,3,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2
"238",0.5,1.5,0.75,-1,-0.00303889999999996,-0.0115817,-0.000157399999999974,3,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2
"239",0.5,1.5,0.75,1,-0.00473149999999989,-0.0094065000000001,-0.000113300000000094,3,4,2,1,3,4,2,1,3,4,2,1,3,4,1,2
"240",0.5,1.5,0.75,1.5,-0.0046408,-0.00990119999999994,-6.78999999998986e-05,3,4,2,1,3,4,2,1,3,4,2,1,3,4,2,1
"241",1.5,-1.5,-0.75,-1.5,0.0120752,-0.0429561999999999,-2.30999999999426e-05,4,2,3,1,4,3,2,1,4,2,1,3,4,2,3,1
"242",1.5,-1.5,-0.75,-1,0.0232618999999999,-0.0333551,5.60000000005001e-06,3,2,4,1,4,2,3,1,4,1,2,3,4,2,3,1
"243",1.5,-1.5,-0.75,1,0.0473753,0.0292215999999998,8.93999999999062e-05,3,2,4,1,4,2,3,1,4,1,3,2,3,2,4,1
"244",1.5,-1.5,-0.75,1.5,0.0500099000000001,0.0386515000000001,7.80000000000225e-06,3,2,4,1,4,2,3,1,4,1,3,2,3,2,4,1
"245",1.5,-1.5,-0.2,-1.5,0.0120284000000001,-0.043015,-8.92000000000115e-05,4,2,3,1,4,3,2,1,4,2,1,3,4,2,3,1
"246",1.5,-1.5,-0.2,-1,0.0233239000000001,-0.0333843,-2.36000000000125e-05,4,2,3,1,4,2,3,1,4,1,2,3,4,2,3,1
"247",1.5,-1.5,-0.2,1,0.0473245,0.0290914,-3.85999999999997e-05,3,2,4,1,4,2,3,1,4,1,3,2,3,2,4,1
"248",1.5,-1.5,-0.2,1.5,0.0498046000000001,0.0385019,-9.41999999999332e-05,3,2,4,1,4,2,3,1,4,1,3,2,3,2,4,1
"249",1.5,-1.5,0.2,-1.5,0.0120189000000001,-0.0429467,-1.79999999999625e-05,4,2,3,1,4,3,2,1,4,2,1,3,4,2,3,1
"250",1.5,-1.5,0.2,-1,0.0233055,-0.0333643,6.10000000000888e-06,4,2,3,1,4,2,3,1,4,1,2,3,4,2,3,1
"251",1.5,-1.5,0.2,1,0.0475981999999999,0.0292672999999999,7.52999999998893e-05,3,2,4,1,4,2,3,1,4,1,3,2,3,2,4,1
"252",1.5,-1.5,0.2,1.5,0.0501877000000001,0.0386716999999999,3.9199999999906e-05,3,2,4,1,4,2,3,1,4,1,3,2,3,2,4,1
"253",1.5,-1.5,0.75,-1.5,0.011973,-0.0428577,3.70000000000648e-05,4,3,2,1,4,3,2,1,4,2,1,3,4,2,3,1
"254",1.5,-1.5,0.75,-1,0.0232258,-0.0333652,2.44000000000355e-05,4,2,3,1,4,2,3,1,4,1,2,3,4,2,3,1
"255",1.5,-1.5,0.75,1,0.0474075,0.0291974,-7.89999999994961e-06,3,2,4,1,4,2,3,1,4,1,3,2,3,2,4,1
"256",1.5,-1.5,0.75,1.5,0.0499404,0.0386449999999999,-5.20000000003851e-06,3,2,4,1,4,2,3,1,4,1,3,2,3,2,4,1
"257",1.5,-1,-0.75,-1.5,0.010948,-0.0379927,7.50000000004913e-06,2,3,4,1,3,4,2,1,2,3,1,4,2,4,3,1
"258",1.5,-1,-0.75,-1,0.0208350999999999,-0.0295558,2.84999999999869e-05,2,3,4,1,3,4,2,1,2,3,1,4,2,3,4,1
"259",1.5,-1,-0.75,1,0.0421893,0.0253319999999999,9.55999999999735e-05,3,2,4,1,2,3,4,1,2,3,4,1,3,2,4,1
"260",1.5,-1,-0.75,1.5,0.0445384000000001,0.0337183,2.21000000000249e-05,3,2,4,1,2,3,4,1,2,3,4,1,3,2,4,1
"261",1.5,-1,-0.2,-1.5,0.0109482,-0.0380392000000001,-4.42999999999971e-05,2,4,3,1,3,4,2,1,2,3,1,4,2,4,3,1
"262",1.5,-1,-0.2,-1,0.0209363999999999,-0.0296068,-2.02999999999731e-05,2,3,4,1,3,4,2,1,2,3,1,4,2,3,4,1
"263",1.5,-1,-0.2,1,0.0422085000000001,0.0252097,-4.38000000000383e-05,3,2,4,1,2,3,4,1,2,3,4,1,3,2,4,1
"264",1.5,-1,-0.2,1.5,0.0444133,0.0335643999999999,-7.97000000000159e-05,3,2,4,1,2,3,4,1,2,3,4,1,3,2,4,1
"265",1.5,-1,0.2,-1.5,0.0109478000000001,-0.0379663,2.52000000000585e-05,2,4,3,1,3,4,2,1,2,3,1,4,2,4,3,1
"266",1.5,-1,0.2,-1,0.0209413000000001,-0.0295739999999999,4.47000000000086e-05,2,3,4,1,3,4,2,1,2,3,1,4,2,3,4,1
"267",1.5,-1,0.2,1,0.0425007999999999,0.0253423000000002,9.38000000000327e-05,2,3,4,1,2,3,4,1,2,3,4,1,3,2,4,1
"268",1.5,-1,0.2,1.5,0.0447824,0.0336814,4.85000000000069e-05,3,2,4,1,2,3,4,1,2,3,4,1,3,2,4,1
"269",1.5,-1,0.75,-1.5,0.0108773999999999,-0.037913,4.61000000000489e-05,3,4,2,1,3,4,2,1,2,3,1,4,2,4,3,1
"270",1.5,-1,0.75,-1,0.0208226,-0.0295618000000001,6.20999999999539e-05,2,3,4,1,3,4,2,1,2,3,1,4,2,3,4,1
"271",1.5,-1,0.75,1,0.0422786999999999,0.0253197000000001,2.74000000000107e-05,2,3,4,1,2,3,4,1,2,3,4,1,3,2,4,1
"272",1.5,-1,0.75,1.5,0.0445261000000001,0.0337004000000001,2.55000000001226e-05,2,3,4,1,2,3,4,1,2,3,4,1,3,2,4,1
"273",1.5,0,-0.75,-1.5,0.00646829999999987,-0.0265483999999999,-5.6799999999968e-05,2,4,3,1,2,4,3,1,1,4,2,3,2,4,3,1
"274",1.5,0,-0.75,-1,0.0124885999999998,-0.0207482999999999,-3.60999999999834e-05,2,4,3,1,2,4,3,1,1,4,2,3,2,4,3,1
"275",1.5,0,-0.75,1,0.0267040000000001,0.0158239,-7.70000000005489e-06,2,3,4,1,2,4,3,1,1,4,3,2,2,3,4,1
"276",1.5,0,-0.75,1.5,0.0284262,0.021289,-5.8400000000014e-05,2,3,4,1,2,4,3,1,2,4,3,1,2,3,4,1
"277",1.5,0,-0.2,-1.5,0.00644730000000004,-0.0265883000000001,-0.000101700000000093,2,4,3,1,2,4,3,1,1,4,2,3,2,4,3,1
"278",1.5,0,-0.2,-1,0.0125435,-0.0207763000000001,-7.53000000000004e-05,2,4,3,1,2,4,3,1,1,4,2,3,2,4,3,1
"279",1.5,0,-0.2,1,0.0266122999999999,0.0157326,-0.000102600000000064,2,3,4,1,2,4,3,1,1,4,3,2,2,3,4,1
"280",1.5,0,-0.2,1.5,0.0281981,0.0211825999999999,-0.000121600000000055,2,3,4,1,2,4,3,1,2,4,3,1,2,3,4,1
"281",1.5,0,0.2,-1.5,0.00657060000000009,-0.0265238,2.27999999999895e-05,2,4,3,1,2,4,3,1,1,4,2,3,2,4,3,1
"282",1.5,0,0.2,-1,0.0126719000000001,-0.0207039,5.8400000000014e-05,2,4,3,1,2,4,3,1,1,4,2,3,2,4,3,1
"283",1.5,0,0.2,1,0.0270155,0.0158661,4.14999999999166e-05,2,3,4,1,2,4,3,1,1,4,3,2,2,3,4,1
"284",1.5,0,0.2,1.5,0.0286518000000001,0.0213406,3.26999999999966e-05,2,3,4,1,2,4,3,1,2,4,3,1,2,3,4,1
"285",1.5,0,0.75,-1.5,0.0064533,-0.0264797999999999,-2.59999999996374e-06,2,4,3,1,2,4,3,1,1,4,2,3,2,4,3,1
"286",1.5,0,0.75,-1,0.012579,-0.0207134000000001,2.17000000000134e-05,2,4,3,1,2,4,3,1,1,4,2,3,2,4,3,1
"287",1.5,0,0.75,1,0.0267986000000001,0.0158649,-2.60000000000815e-05,2,4,3,1,2,4,3,1,1,4,3,2,2,3,4,1
"288",1.5,0,0.75,1.5,0.0284369,0.0213512,-1.07000000000301e-05,2,3,4,1,2,4,3,1,2,4,3,1,2,3,4,1
"289",1.5,1,-0.75,-1.5,0.0010559,-0.0119157,6.879999999998e-05,1,4,3,2,1,4,2,3,1,4,2,3,1,4,3,2
"290",1.5,1,-0.75,-1,0.00218360000000006,-0.00943889999999992,0.000121499999999997,1,4,3,2,1,4,3,2,1,4,2,3,1,4,3,2
"291",1.5,1,-0.75,1,0.00626140000000008,0.00408960000000003,0.000153599999999976,2,4,3,1,2,4,3,1,1,4,3,2,2,4,3,1
"292",1.5,1,-0.75,1.5,0.00701779999999996,0.00568360000000001,0.00013950000000007,2,4,3,1,2,4,3,1,2,4,3,1,2,4,3,1
"293",1.5,1,-0.2,-1.5,0.00101889999999993,-0.0119052000000001,-5.52999999999804e-05,1,4,3,2,1,4,2,3,1,4,2,3,1,4,3,2
"294",1.5,1,-0.2,-1,0.00216440000000007,-0.00947860000000011,-2.17000000000134e-05,1,4,3,2,1,4,3,2,1,4,2,3,1,4,3,2
"295",1.5,1,-0.2,1,0.00619049999999988,0.0041873,-3.38999999999201e-05,2,4,3,1,2,4,3,1,1,4,3,2,2,4,3,1
"296",1.5,1,-0.2,1.5,0.00696070000000015,0.00579740000000006,-3.33999999999612e-05,2,4,3,1,2,4,3,1,2,4,3,1,2,4,3,1
"297",1.5,1,0.2,-1.5,0.00108839999999988,-0.0118439,0.000109499999999985,1,4,2,3,1,4,2,3,1,4,2,3,1,4,3,2
"298",1.5,1,0.2,-1,0.00168630000000014,-0.00950059999999997,-0.000149500000000136,1,4,3,2,1,4,3,2,1,4,2,3,1,4,3,2
"299",1.5,1,0.2,1,0.00589109999999993,0.0041215,-0.000158700000000067,2,4,3,1,2,4,3,1,1,4,3,2,2,4,3,1
"300",1.5,1,0.2,1.5,0.00668330000000006,0.00579569999999996,-0.000140600000000046,2,4,3,1,2,4,3,1,2,4,3,1,2,4,3,1
"301",1.5,1,0.75,-1.5,0.000943400000000039,-0.0119802,5.94999999999901e-05,1,4,2,3,1,4,2,3,1,4,2,3,1,4,3,2
"302",1.5,1,0.75,-1,0.00209310000000007,-0.00951869999999999,0.000122199999999961,1,4,3,2,1,4,3,2,1,4,2,3,1,4,3,2
"303",1.5,1,0.75,1,0.00611820000000007,0.00411450000000013,0.00010790000000005,2,4,3,1,2,4,3,1,1,4,3,2,2,4,3,1
"304",1.5,1,0.75,1.5,0.0069151999999999,0.00574280000000005,0.000170300000000068,2,4,3,1,2,4,3,1,2,4,3,1,2,4,3,1
"305",1.5,1.5,-0.75,-1.5,-0.00159129999999996,-0.00492619999999999,6.72999999999924e-05,1,4,2,3,2,4,1,3,2,4,1,3,2,4,1,3
"306",1.5,1.5,-0.75,-1,-0.00235829999999992,-0.00398080000000001,-6.51000000000401e-05,1,4,2,3,1,4,2,3,1,4,2,3,1,4,2,3
"307",1.5,1.5,-0.75,1,-0.00338340000000004,-0.0010844000000001,-0.000110100000000002,1,4,3,2,1,4,3,2,2,4,3,1,1,4,3,2
"308",1.5,1.5,-0.75,1.5,-0.00312480000000004,-0.00138740000000004,-0.00013440000000009,1,4,3,2,1,4,3,2,2,4,3,1,2,4,3,1
"309",1.5,1.5,-0.2,-1.5,-0.00153290000000006,-0.00519910000000001,6.16999999999424e-05,2,4,1,3,2,4,1,3,1,4,2,3,2,4,1,3
"310",1.5,1.5,-0.2,-1,-0.00229619999999986,-0.00421389999999999,0.000136299999999978,1,4,2,3,1,4,2,3,1,4,2,3,1,4,2,3
"311",1.5,1.5,-0.2,1,-0.00337150000000008,-0.00106729999999999,0.000191000000000052,1,4,3,2,1,4,3,2,2,4,3,1,1,4,3,2
"312",1.5,1.5,-0.2,1.5,-0.0031180999999999,-0.00136130000000001,0.000117799999999946,1,4,3,2,1,4,3,2,2,4,3,1,2,4,3,1
"313",1.5,1.5,0.2,-1.5,-0.00158289999999994,-0.00523869999999993,-0.000223199999999868,2,4,1,3,2,4,1,3,1,4,2,3,2,4,1,3
"314",1.5,1.5,0.2,-1,-0.00228390000000001,-0.00416689999999997,-0.000228799999999918,1,4,2,3,1,4,2,3,1,4,2,3,1,4,2,3
"315",1.5,1.5,0.2,1,-0.00340999999999991,-0.000994399999999951,-0.000218700000000016,1,4,3,2,1,4,3,2,2,4,3,1,1,4,3,2
"316",1.5,1.5,0.2,1.5,-0.00315140000000003,-0.0012395999999999,-0.000200499999999937,1,4,3,2,1,4,3,2,2,4,3,1,2,4,3,1
"317",1.5,1.5,0.75,-1.5,-0.00123249999999997,-0.00499200000000011,-1.07000000000301e-05,2,4,1,3,2,4,1,3,1,4,2,3,2,4,1,3
"318",1.5,1.5,0.75,-1,-0.00246499999999994,-0.0042388000000001,-7.64000000000875e-05,1,4,2,3,1,4,2,3,1,4,2,3,1,4,2,3
"319",1.5,1.5,0.75,1,-0.00356630000000002,-0.00115309999999991,-0.000135899999999967,1,4,3,2,1,4,3,2,2,4,3,1,1,4,3,2
"320",1.5,1.5,0.75,1.5,-0.00330620000000004,-0.00139370000000005,-0.000148700000000002,2,4,3,1,2,4,3,1,2,4,3,1,2,4,3,1
