"","a1","g6","rho","beta2","P1","P2","P3","P4","P1_1.0","P2_1.0","P3_1.0","P4_1.0","Ze_1.0","P1_2.0","P2_2.0","P3_2.0","P4_2.0","Ze_2.0","P1_3.0","P2_3.0","P3_3.0","P4_3.0","Ze_3.0"
"Ys0...38",-1.5,0,-0.2,-1,1.50048729042515,-2.24994210414545,-2.24994210414545,2.25119580243148,1.50048729042515,-2.24994210414545,-2.24994210414545,2.25119580243148,0,0.500361560182862,-2.24994210414545,-2.24994210414545,2.25119580243148,0.99980646746414,1.50044191348686,-2.2496228413673,-2.24962284136731,2.2490704117203,0.0015322420931696
"Ys0...39",-1.5,0,-0.2,1,3.50013293518249,-2.24994210414545,-6.74982631243636,2.25119580243148,3.50013293518249,-2.24994210414545,-6.74982631243636,2.25119580243148,8.88178419700125e-16,0.499755744455618,-2.24994210414545,-6.74982631243636,2.25119580243148,3.0015447931036,3.50116336304934,-2.24962284136731,-6.74886852410191,2.2490704117203,-0.0001820882682666
"Ys0...40",-1.5,0,-0.2,1.5,4.00004434637182,-2.24994210414545,-7.87479736450909,2.25119580243148,4.00004434637182,-2.24994210414545,-7.87479736450909,2.25119580243148,-8.88178419700125e-16,0.499604290523807,-2.24994210414545,-7.87479736450909,2.25119580243148,3.50197937451347,4.00134372543996,-2.24962284136731,-7.87367994478557,2.2490704117203,-0.000610670858625539
"Ys0...41",-1.5,0,0.2,-1.5,0.998825970597487,-2.25125369828603,-1.12562684914301,2.25131159414058,0.998825970597487,-2.25125369828603,-1.12562684914301,2.25131159414058,0,0.499144851943705,-2.25125369828603,-1.12562684914301,2.25131159414058,0.498305394589352,1.00026155109625,-2.2496228413673,-1.12481142068365,2.2490704117203,-0.00164068345657165
"Ys0...42",-1.5,0,0.2,-1,1.49885199971144,-2.25125369828603,-2.25125369828603,2.25131159414058,1.49885199971144,-2.25125369828603,-2.25125369828603,2.25131159414058,8.88178419700125e-16,0.49948976240388,-2.25125369828603,-2.25125369828603,2.25131159414058,0.99773138038884,1.50044191348686,-2.2496228413673,-2.24962284136731,2.2490704117203,-0.00261044519259457
"Ys0...43",-1.5,0,0.2,1,3.49895611616727,-2.25125369828603,-6.75376109485809,2.25131159414058,3.49895611616727,-2.25125369828603,-6.75376109485809,2.25131159414058,0,0.50086940424458,-2.25125369828603,-6.75376109485809,2.25131159414058,2.99543532358679,3.50116336304934,-2.24962284136731,-6.74886852410191,2.2490704117203,-0.00648949213668715
"Ys0...44",-1.5,0,0.2,1.5,3.99898214528123,-2.25125369828603,-7.8793879440011,2.25131159414058,3.99898214528123,-2.25125369828603,-7.8793879440011,2.25131159414058,0,0.501214314704755,-2.25125369828603,-7.8793879440011,2.25131159414058,3.49486130938628,4.00134372543996,-2.24962284136731,-7.87367994478557,2.2490704117203,-0.00745925387271118
"Ys0...45",-1.5,0,0.75,-1.5,0.999270891050045,-2.25070083864771,-1.12535041932385,2.2507707545344,0.999270891050045,-2.25070083864771,-1.12535041932385,2.2507707545344,8.88178419700125e-16,0.499411004054113,-2.25070083864771,-1.12535041932385,2.2507707545344,0.498895802652205,1.00026155109625,-2.2496228413673,-1.12481142068365,2.2490704117203,-0.000907313152710421
"Ys0...46",-1.5,0,0.75,-1,1.49938632658776,-2.25070083864771,-2.25070083864771,2.2507707545344,1.49938632658776,-2.25070083864771,-2.25070083864771,2.2507707545344,8.88178419700125e-16,0.499666552595897,-2.25070083864771,-2.25070083864771,2.2507707545344,0.99864177671146,1.50044191348686,-2.2496228413673,-2.24962284136731,2.2490704117203,-0.00151123864581537
"Ys0...47",-1.5,0,0.75,1,3.49984806873862,-2.25070083864771,-6.75210251594313,2.2507707545344,3.49984806873862,-2.25070083864771,-6.75210251594313,2.2507707545344,0,0.500688746763031,-2.25070083864771,-6.75210251594313,2.2507707545344,2.99762567294848,3.50116336304934,-2.24962284136731,-6.74886852410191,2.2490704117203,-0.00392694061823429
"Ys0...48",-1.5,0,0.75,1.5,3.99996350427634,-2.25070083864771,-7.87745293526698,2.2507707545344,3.99996350427634,-2.25070083864771,-7.87745293526698,2.2507707545344,0,0.500944295304814,-2.25070083864771,-7.87745293526698,2.2507707545344,3.49737164700773,4.00134372543996,-2.24962284136731,-7.87367994478557,2.2490704117203,-0.0045308661113399
"Ys0...49",-1.5,1,-0.75,-1.5,1.00028431861788,-2.12530280739718,-2.37531270487968,5.00119781870538,1.00028431861788,-3.0002156979572,-1.49988084894069,5.00119781870538,-0.000518965378978109,0.500175829958745,-3.0002156979572,-1.49988084894069,3.00064006129646,2.49797486730691,1.00026155109625,-2.49756255870842,-1.99972537874887,4.99780747791363,8.55334938181795e-05
"Ys0...50",-1.5,1,-0.75,-1,1.50037087968827,-0.500112478130535,-4.75062540975937,5.00119781870538,1.50037087968827,-2.24993825925058,-2.99976169788137,5.00119781870538,-0.00103793075795711,0.500153902370006,-2.24993825925058,-2.99976169788137,3.00064006129646,2.9981962620287,1.50044191348687,-1.24716202581018,-3.99945075749774,4.99780747791363,-0.000805797588813384
"Ys0...51",-1.5,1,-0.75,1,3.50071712396985,6.00064883893603,-14.2518762292781,5.00119781870539,3.50071712396985,0.751171495575909,-8.99928509364411,5.00119781870539,-0.00311379227387043,0.50006619201505,0.751171495575909,-8.99928509364411,3.00064006129646,4.99908184091587,3.50116336304934,3.75444010578277,-11.9983522724932,4.99780747791363,-0.00437112191933675
"Ys0...52",-1.5,1,-0.75,1.5,4.00080368504025,7.62583916820267,-16.6271889341578,5.00119781870538,4.00080368504025,1.50144893428253,-10.4991659425848,5.00119781870538,-0.00363275765284854,0.50004426442631,1.50144893428253,-10.4991659425848,3.00064006129646,5.49930323563766,4.00134372543996,5.00484063868101,-13.9980776512421,4.99780747791363,-0.00526245300196937
