"","a1","g6","rho","beta2","P1","P2","P3","P4","P1_1.0","P2_1.0","P3_1.0","P4_1.0","Ze_1.0","P1_2.0","P2_2.0","P3_2.0","P4_2.0","Ze_2.0","P1_3.0","P2_3.0","P3_3.0","P4_3.0","Ze_3.0"
"Ys0...47",-1.5,0,0.75,1,NA,NA,NA,2.6173161,NA,NA,NA,2.6173161,NA,NA,NA,NA,2.6173161,NA,4.65010006681611,-0.53055435,-1.59166305,2.6172792,NA
"Ys0...48",-1.5,0,0.75,1.5,NA,NA,NA,2.6173161,NA,NA,NA,2.6173161,NA,NA,NA,NA,2.6173161,NA,4.91882356681611,-0.53055435,-1.856940225,2.6172792,NA
"Ys0...49",-1.5,1,-0.75,-1.5,3.30590865720875,-0.75290515714297,-0.573340975,4.17341285,3.30590865720875,-0.93174405714297,-0.375241675000001,4.17341285,-0.0192603999999985,3.20749705720875,-0.93174405714297,-0.375241675000001,3.70358045,0.549607024888482,3.30548598985266,-0.834217899387546,-0.493169625,4.17434565,0.000631259600669232
"Ys0...50",-1.5,1,-0.75,-1,3.57471105720875,-0.62160955714297,-1.14668195,4.17341285,3.57471105720875,-0.97928735714297,-0.75048335,4.17341285,-0.0385208000000006,3.37788785720875,-0.97928735714297,-0.75048335,3.70358045,0.628988924888483,3.57413638985266,-0.783495649387546,-0.98633925,4.17434565,0.0011852596006694
"Ys0...51",-1.5,1,-0.75,1,4.64992065720875,-0.09642715714297,-3.44004585,4.17341285,4.64992065720875,-1.16946055714297,-2.25145005,4.17341285,-0.115562399999998,4.05945105720875,-1.16946055714297,-2.25145005,3.70358045,0.946516524888482,4.64873798985266,-0.580606649387545,-2.95901775,4.17434565,0.00340125960066828
"Ys0...52",-1.5,1,-0.75,1.5,4.91872305720875,0.0348684428570296,-4.013386825,4.17341285,4.91872305720875,-1.21700385714297,-2.626691725,4.17341285,-0.1348228,4.22984185720875,-1.21700385714297,-2.626691725,3.70358045,1.02589842488848,4.91738838985266,-0.529884399387545,-3.452187375,4.17434565,0.00395525960066845
"Ys0...53",-1.5,1,-0.2,-1.5,3.30687047860591,-0.811054985745812,-0.5140146,4.17341285,3.30687047860591,-0.930871335745812,-0.3750172,4.17341285,-0.0191810499999994,3.20822662860591,-0.930871335745812,-0.3750172,3.70358045,0.550143099888483,3.30548598985266,-0.834217899387546,-0.493169625,4.17434565,0.00276962739498465
"Ys0...54",-1.5,1,-0.2,-1,3.57595917860591,-0.738727885745813,-1.0280292,4.17341285,3.57595917860591,-0.978360585745812,-0.7500344,4.17341285,-0.0383621000000005,3.37867147860591,-0.978360585745812,-0.7500344,3.70358045,0.630061074888482,3.57413638985266,-0.783495649387546,-0.98633925,4.17434565,0.00396780239498451
"Ys0...55",-1.5,1,-0.2,1,4.65231397860591,-0.449419485745812,-3.0840876,4.17341285,4.65231397860591,-1.16831758574581,-2.2501032,4.17341285,-0.1150863,4.06045087860591,-1.16831758574581,-2.2501032,3.70358045,0.949732974888482,4.64873798985266,-0.580606649387545,-2.95901775,4.17434565,0.00876050239498305
"Ys0...56",-1.5,1,-0.2,1.5,4.92140267860591,-0.377092385745812,-3.5981022,4.17341285,4.92140267860591,-1.21580683574581,-2.6251204,4.17341285,-0.13426735,4.23089572860591,-1.21580683574581,-2.6251204,3.70358045,1.02965094988848,4.91738838985266,-0.529884399387545,-3.452187375,4.17434565,0.00995867739498468
"Ys0...57",-1.5,1,0.2,-1.5,3.30699595624101,-0.853896008110708,-0.471075625,4.17341285,3.30699595624101,-0.930745958110709,-0.375013975000001,4.17341285,-0.0192116999999978,3.20837035624101,-0.930745958110709,-0.375013975000001,3.70358045,0.550097424888483,3.30548598985266,-0.834217899387546,-0.493169625,4.17434565,0.00299305766519087
"Ys0...58",-1.5,1,0.2,-1,3.57604795624101,-0.824553758110708,-0.94215125,4.17341285,3.57604795624101,-0.978253658110709,-0.75002795,4.17341285,-0.0384234000000001,3.37879675624101,-0.978253658110709,-0.75002795,3.70358045,0.629969724888483,3.57413638985266,-0.783495649387546,-0.98633925,4.17434565,0.0041086576651912
"Ys0...59",-1.5,1,0.2,1,4.65225595624101,-0.707184758110709,-2.82645375,4.17341285,4.65225595624101,-1.16828445811071,-2.25008385,4.17341285,-0.115270200000001,4.06050235624101,-1.16828445811071,-2.25008385,3.70358045,0.949458924888482,4.64873798985266,-0.580606649387545,-2.95901775,4.17434565,0.00857105766518984
