"","a1","g6","rho","beta2","Ze_1.0","Ze_2.0","Ze_3.0","P1","P2","P3","P4","P1_1.0","P2_1.0","P3_1.0","P4_1.0","P1_2.0","P2_2.0","P3_2.0","P4_2.0","P1_3.0","P2_3.0","P3_3.0","P4_3.0"
"40",-1.5,0,-0.2,1.5,0.00247559999999991,0.0141344,3.8399999999994e-05,4,1,2,3,4,2,1,3,4,2,1,3,4,1,2,3
"41",-1.5,0,0.2,-1.5,0.00117710000000004,-0.0361189000000001,7.07000000000901e-05,3,1,2,4,3,1,2,4,3,1,2,4,3,1,2,4
"42",-1.5,0,0.2,-1,0.00184699999999993,-0.0286468,-1.9999999999909e-05,3,1,2,4,3,1,2,4,3,1,2,4,3,1,2,4
"43",-1.5,0,0.2,1,0.00267439999999997,0.00999720000000004,5.2799999999964e-05,4,1,2,3,4,2,1,3,4,2,1,3,4,1,2,3
"44",-1.5,0,0.2,1.5,0.00270579999999998,0.0141219,-0.000129699999999899,4,1,2,3,4,2,1,3,4,2,1,3,4,1,2,3
"45",-1.5,0,0.75,-1.5,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,1,3,1,2,4
"46",-1.5,0,0.75,-1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,1,3,1,2,4
"47",-1.5,0,0.75,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,1,4,1,2,3
"48",-1.5,0,0.75,1.5,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,1,4,1,2,3
"49",-1.5,1,-0.75,-1.5,0.000826099999999941,-0.000124599999999919,-8.92999999998478e-05,3,1,2,4,3,1,2,4,3,1,2,4,3,1,2,4
"50",-1.5,1,-0.75,-1,0.00143199999999999,-0.00623509999999994,-8.7199999999954e-05,3,1,2,4,3,1,2,4,3,1,2,4,3,1,2,4
"51",-1.5,1,-0.75,1,0.0023586000000001,0.0045284000000001,5.00000000001055e-05,4,1,2,3,4,2,1,3,3,2,1,4,4,1,2,3
"52",-1.5,1,-0.75,1.5,0.00228450000000002,0.00799519999999998,-3.88000000001165e-05,4,1,2,3,4,2,1,3,4,2,1,3,4,1,2,3
"53",-1.5,1,-0.2,-1.5,0.000862099999999977,-0.000129699999999899,-6.93999999998862e-05,3,1,2,4,3,1,2,4,3,1,2,4,3,1,2,4
"54",-1.5,1,-0.2,-1,0.00142989999999998,-0.00622200000000006,-7.31999999999955e-05,3,1,2,4,3,1,2,4,3,1,2,4,3,1,2,4
"55",-1.5,1,-0.2,1,0.00226650000000006,0.00432840000000001,1.90000000001023e-05,4,1,2,3,4,2,1,3,3,2,1,4,4,1,2,3
"56",-1.5,1,-0.2,1.5,0.0023417,0.00804600000000011,-0.000125099999999989,4,1,2,3,4,2,1,3,4,2,1,3,4,1,2,3
"57",-1.5,1,0.2,-1.5,0.000809599999999966,-0.000107899999999939,-7.96999999999048e-05,3,1,2,4,3,1,2,4,3,1,2,4,3,1,2,4
"58",-1.5,1,0.2,-1,0.00138760000000004,-0.00620640000000006,-8.50000000000017e-05,3,1,2,4,3,1,2,4,3,1,2,4,3,1,2,4
"59",-1.5,1,0.2,1,0.00229420000000002,0.0042736000000001,-0.000143299999999957,4,1,2,3,4,2,1,3,3,2,1,4,4,1,2,3
"60",-1.5,1,0.2,1.5,0.00243190000000004,0.00810799999999989,0.000184799999999985,4,1,2,3,4,2,1,3,4,2,1,3,4,1,2,3
"61",-1.5,1,0.75,-1.5,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,1,3,1,2,4
"62",-1.5,1,0.75,-1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,1,3,1,2,4
"63",-1.5,1,0.75,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,1,4,1,2,3
"64",-1.5,1,0.75,1.5,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,1,4,1,2,3
"65",-1.5,1.5,-0.75,-1.5,0.000595300000000076,0.0119939999999999,-4.99999999958867e-07,3,1,2,4,3,1,2,4,3,1,2,4,3,1,2,4
"66",-1.5,1.5,-0.75,-1,0.00143889999999991,0.00253609999999993,-2.2399999999978e-05,3,1,2,4,3,2,1,4,3,2,1,4,3,1,2,4
"67",-1.5,1.5,-0.75,1,0.00223450000000003,0.00203290000000012,1.42000000000753e-05,4,1,2,3,4,2,1,3,3,2,1,4,4,1,2,3
"68",-1.5,1.5,-0.75,1.5,0.00207099999999993,0.00533370000000011,9.440000000005e-05,4,1,2,3,4,2,1,3,4,2,1,3,4,1,2,3
"69",-1.5,1.5,-0.2,-1.5,0.000616500000000131,0.012105,-3.70000000005088e-06,3,1,2,4,3,1,2,4,3,1,2,4,3,1,2,4
"70",-1.5,1.5,-0.2,-1,0.00101170000000006,0.00244389999999994,-0.000192299999999923,3,1,2,4,3,2,1,4,3,2,1,4,3,1,2,4
"71",-1.5,1.5,-0.2,1,0.00224729999999984,0.00196529999999995,2.99999999986422e-06,4,1,2,3,4,2,1,3,3,2,1,4,4,1,2,3
"72",-1.5,1.5,-0.2,1.5,0.00194529999999993,0.00551349999999995,-1.2800000000035e-05,4,1,2,3,4,2,1,3,4,2,1,3,4,1,2,3
"73",-1.5,1.5,0.2,-1.5,0.000618200000000124,0.0120949,1.0399999999966e-05,3,1,2,4,3,1,2,4,3,1,2,4,3,1,2,4
"74",-1.5,1.5,0.2,-1,0.00127770000000005,0.00299769999999999,0.000486700000000062,3,1,2,4,3,2,1,4,3,2,1,4,3,1,2,4
"75",-1.5,1.5,0.2,1,0.00214779999999992,0.00185849999999987,0.000192700000000046,4,1,2,3,4,2,1,3,3,2,1,4,4,1,2,3
"76",-1.5,1.5,0.2,1.5,0.00198850000000006,0.00530310000000001,5.23000000000051e-05,4,1,2,3,4,2,1,3,4,2,1,3,4,1,2,3
"77",-1.5,1.5,0.75,-1.5,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,1,3,1,2,4
"78",-1.5,1.5,0.75,-1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,1,3,1,2,4
"79",-1.5,1.5,0.75,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,1,4,1,2,3
"80",-1.5,1.5,0.75,1.5,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,1,4,1,2,3
"81",-0.5,-1.5,-0.75,-1.5,-0.000480400000000158,-0.0844965000000001,2.20999999999139e-05,4,1,2,3,4,1,2,3,3,1,2,4,4,1,2,3
"82",-0.5,-1.5,-0.75,-1,-0.000862100000000088,-0.0561424,2.25999999998727e-05,4,1,3,2,4,2,1,3,3,2,1,4,4,1,2,3
"83",-0.5,-1.5,-0.75,1,-0.0012413,0.016951,2.9599999999963e-05,4,1,3,2,4,2,1,3,4,2,1,3,4,1,2,3
"84",-0.5,-1.5,-0.75,1.5,-0.00125940000000002,0.0229002,2.99000000000271e-05,4,1,3,2,4,2,1,3,4,2,1,3,4,1,2,3
"85",-0.5,-1.5,-0.2,-1.5,-0.000482700000000169,-0.0845109000000001,-7.80000000011327e-06,4,1,2,3,4,1,2,3,3,1,2,4,4,1,2,3
"86",-0.5,-1.5,-0.2,-1,-0.000826600000000122,-0.056166,-2.60000000007476e-06,4,1,2,3,4,2,1,3,3,2,1,4,4,1,2,3
"87",-0.5,-1.5,-0.2,1,-0.00121459999999995,0.016923,7.49999999993811e-06,4,1,2,3,4,2,1,3,4,2,1,3,4,1,2,3
"88",-0.5,-1.5,-0.2,1.5,-0.00123470000000003,0.0228728,8.000000000008e-06,4,1,2,3,4,2,1,3,4,2,1,3,4,1,2,3
"89",-0.5,-1.5,0.2,-1.5,-0.000463000000000102,-0.084461,4.43999999999445e-05,4,1,2,3,4,1,2,3,3,1,2,4,4,1,2,3
"90",-0.5,-1.5,0.2,-1,-0.000857300000000061,-0.0561273000000001,4.57999999998737e-05,4,1,2,3,4,2,1,3,3,2,1,4,4,1,2,3
"91",-0.5,-1.5,0.2,1,-0.00125689999999989,0.0169663,4.50999999999091e-05,4,1,2,3,4,2,1,3,4,2,1,3,4,1,2,3
"92",-0.5,-1.5,0.2,1.5,-0.00128570000000006,0.0229167,4.55000000000316e-05,4,1,2,3,4,2,1,3,4,2,1,3,4,1,2,3
"93",-0.5,-1.5,0.75,-1.5,-0.000465300000000113,-0.0844754000000001,1.44999999999174e-05,4,1,2,3,4,1,2,3,3,1,2,4,4,1,2,3
