"","a1","g6","rho","beta2","Z_e","p2xp3","AY_ne","AMY_ne","AZY_ne","AZMY_ne","AY_re","AMY_re","AZY_re","AZMY_re"
"142",-0.5,1,0.75,-1,-0.000295099999999882,9.90737682000042e-06,1,2,4,3,1,2,4,3
"143",-0.5,1,0.75,1,-0.000356199999999918,1.62897420000006e-05,1,2,4,3,1,2,4,3
"144",-0.5,1,0.75,1.5,-0.000357899999999911,1.67060800000004e-05,1,2,4,3,1,2,4,3
"145",-0.5,1.5,-0.75,-1.5,-0.000303200000000059,5.32060121999968e-06,1,2,4,3,1,2,4,3
"146",-0.5,1.5,-0.75,-1,-0.000400400000000189,9.82190719999928e-06,1,2,4,3,1,2,4,3
"147",-0.5,1.5,-0.75,1,-0.000522000000000022,1.61283073999999e-05,1,2,4,3,1,2,4,3
"148",-0.5,1.5,-0.75,1.5,-0.000531500000000018,1.657304582e-05,1,2,4,3,1,2,4,3
"149",-0.5,1.5,-0.2,-1.5,-0.000352799999999931,5.3664963300002e-06,1,2,4,3,1,2,4,3
"150",-0.5,1.5,-0.2,-1,-0.00041060000000015,9.83061077999973e-06,1,2,4,3,1,2,4,3
"151",-0.5,1.5,-0.2,1,-0.000531100000000118,1.62294002199993e-05,1,2,4,3,1,2,4,3
"152",-0.5,1.5,-0.2,1.5,-0.00053420000000004,1.66780064000003e-05,1,2,4,3,1,2,4,3
"153",-0.5,1.5,0.2,-1.5,-0.000184599999999979,5.77650574999987e-06,1,2,4,3,1,2,4,3
"154",-0.5,1.5,0.2,-1,-0.000289800000000007,1.02754924200001e-05,1,2,4,3,1,2,4,3
"155",-0.5,1.5,0.2,1,-0.000352400000000141,1.68338400999991e-05,1,2,4,3,1,2,4,3
"156",-0.5,1.5,0.2,1.5,-0.000359000000000109,1.727570993e-05,1,2,4,3,1,2,4,3
"157",-0.5,1.5,0.75,-1.5,-0.000234199999999962,5.82130932000038e-06,1,2,4,3,1,2,4,3
"158",-0.5,1.5,0.75,-1,-0.000300000000000078,1.02850551999997e-05,1,2,4,3,1,2,4,3
"159",-0.5,1.5,0.75,1,-0.000361500000000126,1.69361229299993e-05,1,2,4,3,1,2,4,3
"160",-0.5,1.5,0.75,1.5,-0.00036170000000002,1.73822033000002e-05,1,2,4,3,1,2,4,3
"161",0.5,-1.5,-0.75,-1.5,NA,NA,NA,1,NA,NA,NA,1,NA,NA
"162",0.5,-1.5,-0.75,-1,NA,NA,NA,1,NA,NA,NA,1,NA,NA
"163",0.5,-1.5,-0.75,1,NA,NA,NA,1,NA,NA,NA,1,NA,NA
"164",0.5,-1.5,-0.75,1.5,NA,NA,NA,1,NA,NA,NA,1,NA,NA
"165",0.5,-1.5,-0.2,-1.5,0.000283800000000056,1.82134769999992e-06,1,2,4,3,1,2,3,4
"166",0.5,-1.5,-0.2,-1,0.000567099999999932,2.29414976000012e-06,1,3,4,2,1,2,3,4
"167",0.5,-1.5,-0.2,1,0.00114520000000007,1.90635619999987e-06,1,3,4,2,1,2,4,3
"168",0.5,-1.5,-0.2,1.5,0.00117970000000001,1.84740319999996e-06,1,3,4,2,1,2,4,3
"169",0.5,-1.5,0.2,-1.5,0.000255500000000075,1.83702820999979e-06,1,2,4,3,1,2,3,4
"170",0.5,-1.5,0.2,-1,0.000551299999999921,2.30210099000006e-06,1,2,4,3,1,2,3,4
"171",0.5,-1.5,0.2,1,0.00112310000000004,1.91162959999993e-06,1,3,4,2,1,2,4,3
"172",0.5,-1.5,0.2,1.5,0.00115849999999995,1.85073876000006e-06,1,3,4,2,1,2,4,3
"173",0.5,-1.5,0.75,-1.5,0.000345899999999899,1.78528650000001e-06,1,2,3,4,1,2,3,4
"174",0.5,-1.5,0.75,-1,0.000614899999999863,2.28943690000007e-06,1,2,4,3,1,2,3,4
"175",0.5,-1.5,0.75,1,0.00116769999999999,1.9121744599999e-06,1,2,4,3,1,2,4,3
"176",0.5,-1.5,0.75,1.5,0.00120599999999993,1.84436629e-06,1,2,4,3,1,2,4,3
"177",0.5,-1,-0.75,-1.5,NA,NA,NA,1,NA,NA,NA,1,NA,NA
"178",0.5,-1,-0.75,-1,NA,NA,NA,1,NA,NA,NA,1,NA,NA
"179",0.5,-1,-0.75,1,NA,NA,NA,1,NA,NA,NA,1,NA,NA
"180",0.5,-1,-0.75,1.5,NA,NA,NA,1,NA,NA,NA,1,NA,NA
"181",0.5,-1,-0.2,-1.5,0.000260900000000008,3.17062595999973e-06,1,2,4,3,1,2,3,4
"182",0.5,-1,-0.2,-1,0.000525100000000056,4.56858841999984e-06,1,2,4,3,1,2,3,4
"183",0.5,-1,-0.2,1,0.00102630000000015,5.50707907999967e-06,1,3,4,2,1,2,3,4
"184",0.5,-1,-0.2,1.5,0.00106309999999998,5.52707509000006e-06,1,3,4,2,1,2,3,4
"185",0.5,-1,0.2,-1.5,0.000233200000000044,3.22592887999964e-06,1,2,3,4,1,2,3,4
"186",0.5,-1,0.2,-1,0.000518999999999936,4.60596240000009e-06,1,2,4,3,1,2,3,4
"187",0.5,-1,0.2,1,0.00101330000000011,5.53967026999988e-06,1,3,4,2,1,2,3,4
"188",0.5,-1,0.2,1.5,0.00105040000000001,5.56752850999989e-06,1,3,4,2,1,2,3,4
"189",0.5,-1,0.75,-1.5,0.000244400000000145,3.15547602999963e-06,1,2,3,4,1,2,3,4
"190",0.5,-1,0.75,-1,0.000499499999999986,4.61253197999984e-06,1,2,3,4,1,2,3,4
"191",0.5,-1,0.75,1,0.000972800000000218,5.64073119999957e-06,1,2,4,3,1,2,3,4
"192",0.5,-1,0.75,1.5,0.00101760000000006,5.65228622999999e-06,1,2,4,3,1,2,3,4
"193",0.5,0,-0.75,-1.5,NA,NA,NA,1,NA,NA,NA,1,NA,NA
"194",0.5,0,-0.75,-1,NA,NA,NA,1,NA,NA,NA,1,NA,NA
"195",0.5,0,-0.75,1,NA,NA,NA,1,NA,NA,NA,1,NA,NA
"196",0.5,0,-0.75,1.5,NA,NA,NA,1,NA,NA,NA,1,NA,NA
"197",0.5,0,-0.2,-1.5,0.00018959999999979,4.94074575000052e-06,1,2,3,4,1,2,3,4
"198",0.5,0,-0.2,-1,0.000444600000000017,7.40846631999989e-06,1,2,4,3,1,2,3,4
"199",0.5,0,-0.2,1,0.000884600000000013,1.005319491e-05,1,2,4,3,1,2,3,4
"200",0.5,0,-0.2,1.5,0.000915700000000075,1.01841736800001e-05,1,3,4,2,1,2,3,4
"201",0.5,0,0.2,-1.5,0.000175399999999937,5.00771738000011e-06,1,2,3,4,1,2,3,4
"202",0.5,0,0.2,-1,0.000450200000000067,7.47098632999973e-06,1,2,4,3,1,2,3,4
"203",0.5,0,0.2,1,0.000872900000000065,1.01319884399998e-05,1,2,4,3,1,2,3,4
"204",0.5,0,0.2,1.5,0.000905400000000056,1.02720582500001e-05,1,2,4,3,1,2,3,4
"205",0.5,0,0.75,-1.5,0.000211999999999879,4.90036406999998e-06,1,2,3,4,1,2,3,4
"206",0.5,0,0.75,-1,0.000450600000000079,7.44219369999975e-06,1,2,3,4,1,2,3,4
"207",0.5,0,0.75,1,0.000842800000000032,1.02560709999998e-05,1,2,3,4,1,2,3,4
"208",0.5,0,0.75,1.5,0.000883600000000095,1.035685564e-05,1,2,4,3,1,2,3,4
"209",0.5,1,-0.75,-1.5,NA,NA,NA,1,NA,NA,NA,1,NA,NA
"210",0.5,1,-0.75,-1,NA,NA,NA,1,NA,NA,NA,1,NA,NA
"211",0.5,1,-0.75,1,NA,NA,NA,1,NA,NA,NA,1,NA,NA
"212",0.5,1,-0.75,1.5,NA,NA,NA,1,NA,NA,NA,1,NA,NA
"213",0.5,1,-0.2,-1.5,0.000170100000000062,5.77538087999963e-06,1,2,3,4,1,2,3,4
"214",0.5,1,-0.2,-1,0.000418799999999941,8.72763434999988e-06,1,2,4,3,1,2,3,4
"215",0.5,1,-0.2,1,0.000844100000000014,1.21276825199999e-05,1,2,4,3,1,2,3,4
"216",0.5,1,-0.2,1.5,0.000877100000000075,1.23081449099995e-05,1,3,4,2,1,2,3,4
"217",0.5,1,0.2,-1.5,0.000132400000000144,5.84736974999967e-06,1,2,3,4,1,2,3,4
"218",0.5,1,0.2,-1,0.000408400000000086,8.79445111999951e-06,1,2,3,4,1,2,3,4
"219",0.5,1,0.2,1,0.0008130999999999,1.222818176e-05,1,2,4,3,1,2,3,4
"220",0.5,1,0.2,1.5,0.00084850000000003,1.24182412199997e-05,1,2,4,3,1,2,3,4
"221",0.5,1,0.75,-1.5,0.000196300000000038,5.73881216999957e-06,1,2,3,4,1,2,3,4
"222",0.5,1,0.75,-1,0.000421500000000075,8.81326205999996e-06,1,2,3,4,1,2,3,4
"223",0.5,1,0.75,1,0.00080239999999987,1.24049286000003e-05,1,2,3,4,1,2,3,4
"224",0.5,1,0.75,1.5,0.000841800000000004,1.25629301399997e-05,1,2,3,4,1,2,3,4
"225",0.5,1.5,-0.75,-1.5,NA,NA,NA,1,NA,NA,NA,1,NA,NA
"226",0.5,1.5,-0.75,-1,NA,NA,NA,1,NA,NA,NA,1,NA,NA
"227",0.5,1.5,-0.75,1,NA,NA,NA,1,NA,NA,NA,1,NA,NA
"228",0.5,1.5,-0.75,1.5,NA,NA,NA,1,NA,NA,NA,1,NA,NA
"229",0.5,1.5,-0.2,-1.5,0.000154399999999999,5.91848879999967e-06,1,2,3,4,1,2,3,4
"230",0.5,1.5,-0.2,-1,0.000395400000000046,8.99971379999988e-06,1,2,4,3,1,2,3,4
"231",0.5,1.5,-0.2,1,0.000816800000000062,1.25739993599998e-05,1,2,4,3,1,2,3,4
"232",0.5,1.5,-0.2,1.5,0.000851200000000052,1.27585641499997e-05,1,3,4,2,1,2,3,4
"233",0.5,1.5,0.2,-1.5,0.000113699999999994,6.00241509999978e-06,1,2,3,4,1,2,3,4
"234",0.5,1.5,0.2,-1,0.000382799999999905,9.07534324000046e-06,1,2,3,4,1,2,3,4
"235",0.5,1.5,0.2,1,0.000783800000000001,1.26843393300001e-05,1,2,4,3,1,2,3,4
"236",0.5,1.5,0.2,1.5,0.000820299999999996,1.28818046199998e-05,1,2,4,3,1,2,3,4
"237",0.5,1.5,0.75,-1.5,0.000183999999999962,5.89860672000024e-06,1,2,3,4,1,2,3,4
"238",0.5,1.5,0.75,-1,0.000402000000000013,9.11064347999992e-06,1,2,3,4,1,2,3,4
"239",0.5,1.5,0.75,1,0.000774599999999959,1.28842153300001e-05,1,2,3,4,1,2,3,4
"240",0.5,1.5,0.75,1.5,0.000815799999999922,1.304323911e-05,1,2,3,4,1,2,3,4
"241",1.5,-1.5,-0.75,-1.5,NA,NA,NA,1,NA,NA,NA,1,NA,NA
"242",1.5,-1.5,-0.75,-1,NA,NA,NA,1,NA,NA,NA,1,NA,NA
"243",1.5,-1.5,-0.75,1,NA,NA,NA,1,NA,NA,NA,1,NA,NA
"244",1.5,-1.5,-0.75,1.5,NA,NA,NA,1,NA,NA,NA,1,NA,NA
"245",1.5,-1.5,-0.2,-1.5,0.00140060000000009,8.39392311999953e-06,1,2,3,4,1,3,2,4
"246",1.5,-1.5,-0.2,-1,0.00245239999999991,1.00952613900003e-05,1,3,4,2,1,2,3,4
"247",1.5,-1.5,-0.2,1,0.00429190000000002,5.69227175999997e-06,1,3,4,2,1,2,4,3
"248",1.5,-1.5,-0.2,1.5,0.00440629999999986,5.14052638000037e-06,1,3,4,2,1,2,4,3
"249",1.5,-1.5,0.2,-1.5,0.00139369999999983,8.39314539000023e-06,1,3,2,4,1,3,2,4
"250",1.5,-1.5,0.2,-1,0.00245799999999985,1.00728181400003e-05,1,3,4,2,1,2,3,4
"251",1.5,-1.5,0.2,1,0.0042819999999999,5.66524638000004e-06,1,3,4,2,1,2,4,3
"252",1.5,-1.5,0.2,1.5,0.00439879999999981,5.10234250000032e-06,1,3,4,2,1,2,4,3
"253",1.5,-1.5,0.75,-1.5,NA,NA,NA,1,NA,NA,NA,1,NA,NA
"254",1.5,-1.5,0.75,-1,NA,NA,NA,1,NA,NA,NA,1,NA,NA
"255",1.5,-1.5,0.75,1,NA,NA,NA,1,NA,NA,NA,1,NA,NA
