"","a1","g6","rho","beta2","AY","AMY","AZY_ne","AZY_re","AZMY_ne","AZMY_re","Z_e"
"Ys1...172",0.5,-1.5,0.2,1.5,-0.0505876,-0.0247796,0.0170422,0.00239080000000003,-0.0224318,-0.00402040000000004,0.00375999999999999
"Ys1...173",0.5,-1.5,0.75,-1.5,-0.0495369,-0.0247796,-0.000436199999999998,-0.00185670000000004,-0.00497069999999999,-0.00177550000000004,0.00177469999999991
"Ys1...174",0.5,-1.5,0.75,-1,-0.0501933,-0.0247796,0.0024594,0.000165300000000035,-0.00786629999999999,-0.0028338,0.00273840000000003
"Ys1...175",0.5,-1.5,0.75,1,-0.0505741,-0.0247796,0.00554270000000001,0.00232009999999994,-0.0109496,-0.00399949999999993,0.00372749999999999
"Ys1...176",0.5,-1.5,0.75,1.5,-0.0505795999999999,-0.0247796,0.00564359999999997,0.00239,-0.0110505,-0.00403130000000007,0.00376559999999992
"Ys1...177",0.5,-1,-0.75,-1.5,NA,-0.0605694,NA,NA,NA,NA,NA
"Ys1...178",0.5,-1,-0.75,-1,NA,-0.0534218000000001,NA,NA,NA,NA,NA
"Ys1...179",0.5,-1,-0.75,1,NA,-0.0360463000000001,NA,NA,NA,NA,NA
"Ys1...180",0.5,-1,-0.75,1.5,NA,-0.0336494000000001,NA,NA,NA,NA,NA
"Ys1...181",0.5,-1,-0.2,-1.5,-0.0334216000000001,-0.0606196999999999,0.00439529999999999,-0.00400369999999994,-0.0121526,-0.0022953,0.00145830000000002
"Ys1...182",0.5,-1,-0.2,-1,-0.0302601,-0.0535421,0.0106964000000001,-0.00245110000000004,-0.0190727000000001,-0.00374020000000008,0.00218499999999988
"Ys1...183",0.5,-1,-0.2,1,-0.0214055,-0.0361126000000001,0.0152992,-0.00135830000000003,-0.0250686999999999,-0.00568089999999999,0.00273029999999996
"Ys1...184",0.5,-1,-0.2,1.5,-0.0201864,-0.0336914,0.0150546,-0.00140479999999998,-0.0250136,-0.00582159999999998,0.00273259999999997
"Ys1...185",0.5,-1,0.2,-1.5,-0.0334635999999999,-0.0606196999999999,0.00140739999999995,-0.00399579999999999,-0.0091116,-0.00228390000000001,0.00142450000000005
"Ys1...186",0.5,-1,0.2,-1,-0.0303013999999999,-0.0535421,0.00601639999999992,-0.00244090000000008,-0.0143354999999999,-0.00372820000000007,0.00214999999999987
"Ys1...187",0.5,-1,0.2,1,-0.0214487,-0.0361126000000001,0.00936689999999996,-0.00133220000000001,-0.0190813,-0.00568630000000003,0.00269589999999997
"Ys1...188",0.5,-1,0.2,1.5,-0.0202289,-0.0336914,0.00919110000000001,-0.00137519999999991,-0.0190956,-0.00582590000000005,0.00270340000000002
"Ys1...189",0.5,-1,0.75,-1.5,-0.0334232,-0.0606196999999999,-0.00283689999999992,-0.00401059999999998,-0.00491830000000004,-0.00229550000000001,0.00144909999999998
"Ys1...190",0.5,-1,0.75,-1,-0.0302848999999999,-0.0535421,-0.000578599999999985,-0.00244140000000004,-0.00777450000000002,-0.00373089999999998,0.00218079999999998
"Ys1...191",0.5,-1,0.75,1,-0.0214721,-0.0361126000000001,0.00107439999999992,-0.0013592,-0.0107744999999999,-0.00571560000000004,0.00262529999999994
"Ys1...192",0.5,-1,0.75,1.5,-0.0202591,-0.0336914,0.000991799999999987,-0.00141129999999989,-0.0108751,-0.00585540000000007,0.00261660000000008
"Ys1...193",0.5,0,-0.75,-1.5,NA,-0.1739539,NA,NA,NA,NA,NA
"Ys1...194",0.5,0,-0.75,-1,NA,-0.1213158,NA,NA,NA,NA,NA
"Ys1...195",0.5,0,-0.75,1,NA,-0.0334561999999999,NA,NA,NA,NA,NA
"Ys1...196",0.5,0,-0.75,1.5,NA,-0.0292351,NA,NA,NA,NA,NA
"Ys1...197",0.5,0,-0.2,-1.5,-0.0240421,-0.1740821,0.00165550000000003,-0.00502989999999992,-0.0106357,-0.00272719999999993,0.00122310000000014
"Ys1...198",0.5,0,-0.2,-1,-0.0204999,-0.1213436,0.00740189999999996,-0.00361719999999999,-0.017189,-0.00429089999999999,0.00187900000000008
"Ys1...199",0.5,0,-0.2,1,-0.0161507999999999,-0.0336558,0.0138811999999999,-0.00206430000000002,-0.0244329999999999,-0.0059283,0.00255919999999998
"Ys1...200",0.5,0,-0.2,1.5,-0.0160555,-0.0291068999999999,0.0140705,-0.00197840000000005,-0.0245298,-0.00580559999999997,0.00267530000000005
"Ys1...201",0.5,0,0.2,-1.5,-0.024085,-0.1740821,-0.000715899999999992,-0.0050387999999999,-0.00820650000000001,-0.00270309999999996,0.00118050000000014
"Ys1...202",0.5,0,0.2,-1,-0.0205537,-0.1213436,0.00349880000000002,-0.00362770000000001,-0.0132185,-0.00426409999999999,0.00182789999999999
"Ys1...203",0.5,0,0.2,1,-0.0162424,-0.0336352,0.00815520000000003,-0.00210920000000003,-0.0186349,-0.00573489999999999,0.00263559999999996
"Ys1...204",0.5,0,0.2,1.5,-0.0160938,-0.0291610999999999,0.00831040000000005,-0.00192570000000003,-0.0187451000000001,-0.00578219999999996,0.00272680000000003
"Ys1...205",0.5,0,0.75,-1.5,-0.0240644,-0.1740821,-0.00414139999999996,-0.00509559999999998,-0.0048125,-0.00271999999999994,0.00113830000000004
"Ys1...206",0.5,0,0.75,-1,-0.0205455,-0.1213436,-0.00205580000000005,-0.00367260000000003,-0.00768420000000003,-0.00425339999999996,0.00181400000000009
"Ys1...207",0.5,0,0.75,1,-0.0161574,-0.0336352,0.000174499999999966,-0.00214310000000006,-0.0107689,-0.00567420000000007,0.00277709999999987
"Ys1...208",0.5,0,0.75,1.5,-0.0160162,-0.0291444000000001,0.000351400000000002,-0.00205109999999997,-0.0108866,-0.00588040000000001,0.00260369999999999
"Ys1...209",0.5,1,-0.75,-1.5,NA,-0.2859141,NA,NA,NA,NA,NA
"Ys1...210",0.5,1,-0.75,-1,NA,-0.1974583,NA,NA,NA,NA,NA
"Ys1...211",0.5,1,-0.75,1,NA,-0.0342709,NA,NA,NA,NA,NA
"Ys1...212",0.5,1,-0.75,1.5,NA,-0.0281117000000001,NA,NA,NA,NA,NA
"Ys1...213",0.5,1,-0.2,-1.5,-0.0225610000000001,-0.2860459,8.89999999997837e-06,-0.0047431,-0.00894429999999991,-0.00330410000000003,0.000888199999999895
"Ys1...214",0.5,1,-0.2,-1,-0.0188436000000001,-0.1974486,0.00505680000000008,-0.00360830000000001,-0.0150314,-0.00487480000000007,0.00149149999999987
"Ys1...215",0.5,1,-0.2,1,-0.0159693999999999,-0.0341815999999999,0.0119014999999999,-0.00178990000000001,-0.0223829,-0.00649189999999999,0.00219960000000008
"Ys1...216",0.5,1,-0.2,1.5,-0.0158459,-0.0282044,0.0121081,-0.0018085000000001,-0.0227111999999999,-0.00642720000000008,0.0023673999999998
"Ys1...217",0.5,1,0.2,-1.5,-0.0226202,-0.2860459,-0.00165159999999998,-0.00473769999999996,-0.00721430000000001,-0.00327670000000002,0.000851500000000005
"Ys1...218",0.5,1,0.2,-1,-0.0188630000000001,-0.1974486,0.00201879999999999,-0.00365190000000004,-0.0119665999999999,-0.00485500000000005,0.00144089999999986
"Ys1...219",0.5,1,0.2,1,-0.0159159,-0.0340965999999999,0.00693480000000002,-0.00178219999999996,-0.0174747000000001,-0.00641829999999999,0.0023394000000001
"Ys1...220",0.5,1,0.2,1.5,-0.0159378,-0.0282649,0.00715660000000007,-0.00174540000000001,-0.0176254,-0.00639519999999993,0.0023282
"Ys1...221",0.5,1,0.75,-1.5,-0.0225946,-0.2860459,-0.00411499999999998,-0.0047644,-0.00479639999999992,-0.00330059999999999,0.000846399999999914
"Ys1...222",0.5,1,0.75,-1,-0.0187845,-0.1974486,-0.00237360000000009,-0.00363720000000001,-0.00767549999999995,-0.00486810000000004,0.00154379999999998
"Ys1...223",0.5,1,0.75,1,-0.015934,-0.0341262,0.00014230000000004,-0.00181489999999995,-0.0107249,-0.00650859999999998,0.00225910000000007
"Ys1...224",0.5,1,0.75,1.5,-0.0159440000000001,-0.0281674999999999,0.000229600000000052,-0.00182110000000002,-0.0107765000000001,-0.00645890000000005,0.00226689999999996
"Ys1...225",0.5,1.5,-0.75,-1.5,NA,-0.3258206,NA,NA,NA,NA,NA
"Ys1...226",0.5,1.5,-0.75,-1,NA,-0.2286286,NA,NA,NA,NA,NA
"Ys1...227",0.5,1.5,-0.75,1,NA,-0.0351609000000001,NA,NA,NA,NA,NA
"Ys1...228",0.5,1.5,-0.75,1.5,NA,-0.028159,NA,NA,NA,NA,NA
"Ys1...229",0.5,1.5,-0.2,-1.5,-0.0226156,-0.3256865,-0.000823800000000041,-0.00456859999999992,-0.00794479999999997,-0.0035887,0.000611300000000092
"Ys1...230",0.5,1.5,-0.2,-1,-0.0185403,-0.2285121,0.00374999999999992,-0.0033765,-0.0137524,-0.00524829999999998,0.00137760000000009
"Ys1...231",0.5,1.5,-0.2,1,-0.0158844,-0.0351249,0.0106479,-0.00176949999999998,-0.0211278,-0.0069188,0.0017916
"Ys1...232",0.5,1.5,-0.2,1.5,-0.0159285,-0.0281627999999999,0.0109366,-0.00164310000000001,-0.0214436,-0.00690290000000005,0.00196099999999999
"Ys1...233",0.5,1.5,0.2,-1.5,-0.0226766,-0.3256865,-0.00208059999999999,-0.00462089999999993,-0.00660649999999996,-0.00359520000000002,0.000470999999999999
"Ys1...234",0.5,1.5,0.2,-1,-0.0186744,-0.2286382,0.0012413,-0.00326780000000004,-0.0111553000000001,-0.00536239999999999,0.00128380000000006
"Ys1...235",0.5,1.5,0.2,1,-0.0159923,-0.0351562,0.00625799999999999,-0.00164140000000002,-0.0166842,-0.00682300000000002,0.00196180000000001
"Ys1...236",0.5,1.5,0.2,1.5,-0.0159333,-0.0281940000000001,0.00647719999999996,-0.00159659999999995,-0.0169775999999999,-0.00685590000000003,0.00204789999999999
"Ys1...237",0.5,1.5,0.75,-1.5,-0.0224848000000001,-0.3257942,-0.00413959999999991,-0.00438769999999999,-0.00467280000000003,-0.00356329999999994,0.000861400000000012
"Ys1...238",0.5,1.5,0.75,-1,-0.0186018999999999,-0.228313,-0.00227660000000007,-0.00336800000000004,-0.00764829999999994,-0.00536490000000001,0.00119199999999997
"Ys1...239",0.5,1.5,0.75,1,-0.0159116,-0.0350887000000001,0.000144699999999998,-0.00172349999999999,-0.0106797,-0.00675609999999993,0.00205540000000004
"Ys1...240",0.5,1.5,0.75,1.5,-0.0159019,-0.0282913,0.000241999999999964,-0.00169980000000003,-0.0107824,-0.00685639999999998,0.00198419999999999
"Ys1...241",1.5,-1.5,-0.75,-1.5,NA,-0.0247263,NA,NA,NA,NA,NA
"Ys1...242",1.5,-1.5,-0.75,-1,NA,-0.0247263,NA,NA,NA,NA,NA
"Ys1...243",1.5,-1.5,-0.75,1,NA,-0.0247263,NA,NA,NA,NA,NA
"Ys1...244",1.5,-1.5,-0.75,1.5,NA,-0.0247263,NA,NA,NA,NA,NA
"Ys1...245",1.5,-1.5,-0.2,-1.5,-0.0475276,-0.0247796,0.00275420000000004,-0.00294919999999999,-0.0155508,-0.00416250000000007,0.00568489999999988
"Ys1...246",1.5,-1.5,-0.2,-1,-0.0483107,-0.0247796,0.0119629,0.00281929999999997,-0.0247594999999999,-0.0066716,0.00894429999999991
"Ys1...247",1.5,-1.5,-0.2,1,-0.0487748,-0.0247796,0.0218013,0.00896949999999996,-0.0345979,-0.00935219999999992,0.0124139
"Ys1...248",1.5,-1.5,-0.2,1.5,-0.0487817,-0.0247796,0.0221248000000001,0.00917659999999998,-0.0349214,-0.00942799999999999,0.0125451999999999
"Ys1...249",1.5,-1.5,0.2,-1.5,-0.047555,-0.0247796,9.76999999999784e-05,-0.00291280000000005,-0.0128763,-0.00416900000000009,0.00569679999999984
"Ys1...250",1.5,-1.5,0.2,-1,-0.0483389,-0.0247796,0.00772870000000003,0.00284580000000001,-0.0205073,-0.00667820000000008,0.0089461999999999
"Ys1...251",1.5,-1.5,0.2,1,-0.0488071,-0.0247796,0.0158885,0.00898919999999992,-0.0286670999999999,-0.00936059999999994,0.0124072
"Ys1...252",1.5,-1.5,0.2,1.5,-0.0488136,-0.0247796,0.016157,0.0091987,-0.0289356,-0.00943650000000007,0.0125407999999999
"Ys1...253",1.5,-1.5,0.75,-1.5,NA,-0.0246897,NA,NA,NA,NA,NA
"Ys1...254",1.5,-1.5,0.75,-1,NA,-0.0246897,NA,NA,NA,NA,NA
"Ys1...255",1.5,-1.5,0.75,1,NA,-0.0246897,NA,NA,NA,NA,NA
"Ys1...256",1.5,-1.5,0.75,1.5,NA,-0.0246897,NA,NA,NA,NA,NA
"Ys1...257",1.5,-1,-0.75,-1.5,NA,-0.0605694,NA,NA,NA,NA,NA
"Ys1...258",1.5,-1,-0.75,-1,NA,-0.0534218000000001,NA,NA,NA,NA,NA
"Ys1...259",1.5,-1,-0.75,1,NA,-0.0360463000000001,NA,NA,NA,NA,NA
"Ys1...260",1.5,-1,-0.75,1.5,NA,-0.0336494000000001,NA,NA,NA,NA,NA
"Ys1...261",1.5,-1,-0.2,-1.5,-0.0281504,-0.0606196999999999,-0.00355190000000005,-0.00830259999999994,-0.0147950999999999,-0.00533660000000002,0.00470780000000004
"Ys1...262",1.5,-1,-0.2,-1,-0.0243559999999999,-0.0535421,0.00363389999999997,-0.0038319,-0.0234175,-0.00874220000000003,0.00720949999999998
"Ys1...263",1.5,-1,-0.2,1,-0.0137117,-0.0361126000000001,0.00886799999999999,-0.000617100000000037,-0.0319202,-0.0134008,0.00903429999999994
"Ys1...264",1.5,-1,-0.2,1.5,-0.0122409,-0.0336914,0.00858720000000002,-0.000764199999999993,-0.032081,-0.0137419,0.00898770000000004
"Ys1...265",1.5,-1,0.2,-1.5,-0.0281724,-0.0606196999999999,-0.00577709999999998,-0.00829689999999994,-0.012563,-0.00534389999999996,0.00469930000000007
"Ys1...266",1.5,-1,0.2,-1,-0.0243661999999999,-0.0535421,0.000160399999999949,-0.00382630000000006,-0.0199454,-0.00874330000000001,0.00721539999999998
"Ys1...267",1.5,-1,0.2,1,-0.0137153999999999,-0.0361126000000001,0.00450200000000001,-0.00062210000000007,-0.0275647,-0.0134105,0.00903009999999993
"Ys1...268",1.5,-1,0.2,1.5,-0.0122534000000001,-0.0336914,0.00427640000000007,-0.000763799999999981,-0.0277718,-0.0137514,0.00898019999999999
"Ys1...269",1.5,-1,0.75,-1.5,NA,-0.0605889000000001,NA,NA,NA,NA,NA
"Ys1...270",1.5,-1,0.75,-1,NA,-0.0534595,NA,NA,NA,NA,NA
"Ys1...271",1.5,-1,0.75,1,NA,-0.0360834,NA,NA,NA,NA,NA
"Ys1...272",1.5,-1,0.75,1.5,NA,-0.0336348999999999,NA,NA,NA,NA,NA
"Ys1...273",1.5,0,-0.75,-1.5,NA,-0.1739539,NA,NA,NA,NA,NA
"Ys1...274",1.5,0,-0.75,-1,NA,-0.1213158,NA,NA,NA,NA,NA
"Ys1...275",1.5,0,-0.75,1,NA,-0.033705,NA,NA,NA,NA,NA
"Ys1...276",1.5,0,-0.75,1.5,NA,-0.0292039999999999,NA,NA,NA,NA,NA
"Ys1...277",1.5,0,-0.2,-1.5,-0.0168714000000001,-0.1740821,-0.00720689999999991,-0.0110296,-0.0140194,-0.00641549999999991,0.00378120000000004
"Ys1...278",1.5,0,-0.2,-1,-0.0126185,-0.1213436,-0.000661699999999987,-0.00696099999999999,-0.0224608000000001,-0.0100975999999999,0.00606390000000012
"Ys1...279",1.5,0,-0.2,1,-0.00744400000000001,-0.0336352,0.00672680000000003,-0.00241020000000003,-0.0316234,-0.0137436000000001,0.00874279999999983
"Ys1...280",1.5,0,-0.2,1.5,-0.00720909999999997,-0.0292665,0.00693140000000003,-0.00226649999999995,-0.0318116000000001,-0.0139558,0.00865790000000011
"Ys1...281",1.5,0,0.2,-1.5,-0.0168853999999999,-0.1740821,-0.0090095,-0.0110093999999999,-0.012216,-0.00642579999999993,0.00379030000000014
"Ys1...282",1.5,0,0.2,-1,-0.0126242999999999,-0.1213436,-0.0035866,-0.00695279999999998,-0.0195426000000001,-0.0101099,0.00606650000000009
"Ys1...283",1.5,0,0.2,1,-0.00742359999999997,-0.0336352,0.00248420000000005,-0.00241290000000005,-0.0273997,-0.0137469,0.00875569999999992
"Ys1...284",1.5,0,0.2,1.5,-0.0072603,-0.0292339,0.00277280000000002,-0.00221709999999997,-0.0277488,-0.0138963000000001,0.00886259999999994
"Ys1...285",1.5,0,0.75,-1.5,NA,-0.1738232,NA,NA,NA,NA,NA
"Ys1...286",1.5,0,0.75,-1,NA,-0.1211758,NA,NA,NA,NA,NA
"Ys1...287",1.5,0,0.75,1,NA,-0.0336415,NA,NA,NA,NA,NA
"Ys1...288",1.5,0,0.75,1.5,NA,-0.0292429,NA,NA,NA,NA,NA
"Ys1...289",1.5,1,-0.75,-1.5,NA,-0.2859141,NA,NA,NA,NA,NA
"Ys1...290",1.5,1,-0.75,-1,NA,-0.1972826,NA,NA,NA,NA,NA
"Ys1...291",1.5,1,-0.75,1,NA,-0.034195,NA,NA,NA,NA,NA
"Ys1...292",1.5,1,-0.75,1.5,NA,-0.0282109,NA,NA,NA,NA,NA
"Ys1...293",1.5,1,-0.2,-1.5,-0.0151074,-0.2860459,-0.00791579999999992,-0.0106463,-0.0131795,-0.00777680000000003,0.0026721999999999
"Ys1...294",1.5,1,-0.2,-1,-0.0106046,-0.1974486,-0.00214690000000006,-0.00720910000000008,-0.0214559,-0.011707,0.00468669999999993
"Ys1...295",1.5,1,-0.2,1,-0.00713790000000003,-0.0340253,0.00566129999999998,-0.0021618000000001,-0.0306379,-0.0153114000000001,0.00750339999999983
"Ys1...296",1.5,1,-0.2,1.5,-0.00708619999999993,-0.0279752,0.00596759999999996,-0.0019962,-0.0309519,-0.0153469000000001,0.00764120000000001
"Ys1...297",1.5,1,0.2,-1.5,-0.0151292000000001,-0.2860459,-0.00921669999999997,-0.0106336,-0.0118855999999999,-0.0077663,0.00270239999999988
"Ys1...298",1.5,1,0.2,-1,-0.0105978,-0.1974486,-0.00445780000000007,-0.00719710000000007,-0.0191581,-0.0117107000000001,0.00470809999999988
"Ys1...299",1.5,1,0.2,1,-0.00712369999999996,-0.0341298,0.00206209999999996,-0.00218569999999996,-0.0269573,-0.0152342,0.00747530000000007
"Ys1...300",1.5,1,0.2,1.5,-0.00703169999999997,-0.0281667,0.00226019999999993,-0.00201770000000001,-0.0272758,-0.0154337999999999,0.00756410000000007
"Ys1...301",1.5,1,0.75,-1.5,NA,-0.2861012,NA,NA,NA,NA,NA
"Ys1...302",1.5,1,0.75,-1,NA,-0.1974687,NA,NA,NA,NA,NA
"Ys1...303",1.5,1,0.75,1,NA,-0.0339798,NA,NA,NA,NA,NA
"Ys1...304",1.5,1,0.75,1.5,NA,-0.0281180999999999,NA,NA,NA,NA,NA
"Ys1...305",1.5,1.5,-0.75,-1.5,NA,-0.3257571,NA,NA,NA,NA,NA
"Ys1...306",1.5,1.5,-0.75,-1,NA,-0.2287551,NA,NA,NA,NA,NA
"Ys1...307",1.5,1.5,-0.75,1,NA,-0.0350403,NA,NA,NA,NA,NA
"Ys1...308",1.5,1.5,-0.75,1.5,NA,-0.028342,NA,NA,NA,NA,NA
"Ys1...309",1.5,1.5,-0.2,-1.5,-0.0151444000000001,-0.3257942,-0.00804229999999995,-0.0100031,-0.0126334,-0.00849159999999993,0.00218099999999999
"Ys1...310",1.5,1.5,-0.2,-1,-0.0103196999999999,-0.2286294,-0.00281819999999999,-0.00686310000000001,-0.0207159,-0.0128077,0.00386330000000001
"Ys1...311",1.5,1.5,-0.2,1,-0.00707220000000008,-0.0350594,0.00498450000000006,-0.00197620000000009,-0.0300015,-0.0162847,0.00675609999999982
"Ys1...312",1.5,1.5,-0.2,1.5,-0.00706640000000003,-0.0281837,0.00531720000000002,-0.00178899999999993,-0.0302978,-0.0163409,0.0068507000000001
"Ys1...313",1.5,1.5,0.2,-1.5,-0.0151746,-0.3257942,-0.00897599999999998,-0.00999210000000006,-0.0116503,-0.00847039999999999,0.00216379999999994
"Ys1...314",1.5,1.5,0.2,-1,-0.0102635999999999,-0.2285589,-0.00475370000000008,-0.00683329999999993,-0.0188704,-0.0127841000000001,0.00400670000000003
"Ys1...315",1.5,1.5,0.2,1,-0.00708120000000001,-0.0350709,0.00181240000000005,-0.00202230000000003,-0.0267572,-0.0162553,0.00666719999999998
"Ys1...316",1.5,1.5,0.2,1.5,-0.00713980000000003,-0.0281835,0.00208779999999997,-0.00179180000000001,-0.0270857,-0.016364,0.00684209999999996
"Ys1...317",1.5,1.5,0.75,-1.5,NA,-0.3257777,NA,NA,NA,NA,NA
"Ys1...318",1.5,1.5,0.75,-1,NA,-0.2285399,NA,NA,NA,NA,NA
"Ys1...319",1.5,1.5,0.75,1,NA,-0.0350796999999999,NA,NA,NA,NA,NA
"Ys1...320",1.5,1.5,0.75,1.5,NA,-0.0281285,NA,NA,NA,NA,NA
