"","a1","g6","rho","beta2","Z_e","p2xp3","AY_ne","AMY_ne","AZY_ne","AZMY_ne","AY_re","AMY_re","AZY_re","AZMY_re"
"62",-1.5,1,0.75,-1,NA,NA,NA,1,NA,NA,NA,1,NA,NA
"63",-1.5,1,0.75,1,NA,NA,NA,1,NA,NA,NA,1,NA,NA
"64",-1.5,1,0.75,1.5,NA,NA,NA,1,NA,NA,NA,1,NA,NA
"65",-1.5,1.5,-0.75,-1.5,-0.0288906000000013,0.487209061694647,2,1,4,3,2,1,4,3
"66",-1.5,1.5,-0.75,-1,-0.0577811999999991,1.0357844809714,2,1,3,4,2,1,4,3
"67",-1.5,1.5,-0.75,1,-0.173343599999999,3.84374973389953,2,1,3,4,2,1,3,4
"68",-1.5,1.5,-0.75,1.5,-0.202234199999998,4.69915694108684,2,1,3,4,2,1,3,4
"69",-1.5,1.5,-0.2,-1.5,-0.0287715750000004,0.486478753363594,2,1,4,3,2,1,4,3
"70",-1.5,1.5,-0.2,-1,-0.0575431499999999,1.0342214244717,2,1,3,4,2,1,4,3
"71",-1.5,1.5,-0.2,1,-0.172629449999999,3.83783128634925,2,1,3,4,2,1,3,4
"72",-1.5,1.5,-0.2,1.5,-0.201401024999997,4.69189354617993,2,1,3,4,2,1,3,4
"73",-1.5,1.5,0.2,-1.5,-0.0288175500000012,0.486365006756373,2,1,4,3,2,1,4,3
"74",-1.5,1.5,0.2,-1,-0.0576350999999997,1.03401508190969,2,1,3,4,2,1,4,3
"75",-1.5,1.5,0.2,1,-0.1729053,3.83746606649242,2,1,3,4,2,1,3,4
"76",-1.5,1.5,0.2,1.5,-0.201722849999998,4.69154148363046,2,1,3,4,2,1,3,4
"77",-1.5,1.5,0.75,-1.5,NA,NA,NA,1,NA,NA,NA,1,NA,NA
"78",-1.5,1.5,0.75,-1,NA,NA,NA,1,NA,NA,NA,1,NA,NA
"79",-1.5,1.5,0.75,1,NA,NA,NA,1,NA,NA,NA,1,NA,NA
"80",-1.5,1.5,0.75,1.5,NA,NA,NA,1,NA,NA,NA,1,NA,NA
"81",-0.5,-1.5,-0.75,-1.5,-0.0111541500000003,-0.00160013384284444,1,2,4,3,1,2,3,4
"82",-0.5,-1.5,-0.75,-1,-0.0223083000000006,-0.00638250139105763,1,3,4,2,1,2,3,4
"83",-0.5,-1.5,-0.75,1,-0.0669248999999996,-0.057334308637598,1,3,4,2,1,2,3,4
