"","a1","g6","rho","beta2","AY","AMY","AZY_ne","AZY_re","AZMY_ne","AZMY_re","Z_e"
"Ys1...55",-1.5,1,-0.2,1,-4.65231397860591,-4.17341285,0.449419485745812,1.16831758574581,3.0840876,2.2501032,-0.1150863
"Ys1...56",-1.5,1,-0.2,1.5,-4.92140267860591,-4.17341285,0.377092385745812,1.21580683574581,3.5981022,2.6251204,-0.13426735
"Ys1...57",-1.5,1,0.2,-1.5,-3.30699595624101,-4.17341285,0.853896008110708,0.930745958110709,0.471075625,0.375013975000001,-0.0192116999999978
"Ys1...58",-1.5,1,0.2,-1,-3.57604795624101,-4.17341285,0.824553758110708,0.978253658110709,0.94215125,0.75002795,-0.0384234000000001
"Ys1...59",-1.5,1,0.2,1,-4.65225595624101,-4.17341285,0.707184758110709,1.16828445811071,2.82645375,2.25008385,-0.115270200000001
"Ys1...60",-1.5,1,0.2,1.5,-4.92130795624101,-4.17341285,0.677842508110709,1.21579215811071,3.297529375,2.625097825,-0.134481900000001
"Ys1...61",-1.5,1,0.75,-1.5,NA,-4.17341285,NA,NA,NA,NA,NA
"Ys1...62",-1.5,1,0.75,-1,NA,-4.17341285,NA,NA,NA,NA,NA
"Ys1...63",-1.5,1,0.75,1,NA,-4.17341285,NA,NA,NA,NA,NA
"Ys1...64",-1.5,1,0.75,1.5,NA,-4.17341285,NA,NA,NA,NA,NA
"Ys1...65",-1.5,1.5,-0.75,-1.5,-3.30590865720875,-4.951461225,0.864130510714455,1.13238886071445,0.72739785,0.4302489,-0.0288906000000013
"Ys1...66",-1.5,1.5,-0.75,-1,-3.57471105720875,-4.951461225,0.667187110714455,1.20370381071445,1.4547957,0.8604978,-0.0577811999999991
"Ys1...67",-1.5,1.5,-0.75,1,-4.64992065720875,-4.951461225,-0.120586489285545,1.48896361071445,4.3643871,2.5814934,-0.173343599999999
"Ys1...68",-1.5,1.5,-0.75,1.5,-4.91872305720875,-4.951461225,-0.317529889285545,1.56027856071445,5.09178495,3.0117423,-0.202234199999998
"Ys1...69",-1.5,1.5,-0.2,-1.5,-3.30687047860591,-4.951461225,0.951569978618718,1.13129450361872,0.63851565,0.43001955,-0.0287715750000004
"Ys1...70",-1.5,1.5,-0.2,-1,-3.57595917860591,-4.951461225,0.843079328618718,1.20252837861872,1.2770313,0.8600391,-0.0575431499999999
"Ys1...71",-1.5,1.5,-0.2,1,-4.65231397860591,-4.951461225,0.409116728618717,1.48746387861872,3.8310939,2.5801173,-0.172629449999999
"Ys1...72",-1.5,1.5,-0.2,1.5,-4.92140267860591,-4.951461225,0.300626078618718,1.55869775361872,4.46960955,3.01013685,-0.201401024999997
"Ys1...73",-1.5,1.5,0.2,-1.5,-3.30699595624101,-4.951461225,1.01580398716606,1.13107891216606,0.574093425,0.430000949999999,-0.0288175500000012
"Ys1...74",-1.5,1.5,0.2,-1,-3.57604795624101,-4.951461225,0.971790612166063,1.20234046216606,1.14818685,0.860001899999999,-0.0576350999999997
"Ys1...75",-1.5,1.5,0.2,1,-4.65225595624101,-4.951461225,0.795737112166064,1.48738666216606,3.44456055,2.5800057,-0.1729053
"Ys1...76",-1.5,1.5,0.2,1.5,-4.92130795624101,-4.951461225,0.751723737166063,1.55864821216606,4.018653975,3.01000665,-0.201722849999998
"Ys1...77",-1.5,1.5,0.75,-1.5,NA,-4.951461225,NA,NA,NA,NA,NA
"Ys1...78",-1.5,1.5,0.75,-1,NA,-4.951461225,NA,NA,NA,NA,NA
"Ys1...79",-1.5,1.5,0.75,1,NA,-4.951461225,NA,NA,NA,NA,NA
"Ys1...80",-1.5,1.5,0.75,1.5,NA,-4.951461225,NA,NA,NA,NA,NA
"Ys1...81",-0.5,-1.5,-0.75,-1.5,-3.99972982589599,-0.283170975,0.2776951673164,-0.0461137326836005,-0.277955025,0.0346997249999998,-0.0111541500000003
"Ys1...82",-0.5,-1.5,-0.75,-1,-4.49982702589599,-0.283170975,0.5556501923164,-0.0919676076836007,-0.55591005,0.0693994499999997,-0.0223083000000006
"Ys1...83",-0.5,-1.5,-0.75,1,-6.50021582589599,-0.283170975,1.6674702923164,-0.2753831076836,-1.66773015,0.20819835,-0.0669248999999996
"Ys1...84",-0.5,-1.5,-0.75,1.5,-7.00031302589599,-0.283170975,1.9454253173164,-0.321236982683601,-1.945685175,0.242898075,-0.0780790499999999
"Ys1...85",-0.5,-1.5,-0.2,-1.5,-3.99933357264643,-0.283170975,0.177936837442053,-0.0459906625579474,-0.177876675,0.0348399749999997,-0.0112108500000003
"Ys1...86",-0.5,-1.5,-0.2,-1,-4.49922757264642,-0.283170975,0.355813512442053,-0.0920414875579474,-0.35575335,0.0696799499999998,-0.0224217000000002
"Ys1...87",-0.5,-1.5,-0.2,1,-6.49880357264643,-0.283170975,1.06732021244205,-0.276244787557948,-1.06726005,0.20903985,-0.0672651000000002
"Ys1...88",-0.5,-1.5,-0.2,1.5,-6.99869757264643,-0.283170975,1.24519688744205,-0.322295612557947,-1.245136725,0.243879825,-0.0784759500000001
"Ys1...89",-0.5,-1.5,0.2,-1.5,-3.99973683907388,-0.283170975,0.105005362083229,-0.0459844879167708,-0.1052943,0.03455415,-0.0111414000000001
"Ys1...90",-0.5,-1.5,0.2,-1,-4.49984283907388,-0.283170975,0.210299662083229,-0.0916800379167704,-0.2105886,0.0691082999999999,-0.0222827999999997
"Ys1...91",-0.5,-1.5,0.2,1,-6.50026683907388,-0.283170975,0.631476862083229,-0.27446223791677,-0.6317658,0.2073249,-0.0668483999999996
"Ys1...92",-0.5,-1.5,0.2,1.5,-7.00037283907388,-0.283170975,0.73677116208323,-0.320157787916771,-0.7370601,0.24187905,-0.0779897999999997
"Ys1...93",-0.5,-1.5,0.75,-1.5,-3.99934058582431,-0.283170975,0.0052470322088829,-0.0458614177911176,-0.00521595000000019,0.0346943999999998,-0.0111981000000005
"Ys1...94",-0.5,-1.5,0.75,-1,-4.49924338582431,-0.283170975,0.0104629822088826,-0.0917539177911175,-0.0104318999999999,0.0693888,-0.0223962000000002
"Ys1...95",-0.5,-1.5,0.75,1,-6.49885458582431,-0.283170975,0.031326782208883,-0.275323917791117,-0.0312957000000003,0.2081664,-0.0671885999999997
"Ys1...96",-0.5,-1.5,0.75,1.5,-6.99875738582431,-0.283170975,0.0365427322088827,-0.321216417791117,-0.03651165,0.2428608,-0.0783866999999998
"Ys1...97",-0.5,-1,-0.75,-1.5,-3.99972982589599,-1.06121935,0.246300861544266,0.0304282615442664,-0.154717975,0.0537185250000003,-0.00743609999999961
"Ys1...98",-0.5,-1,-0.75,-1,-4.49982702589599,-1.06121935,0.431604211544266,-0.000140988455733737,-0.30943595,0.10743705,-0.0148722000000001
"Ys1...99",-0.5,-1,-0.75,1,-6.50021582589599,-1.06121935,1.17281761154427,-0.122417988455734,-0.92830785,0.32231115,-0.0446165999999995
"Ys1...100",-0.5,-1,-0.75,1.5,-7.00031302589599,-1.06121935,1.35812096154427,-0.152987238455734,-1.083025825,0.376029675,-0.0520527
"Ys1...101",-0.5,-1,-0.2,-1.5,-3.99933357264643,-1.06121935,0.179896908294702,0.0306119082947021,-0.087948275,0.0538628249999999,-0.00747389999999948
"Ys1...102",-0.5,-1,-0.2,-1,-4.49922757264643,-1.06121935,0.298481358294702,-8.86417052985422e-05,-0.17589655,0.10772565,-0.0149478000000003
"Ys1...103",-0.5,-1,-0.2,1,-6.49880357264643,-1.06121935,0.772819158294701,-0.122890841705298,-0.52768965,0.32317695,-0.0448433999999995
"Ys1...104",-0.5,-1,-0.2,1.5,-6.99869757264642,-1.06121935,0.891403608294701,-0.153591391705298,-0.615637925,0.377039775,-0.0523172999999995
"Ys1...105",-0.5,-1,0.2,-1.5,-3.99973683907388,-1.06121935,0.131169924722152,0.0305100247221528,-0.039613025,0.053619275,-0.00742759999999976
"Ys1...106",-0.5,-1,0.2,-1,-4.49984283907388,-1.06121935,0.201366124722153,4.6324722152935e-05,-0.0792260500000004,0.10723855,-0.0148552
"Ys1...107",-0.5,-1,0.2,1,-6.50026683907388,-1.06121935,0.482150924722153,-0.121808475277847,-0.237678150000001,0.32171565,-0.0445656000000003
"Ys1...108",-0.5,-1,0.2,1.5,-7.00037283907388,-1.06121935,0.552347124722153,-0.152272175277846,-0.277291175,0.375334925,-0.0519931999999992
"Ys1...109",-0.5,-1,0.75,-1.5,-3.99934058582431,-1.06121935,0.0647659714725881,0.0306936714725885,0.0271566750000001,0.0537635750000001,-0.00746539999999962
"Ys1...110",-0.5,-1,0.75,-1,-4.49924338582431,-1.06121935,0.0682432714725887,9.86714725881299e-05,0.0543133499999997,0.10752715,-0.0149308000000006
"Ys1...111",-0.5,-1,0.75,1,-6.49885458582431,-1.06121935,0.0821524714725888,-0.122281328527412,0.16294005,0.322581449999999,-0.0447924000000004
"Ys1...112",-0.5,-1,0.75,1.5,-6.99875738582431,-1.06121935,0.085629771472588,-0.152876328527412,0.190096725,0.376345025,-0.0522577999999996
"Ys1...113",-0.5,0,-0.75,-1.5,-3.99972982589599,-2.6173161,0.18351225,0.183512250000001,0.0917561249999999,0.0917561249999999,8.88178419700125e-16
"Ys1...114",-0.5,0,-0.75,-1,-4.49982702589599,-2.6173161,0.18351225,0.183512250000001,0.18351225,0.18351225,8.88178419700125e-16
"Ys1...115",-0.5,0,-0.75,1,-6.50021582589599,-2.6173161,0.18351225,0.183512250000001,0.55053675,0.55053675,8.88178419700125e-16
"Ys1...116",-0.5,0,-0.75,1.5,-7.00031302589599,-2.6173161,0.18351225,0.18351225,0.642292875,0.642292874999999,-8.88178419700125e-16
"Ys1...117",-0.5,0,-0.2,-1.5,-3.99933357264643,-2.6173161,0.18381705,0.18381705,0.091908525,0.091908525,0
"Ys1...118",-0.5,0,-0.2,-1,-4.49922757264643,-2.6173161,0.18381705,0.18381705,0.18381705,0.18381705,0
