"","a1","g6","rho","beta2","AY","AMY","AZY_ne","AZY_re","AZMY_ne","AZMY_re","Z_e"
"Ys1...189",0.5,-1,0.75,-1.5,-0.0454348999999999,0.0122407,-0.00549580000000005,-0.0123848000000001,-0.0273114999999999,-0.0144837999999999,0.00593869999999996
"Ys1...190",0.5,-1,0.75,-1,-0.0693555,0.0427193,0.0167411000000001,-0.00450050000000002,-0.0495406,-0.0227290999999999,0.00556990000000002
"Ys1...191",0.5,-1,0.75,1,-0.1572137,0.0624889,0.0765699999999999,0.0200311,-0.0945731,-0.0422547,-0.00422049999999996
"Ys1...192",0.5,-1,0.75,1.5,-0.1706649,0.0520558,0.0844665,0.0251493,-0.10036,-0.0455167,-0.00447390000000003
"Ys1...193",0.5,0,-0.75,-1.5,-0.0228124,-0.1161247,0.0126293,-0.024122,-0.0608761999999999,-0.0164944,0.00763049999999998
"Ys1...194",0.5,0,-0.75,-1,-0.0218472,-0.0442413,0.0357791,-0.0191327,-0.0961972999999999,-0.0284428,0.0128427
"Ys1...195",0.5,0,-0.75,1,-0.0170209,0.0140201,0.0554396,-0.0148969999999999,-0.1500028,-0.0688924000000001,0.0107737999999999
"Ys1...196",0.5,0,-0.75,1.5,-0.0156921000000001,0.0110507000000001,0.0544372000000001,-0.0144713,-0.1543319,-0.076638,0.00878540000000005
"Ys1...197",0.5,0,-0.2,-1.5,-0.0228699,-0.1160544,-0.000754000000000032,-0.0242009,-0.0474083,-0.0165122999999999,0.0074491000000001
"Ys1...198",0.5,0,-0.2,-1,-0.0216933,-0.0443732,0.0164272000000001,-0.0190627,-0.0770045,-0.0282797,0.0132348999999999
"Ys1...199",0.5,0,-0.2,1,-0.0170091999999999,0.0143865,0.0307086,-0.0150146,-0.1252424,-0.0687784,0.0107408
"Ys1...200",0.5,0,-0.2,1.5,-0.0155108,0.0108658,0.0297217,-0.0145322,-0.1296501,-0.0766781999999999,0.00871800000000011
"Ys1...201",0.5,0,0.2,-1.5,-0.0228586,-0.1163566,-0.0105892000000001,-0.0240608999999999,-0.0375384999999999,-0.0164223999999999,0.00764440000000011
"Ys1...202",0.5,0,0.2,-1,-0.0219123,-0.0443574,0.00186829999999993,-0.0190619999999999,-0.0621794999999999,-0.0282941,0.0129551000000001
"Ys1...203",0.5,0,0.2,1,-0.0170975,0.0141852,0.0130453,-0.0148771,-0.1074463,-0.0687298,0.0107941
"Ys1...204",0.5,0,0.2,1.5,-0.015611,0.0111462,0.0128151000000001,-0.0146282,-0.1127908,-0.0766319999999999,0.0087155000000001
"Ys1...205",0.5,0,0.75,-1.5,-0.0228559,-0.1162348,-0.0236492,-0.0241319,-0.0244966999999999,-0.0165295,0.00748450000000001
"Ys1...206",0.5,0,0.75,-1,-0.0219115000000001,-0.0443288000000001,-0.017756,-0.0191555,-0.0426048999999999,-0.028245,0.0129604
"Ys1...207",0.5,0,0.75,1,-0.0169606,0.0141835,-0.00951499999999994,-0.0150063,-0.0849887,-0.0688206,0.0106767999999999
"Ys1...208",0.5,0,0.75,1.5,-0.0157104,0.011007,-0.00859770000000004,-0.0145810000000001,-0.0911356999999999,-0.0766719,0.00848049999999989
"Ys1...209",0.5,1,-0.75,-1.5,-0.0242766999999999,-0.2843429,-0.0266041,-0.0422543000000001,-0.0276575,-0.0152069,-0.00319960000000008
"Ys1...210",0.5,1,-0.75,-1,-0.0233531,-0.194668,-0.015069,-0.0381138,-0.0426987,-0.0282148999999999,-0.00856099999999993
"Ys1...211",0.5,1,-0.75,1,-0.0224921,-0.00738230000000006,-0.0175345,-0.0283805,-0.054472,-0.0746429,-0.0310169
"Ys1...212",0.5,1,-0.75,1.5,-0.0217853,-0.00170880000000007,-0.019872,-0.0268582000000001,-0.056001,-0.0823145,-0.0332997
"Ys1...213",0.5,1,-0.2,-1.5,-0.0243679,-0.2845642,-0.0325075,-0.0420497,-0.0216065999999999,-0.0153553,-0.00329089999999999
"Ys1...214",0.5,1,-0.2,-1,-0.0234434,-0.1948256,-0.0253728,-0.0380254999999999,-0.0323217,-0.0279865,-0.00831749999999998
"Ys1...215",0.5,1,-0.2,1,-0.0224757,-0.00732869999999997,-0.0286693,-0.0283717,-0.0433187,-0.0745033000000001,-0.030887
"Ys1...216",0.5,1,-0.2,1.5,-0.0217567000000001,-0.00169600000000003,-0.0299575,-0.0267925,-0.045827,-0.0822812000000001,-0.0332892000000001
"Ys1...217",0.5,1,0.2,-1.5,-0.0245102,-0.284802,-0.0356286,-0.0421395,-0.0183047,-0.0153457,-0.00355190000000005
"Ys1...218",0.5,1,0.2,-1,-0.0233356,-0.1949268,-0.0301938,-0.0380904000000001,-0.0275232999999999,-0.0280815,-0.0084548000000001
"Ys1...219",0.5,1,0.2,1,-0.022524,-0.00746059999999993,-0.0305001,-0.0284663999999999,-0.0415183,-0.0745234,-0.0309713999999999
"Ys1...220",0.5,1,0.2,1.5,-0.0217972,-0.00161880000000003,-0.031031,-0.026884,-0.0448687,-0.0822337999999999,-0.0332180999999999
"Ys1...221",0.5,1,0.75,-1.5,-0.0243494000000001,-0.2848173,-0.0392290999999999,-0.0423242,-0.0147963000000001,-0.0155714,-0.00387020000000005
"Ys1...222",0.5,1,0.75,-1,-0.0234302,-0.1950278,-0.0338505,-0.038103,-0.0237809,-0.0281803,-0.00865190000000005
"Ys1...223",0.5,1,0.75,1,-0.0225013000000001,-0.00723929999999995,-0.0234181999999999,-0.0283944,-0.0487233,-0.0743923999999999,-0.0306453
"Ys1...224",0.5,1,0.75,1.5,-0.0216422000000001,-0.0017395,-0.0214401999999999,-0.0268333000000001,-0.0544862,-0.0822556,-0.0331625000000001
"Ys1...225",0.5,1.5,-0.75,-1.5,-0.0257263000000001,-0.3335627,-0.051144,-0.0519772000000001,-0.00546659999999999,-0.0138128,-0.00917940000000006
"Ys1...226",0.5,1.5,-0.75,-1,-0.0238322,-0.2510562,-0.0513423,-0.0496813,-0.00291050000000004,-0.0257179999999999,-0.0211465
"Ys1...227",0.5,1.5,-0.75,1,-0.0199078,-0.0292802999999999,-0.0772247,-0.042282,0.0265885,-0.0685928,-0.0602386
"Ys1...228",0.5,1.5,-0.75,1.5,-0.0186286,-0.019355,-0.0825380999999999,-0.0410748999999999,0.0307389,-0.0755239,-0.0647996
"Ys1...229",0.5,1.5,-0.2,-1.5,-0.0258433,-0.3336424,-0.0515525,-0.0518639000000001,-0.00511850000000003,-0.013814,-0.00900690000000004
"Ys1...230",0.5,1.5,-0.2,-1,-0.0238844,-0.2510305,-0.0535093,-0.0498049,-0.000682699999999925,-0.0256373,-0.0212502000000001
"Ys1...231",0.5,1.5,-0.2,1,-0.019946,-0.029214,-0.0770107,-0.0423105,0.0263508,-0.0685914,-0.060242
"Ys1...232",0.5,1.5,-0.2,1.5,-0.0187339000000001,-0.0192772999999999,-0.0813798,-0.0410084000000001,0.0296328,-0.0754454,-0.0647068000000001
"Ys1...233",0.5,1.5,0.2,-1.5,-0.0258305000000001,-0.3334845,-0.0507114999999999,-0.0519478,-0.00591890000000006,-0.0138294999999999,-0.00914689999999996
"Ys1...234",0.5,1.5,0.2,-1,-0.0238828,-0.2516688,-0.051388,-0.0498202,-0.0026526,-0.0257612,-0.0215408
"Ys1...235",0.5,1.5,0.2,1,-0.0198893,-0.0292591,-0.0664952,-0.0424084,0.0157674,-0.0685640999999999,-0.0602446999999999
"Ys1...236",0.5,1.5,0.2,1.5,-0.0188054,-0.0196302,-0.0691286999999999,-0.0409849999999999,0.0174839,-0.0754316,-0.0647718
"Ys1...237",0.5,1.5,0.75,-1.5,-0.0258828,-0.3335227,-0.0477448,-0.0519764,-0.00880579999999997,-0.0137378,-0.00916360000000005
"Ys1...238",0.5,1.5,0.75,-1,-0.0238388,-0.2513457,-0.044025,-0.0497890999999999,-0.0101636000000001,-0.0255067,-0.0211071999999999
"Ys1...239",0.5,1.5,0.75,1,-0.0198828,-0.0294467,-0.0356908,-0.04221,-0.0148817999999999,-0.0685201,-0.0601575
"Ys1...240",0.5,1.5,0.75,1.5,-0.0187089,-0.0192686,-0.0343174000000001,-0.0410132,-0.0174493999999999,-0.0753649000000001,-0.0646113
"Ys1...241",1.5,-1.5,-0.75,-1.5,-0.3297825,0.0696715,0.2811701,0.1940349,-0.0981205000000001,-0.0125892,-0.00160389999999988
"Ys1...242",1.5,-1.5,-0.75,-1,-0.5009558,0.1242012,0.448407,0.3296235,-0.1550207,0.000385599999999986,0.0366228
"Ys1...243",1.5,-1.5,-0.75,1,-0.7097098,0.1262891,0.5945991,0.4856421,-0.245116,0.0151181,0.1512771
"Ys1...244",1.5,-1.5,-0.75,1.5,-0.7273966,0.0967731000000001,0.5988005,0.4942943,-0.2528698,0.0123101,0.1606737
"Ys1...245",1.5,-1.5,-0.2,-1.5,-0.3299038,0.0696671000000001,0.2608598,0.1941367,-0.0774981,-0.0126794,-0.00190440000000003
"Ys1...246",1.5,-1.5,-0.2,-1,-0.500867,0.1241396,0.4120228,0.3293709,-0.1186302,0.00033240000000001,0.0363107
"Ys1...247",1.5,-1.5,-0.2,1,-0.7096626,0.1264152,0.5391462,0.4853719,-0.1898226,0.0149522999999999,0.1510006
"Ys1...248",1.5,-1.5,-0.2,1.5,-0.7272971,0.097002,0.5451645,0.4944549,-0.1994376,0.0123098,0.1610378
"Ys1...249",1.5,-1.5,0.2,-1.5,-0.3296048,0.0697459,0.2435472,0.1938945,-0.0605016,-0.0128474,-0.0019984999999999
"Ys1...250",1.5,-1.5,0.2,-1,-0.5003918,0.1243126,0.3848861,0.3291278,-0.0920366,0.000446000000000057,0.0367243
"Ys1...251",1.5,-1.5,0.2,1,-0.7093869,0.1265243,0.509232,0.4851257,-0.1601939,0.0151975,0.1512851
"Ys1...252",1.5,-1.5,0.2,1.5,-0.7270429,0.0970786,0.5160381,0.4940406,-0.1707173,0.0125279,0.1612477
"Ys1...253",1.5,-1.5,0.75,-1.5,-0.3296877,0.0696804,0.2189299,0.193808,-0.0358425,-0.0125685999999999,-0.00184799999999996
"Ys1...254",1.5,-1.5,0.75,-1,-0.5004645,0.1243191,0.3500165,0.3292399,-0.0570484999999999,0.000518999999999936,0.0367908999999998
"Ys1...255",1.5,-1.5,0.75,1,-0.7095898,0.1264942,0.4780626,0.4854062,-0.1288128,0.0153128,0.1514692
"Ys1...256",1.5,-1.5,0.75,1.5,-0.7270423,0.0969092,0.486348,0.4943093,-0.1409253,0.0124615,0.1613481
"Ys1...257",1.5,-1,-0.75,-1.5,-0.0920978,0.0123323000000001,0.0723625,0.0238680999999999,-0.0833632000000001,-0.0342681,0.00060070000000001
"Ys1...258",1.5,-1,-0.75,-1,-0.2036789,0.0425548,0.194832,0.0995292,-0.126144,-0.0443587,-0.0135175
"Ys1...259",1.5,-1,-0.75,1,-0.4574825,0.0621421,0.4488123,0.3212482,-0.2283183,-0.0588036,0.0419505999999999
"Ys1...260",1.5,-1,-0.75,1.5,-0.4857352,0.052029,0.4748478,0.3485809,-0.2428744,-0.0625646,0.0540429
"Ys1...261",1.5,-1,-0.2,-1.5,-0.0921540000000001,0.0120341,0.0635502,0.0239368999999999,-0.0743464,-0.0343803,0.000352799999999931
"Ys1...262",1.5,-1,-0.2,-1,-0.2038173,0.0425350999999999,0.1846964,0.0997909,-0.1157433,-0.0442486000000001,-0.0134108000000001
"Ys1...263",1.5,-1,-0.2,1,-0.4575045,0.0622857,0.417807,0.3214183,-0.1973138,-0.0587422000000001,0.0421828999999999
"Ys1...264",1.5,-1,-0.2,1.5,-0.485785,0.051894,0.4398581,0.3490923,-0.207707,-0.0625287,0.0544125
"Ys1...265",1.5,-1,0.2,-1.5,-0.0920749,0.0123519000000001,0.0554014,0.0238604,-0.0663754000000001,-0.0342949,0.000539500000000026
"Ys1...266",1.5,-1,0.2,-1,-0.203432,0.0424669000000001,0.1730257,0.099809,-0.1043562,-0.0442199999999999,-0.0130804999999998
"Ys1...267",1.5,-1,0.2,1,-0.4572578,0.0622790999999999,0.3949468,0.3212595,-0.1747046,-0.0585827,0.0424345999999999
"Ys1...268",1.5,-1,0.2,1.5,-0.4855007,0.0519788999999999,0.4159271,0.3487338,-0.1841413,-0.0623828,0.0545652
"Ys1...269",1.5,-1,0.75,-1.5,-0.0920945,0.0122407,0.0426021,0.0237908,-0.0535007999999999,-0.0343633999999999,0.000326099999999996
"Ys1...270",1.5,-1,0.75,-1,-0.2035671,0.0425538999999999,0.1543682,0.0996782000000001,-0.0856264,-0.0442714,-0.013335
"Ys1...271",1.5,-1,0.75,1,-0.4573529,0.062268,0.3690391,0.3214162,-0.1487096,-0.0586863,0.0424004
"Ys1...272",1.5,-1,0.75,1.5,-0.48564,0.0520552000000001,0.390355,0.3487354,-0.1585918,-0.0624513,0.0545209000000001
"Ys1...273",1.5,0,-0.75,-1.5,-0.00683750000000005,-0.1164559,-0.0106959,-0.0292471999999999,-0.0792071,-0.0406911999999999,0.0199646000000001
"Ys1...274",1.5,0,-0.75,-1,-0.00527500000000003,-0.0442708000000001,0.00374300000000005,-0.0143424,-0.112355,-0.0596228,0.0346468
"Ys1...275",1.5,0,-0.75,1,-0.00318400000000008,0.0141215,0.00860050000000001,-0.00568400000000002,-0.1741384,-0.1201031,0.0397508
"Ys1...276",1.5,0,-0.75,1.5,-0.00292229999999993,0.0111158,0.00881369999999992,-0.00549070000000007,-0.1843307,-0.1332951,0.0367312
"Ys1...277",1.5,0,-0.2,-1.5,-0.00685669999999994,-0.1163418,-0.0198799000000001,-0.0291697000000001,-0.0700267999999999,-0.0406742,0.0200627999999999
"Ys1...278",1.5,0,-0.2,-1,-0.00524610000000003,-0.044407,-0.00400479999999992,-0.0143466999999999,-0.1045236,-0.0595294,0.0346523000000001
"Ys1...279",1.5,0,-0.2,1,-0.00314950000000003,0.0142928,0.00428220000000001,-0.00571889999999997,-0.1699873,-0.1201036,0.0398826000000001
"Ys1...280",1.5,0,-0.2,1.5,-0.00290480000000004,0.010865,0.00447580000000003,-0.00557249999999998,-0.1798927,-0.1331036,0.0367408
"Ys1...281",1.5,0,0.2,-1.5,-0.00687009999999999,-0.1162382,-0.0270463999999999,-0.0291821999999999,-0.0629150000000001,-0.0405171,0.0202621000000001
"Ys1...282",1.5,0,0.2,-1,-0.00528240000000002,-0.0445572,-0.0114369,-0.0143491,-0.0970935000000001,-0.0596509999999999,0.0345303000000001
"Ys1...283",1.5,0,0.2,1,-0.00319349999999996,0.0141106,-0.000797700000000012,-0.00574069999999993,-0.1647283,-0.1201092,0.0396761
"Ys1...284",1.5,0,0.2,1.5,-0.00290730000000006,0.0110554,-0.000319599999999975,-0.00551089999999999,-0.1752233,-0.133245,0.0367869999999999
"Ys1...285",1.5,0,0.75,-1.5,-0.00682459999999996,-0.1163431,-0.0372365,-0.0290743,-0.0525844,-0.0406441000000001,0.0201024999999999
"Ys1...286",1.5,0,0.75,-1,-0.0052548,-0.0443717,-0.0232451,-0.0143707000000001,-0.0853120000000001,-0.0596205,0.0345659
"Ys1...287",1.5,0,0.75,1,-0.00318009999999991,0.0142264,-0.00951640000000009,-0.00570590000000004,-0.1560944,-0.1201018,0.0398031
"Ys1...288",1.5,0,0.75,1.5,-0.00285560000000007,0.0111969000000001,-0.00856840000000003,-0.00553689999999996,-0.1671045,-0.1332522,0.0368838000000001
"Ys1...289",1.5,1,-0.75,-1.5,-0.0063706,-0.2842883,-0.051264,-0.0625171999999999,-0.0483574,-0.0365387,0.000565499999999997
"Ys1...290",1.5,1,-0.75,-1,-0.00480539999999996,-0.1947472,-0.0355462,-0.0499567000000001,-0.0690289000000001,-0.0578472,-0.00322880000000003
"Ys1...291",1.5,1,-0.75,1,-0.00334699999999999,-0.00732390000000005,-0.0241353000000001,-0.0344557999999999,-0.1066919,-0.1322516,-0.0358801999999999
"Ys1...292",1.5,1,-0.75,1.5,-0.00318030000000002,-0.00171219999999994,-0.0237193,-0.0329422,-0.114764,-0.1458087,-0.0402676000000001
"Ys1...293",1.5,1,-0.2,-1.5,-0.00635419999999998,-0.2845049,-0.0566892,-0.0624726,-0.0429141,-0.0366624999999999,0.00046820000000003
"Ys1...294",1.5,1,-0.2,-1,-0.00477210000000006,-0.1945865,-0.0429651,-0.0497337999999999,-0.0618222,-0.0576705,-0.00261699999999987
"Ys1...295",1.5,1,-0.2,1,-0.0033552,-0.00729970000000002,-0.029351,-0.0345179,-0.1014443,-0.1320514,-0.0357740000000001
"Ys1...296",1.5,1,-0.2,1.5,-0.00320039999999999,-0.00168370000000007,-0.0284763,-0.0329372999999999,-0.1099622,-0.145793,-0.0402918
"Ys1...297",1.5,1,0.2,-1.5,-0.00642370000000003,-0.2846582,-0.0598352,-0.0625408000000001,-0.039624,-0.0364289999999999,0.000489399999999973
"Ys1...298",1.5,1,0.2,-1,-0.00473559999999995,-0.1948766,-0.0475907,-0.0499908,-0.0571053,-0.0576177000000001,-0.0029125000000001
"Ys1...299",1.5,1,0.2,1,-0.00335280000000004,-0.00716119999999998,-0.0331087,-0.0344937000000001,-0.0979385,-0.1322414,-0.0356879000000001
"Ys1...300",1.5,1,0.2,1.5,-0.00316799999999995,-0.00166809999999995,-0.0319046000000001,-0.0329515,-0.1066071,-0.145824,-0.0402638000000001
"Ys1...301",1.5,1,0.75,-1.5,-0.00634159999999995,-0.2844682,-0.0636313000000001,-0.0624368000000001,-0.0359866,-0.0365582999999999,0.000622800000000034
"Ys1...302",1.5,1,0.75,-1,-0.00470779999999993,-0.194867,-0.0523290000000001,-0.0499546999999999,-0.0523709999999999,-0.0576368,-0.00289149999999994
"Ys1...303",1.5,1,0.75,1,-0.00331140000000008,-0.00731859999999995,-0.0352114,-0.0345109,-0.0956351,-0.1322486,-0.0359130000000001
"Ys1...304",1.5,1,0.75,1.5,-0.00315390000000004,-0.00160889999999991,-0.0331589,-0.0329627,-0.1053165,-0.1457417,-0.040229
"Ys1...305",1.5,1.5,-0.75,-1.5,-0.00670040000000005,-0.3335676,-0.0790389,-0.0836624,-0.0253,-0.0316748,-0.0109983
"Ys1...306",1.5,1.5,-0.75,-1,-0.00480130000000001,-0.2512573,-0.0704359,-0.0767795,-0.0296004000000001,-0.0504249999999999,-0.0271681999999999
"Ys1...307",1.5,1.5,-0.75,1,-0.003224,-0.0294542,-0.0669725999999999,-0.068725,-0.0302226000000001,-0.1192498,-0.0907796
"Ys1...308",1.5,1.5,-0.75,1.5,-0.00300610000000001,-0.0195583,-0.0672391999999999,-0.0678681999999999,-0.0325752,-0.1316082,-0.099662
"Ys1...309",1.5,1.5,-0.2,-1.5,-0.00669310000000001,-0.3335533,-0.0807064999999999,-0.0837294,-0.0236084000000001,-0.0318813999999999,-0.0112958999999999
"Ys1...310",1.5,1.5,-0.2,-1,-0.00480710000000006,-0.2511171,-0.0735808999999999,-0.076756,-0.0265324,-0.0503729000000001,-0.0270156000000001
"Ys1...311",1.5,1.5,-0.2,1,-0.0031757,-0.0293641,-0.0687928,-0.0685489,-0.0283977000000001,-0.1192129,-0.0905713
"Ys1...312",1.5,1.5,-0.2,1.5,-0.00299439999999995,-0.0193181,-0.068786,-0.06779,-0.031251,-0.1315737,-0.0993266999999999
"Ys1...313",1.5,1.5,0.2,-1.5,-0.00668020000000003,-0.3337787,-0.0809767,-0.0836034,-0.0233603,-0.0318164999999999,-0.0110828999999999
"Ys1...314",1.5,1.5,0.2,-1,-0.00481419999999999,-0.251431,-0.0740763,-0.0768241999999999,-0.0259919000000001,-0.0501675,-0.0269234999999999
"Ys1...315",1.5,1.5,0.2,1,-0.00318240000000003,-0.0294964000000001,-0.0680837999999999,-0.0686612,-0.0290572,-0.1191224,-0.0906426000000001
"Ys1...316",1.5,1.5,0.2,1.5,-0.0029806,-0.0191615000000001,-0.0676526,-0.0678327,-0.0323426,-0.1314875,-0.0993250000000001
"Ys1...317",1.5,1.5,0.75,-1.5,-0.00666029999999995,-0.3338384,-0.080249,-0.0836671,-0.0240427000000001,-0.0319198000000001,-0.0112951999999999
"Ys1...318",1.5,1.5,0.75,-1,-0.00474330000000001,-0.2510631,-0.0727084,-0.0768564,-0.0273984,-0.0502324999999999,-0.0269820999999999
"Ys1...319",1.5,1.5,0.75,1,-0.00321740000000004,-0.0296006999999999,-0.0612682,-0.0686269,-0.0357718,-0.1192785,-0.0908654
"Ys1...320",1.5,1.5,0.75,1.5,-0.00299459999999996,-0.0192047999999999,-0.0597141,-0.0678947,-0.0402824000000001,-0.1315904,-0.0994885999999999
